-- Logs begin at Mon 2022-09-26 02:18:15 UTC, end at Mon 2022-09-26 05:41:10 UTC. --
Sep 26 05:28:03 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Sep 26 05:28:04 ubuntu dstat.sh[72662]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 26 05:28:04 ubuntu dstat.sh[72662]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 26 05:29:42 ubuntu dstat.sh[72662]: 26-09 05:29:42| 84  12   4   0   0|1375M 1007M  192M 5171M| 785k  778k|   0  6970k|   0   184 |5212    11k|3.50 1.81 1.06|6.0   0 136|   0     0 |   0     0 |  9   35    0   28    0
Sep 26 05:29:43 ubuntu dstat.sh[72662]: 26-09 05:29:43| 88  11   1   0   0|1437M  945M  192M 5171M| 456k  449k|   0   700k|   0  20.0 |4047  7298 |3.50 1.81 1.06|5.0   0  22|   0     0 |   0     0 |  9   35    0   28    0
Sep 26 05:29:44 ubuntu dstat.sh[72662]: 26-09 05:29:44| 81  10   8   0   0|1512M  867M  192M 5174M|1037k 1028k|   0   787k|   0  37.0 |6157    14k|3.50 1.81 1.06|3.0   0   0|   0     0 |   0     0 |  9   38    0   29    0
Sep 26 05:29:45 ubuntu dstat.sh[72662]: 26-09 05:29:45| 60   9  29   1   0|1465M  914M  192M 5174M|1136k 1121k|   0   557k|   0  56.1 |7449    16k|3.38 1.81 1.07|5.0   0  51|   0     0 |   0     0 |  9   38    0   33    0
Sep 26 05:29:46 ubuntu dstat.sh[72662]: 26-09 05:29:46| 72  10  17   0   0|1446M  933M  192M 5174M|1072k 1063k|   0   776k|   0  52.0 |5951    15k|3.38 1.81 1.07|7.0   0  50|   0     0 |   0     0 |  9   37    0   36    0
Sep 26 05:29:47 ubuntu dstat.sh[72662]: 26-09 05:29:47| 82  11   7   0   0|1443M  936M  192M 5175M| 938k  931k|   0   964k|   0  53.0 |5640    20k|3.38 1.81 1.07|5.0 1.0  85|   0     0 |   0     0 |  9   37    0   35    0
Sep 26 05:29:48 ubuntu dstat.sh[72662]: 26-09 05:29:48| 86  12   1   0   0|1419M  959M  192M 5175M| 887k  879k|   0   936k|   0  46.0 |4824    12k|3.38 1.81 1.07|7.0   0  71|   0     0 |   0     0 |  9   36    0   35    0
Sep 26 05:29:49 ubuntu dstat.sh[72662]: 26-09 05:29:49| 88  11   1   0   0|1452M  926M  192M 5175M| 994k  986k|   0   987k|   0  40.0 |3846    13k|3.38 1.81 1.07|6.0   0  20|   0     0 |   0     0 |  9   37    0   35    0
Sep 26 05:29:50 ubuntu dstat.sh[72662]: 26-09 05:29:50| 71  11  18   1   0|1496M  881M  192M 5176M|1162k 1156k|   0   885k|   0  41.0 |7481    17k|3.51 1.86 1.09|4.0   0 115|   0     0 |   0     0 |  9   38    0   37    0
Sep 26 05:29:51 ubuntu dstat.sh[72662]: 26-09 05:29:51| 71  11  17   0   0|1478M  899M  192M 5176M|1098k 1090k|   0   539k|   0  38.9 |6299    15k|3.51 1.86 1.09|4.0   0 122|   0     0 |   0     0 |  9   38    0   39    0
Sep 26 05:29:52 ubuntu dstat.sh[72662]: 26-09 05:29:52| 78  10  12   0   0|1446M  930M  192M 5176M|1194k 1186k|   0  1402k|   0   143 |6861    16k|3.51 1.86 1.09|6.0   0  50|   0     0 |   0     0 |  9   36    0   40    0
Sep 26 05:29:53 ubuntu dstat.sh[72662]: 26-09 05:29:53| 82  14   4   0   0|1394M  982M  192M 5176M| 889k  881k|   0   879k|   0  32.0 |5415    12k|3.51 1.86 1.09|6.0   0 160|   0     0 |   0     0 |  9   36    0   40    0
Sep 26 05:29:54 ubuntu dstat.sh[72662]: 26-09 05:29:54| 87  12   1   0   0|1376M 1000M  192M 5177M| 369k  356k|   0   734k|   0  31.1 |3412  6690 |3.51 1.86 1.09|6.0   0 120|   0     0 |   0     0 |  9   35    0   41    0
Sep 26 05:29:55 ubuntu dstat.sh[72662]: 26-09 05:29:55| 86  10   3   0   0|1480M  896M  192M 5177M| 902k  893k|   0  1379k|   0  37.0 |5947    12k|3.63 1.92 1.11|7.0   0 9.0|   0     0 |   0     0 |  9   35    0   40    1
Sep 26 05:29:56 ubuntu dstat.sh[72662]: 26-09 05:29:56| 86  11   2   0   0|1451M  924M  192M 5177M|1029k 1014k|   0   940k|   0  33.0 |3393    14k|3.63 1.92 1.11|8.0   0  72|   0     0 |   0     0 |  9   36    0   41    0
Sep 26 05:29:57 ubuntu dstat.sh[72662]: 26-09 05:29:57| 83  14   3   0   0|1471M  904M  192M 5178M|1150k 1144k|   0  1112k|   0  62.0 |6275    16k|3.63 1.92 1.11|9.0   0 135|   0     0 |   0     0 |  9   36    0   41    0
Sep 26 05:29:58 ubuntu dstat.sh[72662]: 26-09 05:29:58| 83  13   2   0   0|1307M 1068M  192M 5178M| 634k  628k|   0  1096k|   0  64.0 |5056    11k|3.63 1.92 1.11|6.0   0 162|   0     0 |   0     0 |  9   34    0   41    0
Sep 26 05:29:59 ubuntu dstat.sh[72662]: 26-09 05:29:59| 88  12   1   0   0|1455M  919M  192M 5178M| 457k  450k|   0   900k|   0  18.0 |3374  6262 |3.63 1.92 1.11|6.0   0  36|   0     0 |   0     0 |  9   35    0   38    0
Sep 26 05:30:00 ubuntu dstat.sh[72662]: 26-09 05:30:00| 78   8  12   0   0|1519M  855M  192M 5178M|1438k 1423k|   0   780k|   0  47.0 |4604    16k|3.82 1.98 1.14|3.0   0   0|   0     0 |   0     0 |  9   39    0   41    0
Sep 26 05:30:01 ubuntu dstat.sh[72662]: 26-09 05:30:01| 62   6  30   0   0|1468M  906M  192M 5179M|1173k 1146k|   0   448k|   0  43.0 |6384    16k|3.82 1.98 1.14|6.0   0  18|   0     0 |   0     0 |  9   37    0   46    0
Sep 26 05:30:02 ubuntu dstat.sh[72662]: 26-09 05:30:02| 83  14   2   0   0|1363M 1010M  192M 5179M| 818k  806k|   0  1193k|   0  43.0 |4344    11k|3.82 1.98 1.14|6.0   0 176|   0     0 |   0     0 |  9   34    0   47    0
Sep 26 05:30:03 ubuntu dstat.sh[72662]: 26-09 05:30:03| 86  14   1   0   0|1442M  931M  192M 5179M| 427k  415k|   0  3371k|   0  32.0 |2970  6309 |3.82 1.98 1.14|7.0   0  55|   0     0 |   0     0 |  9   36    0   46    0
Sep 26 05:30:04 ubuntu dstat.sh[72662]: 26-09 05:30:04| 85  11   3   0   0|1450M  923M  193M 5179M|1173k 1165k|   0   928k|   0  73.0 |5300    16k|3.82 1.98 1.14|6.0   0  46|   0     0 |   0     0 |  9   36    0   46    0
Sep 26 05:30:05 ubuntu dstat.sh[72662]: 26-09 05:30:05| 86  11   2   0   0|1353M 1020M  193M 5180M| 762k  753k|   0  1036k|   0  53.0 |4171    11k|3.92 2.03 1.16|6.0   0 135|   0     0 |   0     0 |  9   35    0   45    0
Sep 26 05:30:06 ubuntu dstat.sh[72662]: 26-09 05:30:06| 84  11   3   0   0|1447M  925M  193M 5180M| 845k  831k|   0   730k|   0  30.9 |4473    11k|3.92 2.03 1.16|5.0   0  41|   0     0 |   0     0 |  9   36    0   45    0
Sep 26 05:30:07 ubuntu dstat.sh[72662]: 26-09 05:30:07| 82  12   5   0   0|1342M 1031M  193M 5180M| 829k  821k|   0   782k|   0  45.1 |5249    12k|3.92 2.03 1.16|6.0   0 234|   0     0 |   0     0 |  9   35    0   45    0
Sep 26 05:30:08 ubuntu dstat.sh[72662]: 26-09 05:30:08| 84  11   4   0   0|1385M  987M  193M 5180M| 573k  565k|   0  1040k|   0  28.0 |4484  8511 |3.92 2.03 1.16|5.0   0  74|   0     0 |   0     0 |  9   35    0   45    0
Sep 26 05:30:09 ubuntu dstat.sh[72662]: 26-09 05:30:09| 78  12   8   0   0|1392M  980M  193M 5180M|1145k 1138k|   0   832k|   0  42.0 |5383    16k|3.92 2.03 1.16|5.0   0  63|   0     0 |   0     0 |  9   35    0   45    0
Sep 26 05:30:10 ubuntu dstat.sh[72662]: 26-09 05:30:10| 86  11   3   0   0|1381M  991M  193M 5181M| 663k  656k|   0   996k|   0  28.0 |3749    10k|3.92 2.07 1.17|4.0   0  64|   0     0 |   0     0 |  9   34    0   42    0
Sep 26 05:30:11 ubuntu dstat.sh[72662]: 26-09 05:30:11| 86  11   3   0   0|1370M 1001M  193M 5181M| 731k  714k|   0  1060k|   0  26.0 |3670    10k|3.92 2.07 1.17|4.0   0  80|   0     0 |   0     0 |  9   35    0   42    0
Sep 26 05:30:12 ubuntu dstat.sh[72662]: 26-09 05:30:12| 82  13   5   0   0|1407M  965M  193M 5181M| 818k  810k|   0   984k|   0  41.0 |4923    13k|3.92 2.07 1.17|4.0   0  70|   0     0 |   0     0 |  9   36    0   41    0
Sep 26 05:30:13 ubuntu dstat.sh[72662]: 26-09 05:30:13| 84  13   3   0   0|1307M 1064M  193M 5181M| 703k  696k|   0    10M|   0   340 |4575    12k|3.92 2.07 1.17|4.0   0 118|   0     0 |   0     0 |  9   34    0   41    0
Sep 26 05:30:14 ubuntu dstat.sh[72662]: 26-09 05:30:14| 85  13   2   0   0|1379M  992M  193M 5181M| 370k  363k|   0   897k|   0  31.0 |3351  6214 |3.92 2.07 1.17|4.0   0 107|   0     0 |   0     0 |  9   35    0   41    0
Sep 26 05:30:15 ubuntu dstat.sh[72662]: 26-09 05:30:15| 82  11   5   0   0|1399M  971M  193M 5182M|1228k 1221k|   0  1336k|   0  54.0 |6994    17k|3.93 2.10 1.19|8.0   0  45|   0     0 |   0     0 |  9   35    0   42    0
Sep 26 05:30:16 ubuntu dstat.sh[72662]: 26-09 05:30:16| 79  14   7   0   0|1304M 1066M  193M 5182M| 672k  663k|   0  1016k|   0  50.0 |4707    11k|3.93 2.10 1.19|4.0   0 233|   0     0 |   0     0 |  9   35    0   42    0
Sep 26 05:30:17 ubuntu dstat.sh[72662]: 26-09 05:30:17| 83  13   2   0   0|1368M 1002M  193M 5182M| 326k  315k|   0  1156k|   0  30.0 |3418  6242 |3.93 2.10 1.19|4.0   0  62|   0     0 |   0     0 |  9   34    0   42    0
Sep 26 05:30:18 ubuntu dstat.sh[72662]: 26-09 05:30:18| 79  10  10   0   0|1443M  926M  193M 5183M| 897k  889k|   0   848k|   0  47.8 |4614    11k|3.93 2.10 1.19|4.0   0 1.0|   0     0 |   0     0 |  9   35    0   45    0
Sep 26 05:30:19 ubuntu dstat.sh[72662]: 26-09 05:30:19| 67  13  20   0   0|1327M 1043M  193M 5183M| 550k  544k|   0   915k|   0  30.1 |2879  7657 |3.93 2.10 1.19|3.0   0 168|   0     0 |   0     0 |  9   34    0   45    0
Sep 26 05:30:20 ubuntu dstat.sh[72662]: 26-09 05:30:20| 66   9  25   0   0|1359M 1011M  193M 5183M| 202k  194k|   0   653k|   0  29.0 |2123  3650 |3.85 2.11 1.20|4.0   0  45|   0     0 |   0     0 |  9   34    0   43    0
Sep 26 05:30:21 ubuntu dstat.sh[72662]: 26-09 05:30:21| 64  11  24   0   0|1296M 1074M  193M 5183M| 416k  409k|   0   899k|   0  35.0 |3140  6618 |3.85 2.11 1.20|3.0   0  96|   0     0 |   0     0 |  9   35    0   43    0
Sep 26 05:30:22 ubuntu dstat.sh[72662]: 26-09 05:30:22| 61  14  24   0   0|1316M 1053M  193M 5183M| 391k  383k|   0   724k|   0  35.0 |3881  7454 |3.85 2.11 1.20|5.0   0 219|   0     0 |   0     0 |  9   35    0   42    0
Sep 26 05:30:23 ubuntu dstat.sh[72662]: 26-09 05:30:23| 65  10  25   0   0|1324M 1045M  193M 5183M| 435k  424k|   0  1166k|   0   109 |3335  7007 |3.85 2.11 1.20|3.0   0  46|   0     0 |   0     0 |  9   35    0   42    0
Sep 26 05:30:24 ubuntu dstat.sh[72662]: 26-09 05:30:24| 65   8  25   0   0|1311M 1058M  193M 5183M| 792k  776k|   0  1031k|   0  54.0 |5943    11k|3.85 2.11 1.20|5.0   0  14|   0     0 |   0     0 |  9   35    0   43    0
Sep 26 05:30:25 ubuntu dstat.sh[72662]: 26-09 05:30:25| 66   9  23   0   1|1301M 1067M  193M 5184M| 794k  786k|   0   976k|   0  54.0 |4485    10k|3.79 2.13 1.21|4.0   0 102|   0     0 |   0     0 |  9   34    0   44    0
Sep 26 05:30:26 ubuntu dstat.sh[72662]: 26-09 05:30:26| 64  12  25   0   0|1344M 1024M  193M 5184M| 183k  174k|   0   568k|   0  17.0 |2174  3256 |3.79 2.13 1.21|5.0   0  71|   0     0 |   0     0 |  9   35    0   44    0
Sep 26 05:30:27 ubuntu dstat.sh[72662]: 26-09 05:30:27| 64  12  24   0   0|1348M 1020M  193M 5184M| 389k  381k|   0   676k|   0  38.0 |3337  6001 |3.79 2.13 1.21|4.0   0 136|   0     0 |   0     0 |  9   35    0   45    0
Sep 26 05:30:28 ubuntu dstat.sh[72662]: 26-09 05:30:28| 64  11  24   0   0|1326M 1042M  193M 5184M| 982k  977k|   0   745k|   0  43.0 |6117    12k|3.79 2.13 1.21|4.0   0 102|   0     0 |   0     0 |  9   35    0   47    0
Sep 26 05:30:29 ubuntu dstat.sh[72662]: 26-09 05:30:29| 67   9  23   0   0|1337M 1030M  193M 5184M| 555k  549k|   0  1282k|   0  44.9 |3255  7549 |3.79 2.13 1.21|4.0   0  52|   0     0 |   0     0 |  9   35    0   48    0
Sep 26 05:30:30 ubuntu dstat.sh[72662]: 26-09 05:30:30| 66   8  25   0   0|1347M 1021M  193M 5184M| 364k  358k|   0   564k|   0  17.0 |2758  5096 |3.80 2.16 1.22|3.0   0  19|   0     0 |   0     0 |  9   35    0   50    0
Sep 26 05:30:31 ubuntu dstat.sh[72662]: 26-09 05:30:31| 68  15  15   0   0|1365M 1002M  193M 5185M| 646k  639k|  80k  964k|2.00  42.0 |5084    12k|3.80 2.16 1.22|3.0   0 265|   0     0 |   0     0 |  9   35    0   52    0
Sep 26 05:30:32 ubuntu dstat.sh[72662]: 26-09 05:30:32| 66   8  24   1   0|1404M  962M  193M 5185M| 900k  891k|   0   704k|   0  46.0 |5870    13k|3.80 2.16 1.22|4.0   0   0|   0     0 |   0     0 |  9   35    0   56    0
Sep 26 05:30:33 ubuntu dstat.sh[72662]: 26-09 05:30:33| 53  15  33   0   0|1249M 1117M  193M 5185M| 365k  358k|   0  2569k|   0  40.0 |3671  7291 |3.80 2.16 1.22|2.0   0 279|   0     0 |   0     0 |  9   34    0   56    0
Sep 26 05:30:34 ubuntu dstat.sh[72662]: 26-09 05:30:34| 45   6  48   0   0|1302M 1065M  193M 5185M| 178k  170k|   0   512k|   0  11.0 |1861  3227 |3.80 2.16 1.22|2.0 1.0 1.0|   0     0 |   0     0 |  9   35    0   53    0
Sep 26 05:30:35 ubuntu dstat.sh[72662]: 26-09 05:30:35| 47   6  47   1   0|1256M 1110M  193M 5185M| 675k  666k|   0   412k|   0  32.0 |3704  8168 |3.66 2.16 1.23|4.0   0  19|   0     0 |   0     0 |  9   35    0   55    0
Sep 26 05:30:36 ubuntu dstat.sh[72662]: 26-09 05:30:36| 45  17  38   0   0|1272M 1094M  193M 5185M| 131k  124k|   0   244k|   0  22.0 |3162  5879 |3.66 2.16 1.23|2.0   0 362|   0     0 |   0     0 |  8   34    0   55    0
Sep 26 05:30:37 ubuntu dstat.sh[72662]: 26-09 05:30:37| 47   6  46   1   0|1333M 1033M  193M 5185M| 273k  265k|   0   995k|   0  47.0 |2708  4433 |3.66 2.16 1.23|3.0   0  36|   0     0 |   0     0 |  8   34    0   55    0
Sep 26 05:30:38 ubuntu dstat.sh[72662]: 26-09 05:30:38| 41  13  45   1   0|1244M 1122M  193M 5185M| 316k  308k|   0  2105k|   0   110 |3477  6430 |3.66 2.16 1.23|2.0   0 216|   0     0 |   0     0 |  8   34    0   55    0
Sep 26 05:30:39 ubuntu dstat.sh[72662]: 26-09 05:30:39| 39  16  45   0   0|1297M 1069M  193M 5186M| 231k  223k|   0   504k|   0  32.0 |2820  4867 |3.66 2.16 1.23|2.0   0 278|   0     0 |   0     0 |  8   35    0   55    0
Sep 26 05:30:40 ubuntu dstat.sh[72662]: 26-09 05:30:40| 45   9  45   0   0|1273M 1093M  193M 5186M| 363k  356k|   0   440k|   0  18.0 |2518  4718 |3.53 2.15 1.23|2.0   0  55|   0     0 |   0     0 |  8   34    0   55    0
Sep 26 05:30:41 ubuntu dstat.sh[72662]: 26-09 05:30:41| 49  12  38   0   1|1259M 1106M  193M 5186M| 318k  310k|   0   601k|   0  20.0 |7843    17k|3.53 2.15 1.23|4.0   0 136|   0     0 |   0     0 |  8   34    0   57    0
Sep 26 05:30:42 ubuntu dstat.sh[72662]: 26-09 05:30:42| 55  14  29   0   0|1305M 1060M  193M 5186M| 349k  341k|   0   531k|   0  18.0 |  12k   35k|3.53 2.15 1.23|2.0   0  38|   0     0 |   0     0 |  9   35    0   53    0
Sep 26 05:30:43 ubuntu dstat.sh[72662]: 26-09 05:30:43| 46   9  45   0   0|1284M 1081M  193M 5186M| 113k  105k|   0   437k|   0  33.0 |2096  3077 |3.53 2.15 1.23|3.0   0  89|   0     0 |   0     0 |  9   35    0   55    0
Sep 26 05:30:44 ubuntu dstat.sh[72662]: 26-09 05:30:44| 48   7  44   1   0|1323M 1042M  193M 5186M| 603k  587k|   0  6495k|   0   296 |3964  7417 |3.53 2.15 1.23|2.0   0  36|   0     0 |   0     0 |  9   34    0   54    0
Sep 26 05:30:45 ubuntu dstat.sh[72662]: 26-09 05:30:45| 31  17  48   1   0|1256M 1109M  193M 5186M| 440k  432k|   0   500k|   0  27.0 |3944  8196 |3.72 2.22 1.26|1.0   0 353|   0     0 |   0     0 |  9   35    0   55    0
Sep 26 05:30:46 ubuntu dstat.sh[72662]: 26-09 05:30:46| 22   7  70   1   0|1219M 1146M  193M 5186M|  35k   28k|   0   228k|   0  20.0 |1762  2305 |3.72 2.22 1.26|1.0   0 116|   0     0 |   0     0 |  9   34    0   48    0
Sep 26 05:30:47 ubuntu dstat.sh[72662]: 26-09 05:30:47| 25   4  70   0   0|1262M 1103M  193M 5186M|  82k   75k|   0   617k|   0  37.0 |1990  2874 |3.72 2.22 1.26|5.0   0  54|   0     0 |   0     0 |  9   35    0   48    0
Sep 26 05:30:48 ubuntu dstat.sh[72662]: 26-09 05:30:48| 26  10  63   1   0|1205M 1160M  193M 5187M| 151k  144k|   0   616k|   0  50.0 |3020  8579 |3.72 2.22 1.26|1.0   0 157|   0     0 |   0     0 |  9   34    0   48    0
Sep 26 05:30:49 ubuntu dstat.sh[72662]: 26-09 05:30:49| 23   5  72   1   0|1239M 1126M  193M 5187M|8721  1619 |   0   420k|   0  17.0 |1298  1423 |3.72 2.22 1.26|1.0   0  36|   0     0 |   0     0 |  9   34    0   48    0
Sep 26 05:30:50 ubuntu dstat.sh[72662]: 26-09 05:30:50| 25   3  70   1   0|1252M 1112M  193M 5187M| 216k  210k|   0   552k|   0  36.0 |2435  4089 |3.51 2.20 1.26|1.0   0  36|   0     0 |   0     0 |  9   34    0   46    0
Sep 26 05:30:51 ubuntu dstat.sh[72662]: 26-09 05:30:51| 21   9  70   0   0|1226M 1139M  193M 5187M|8949  1620 |   0   852k|   0  55.0 |1757  2345 |3.51 2.20 1.26|1.0   0 177|   0     0 |   0     0 |  9   34    0   46    0
Sep 26 05:30:52 ubuntu dstat.sh[72662]: 26-09 05:30:52| 23   4  71   0   0|1253M 1112M  193M 5187M| 167k  157k|   0   412k|   0  19.0 |1893  3170 |3.51 2.20 1.26|1.0   0  38|   0     0 |   0     0 |  9   35    0   48    0
Sep 26 05:30:53 ubuntu dstat.sh[72662]: 26-09 05:30:53| 25   5  70   0   0|1188M 1176M  193M 5187M| 456k  448k|   0   352k|   0  33.0 |3004  7002 |3.51 2.20 1.26|1.0   0  56|   0     0 |   0     0 |  9   34    0   46    0
Sep 26 05:30:54 ubuntu dstat.sh[72662]: 26-09 05:30:54| 23   5  72   0   0|1237M 1128M  193M 5187M|  17k 1510 |   0   587k|   0   110 |1288  1403 |3.51 2.20 1.26|1.0   0  37|   0     0 |   0     0 |  9   34    0   46    0
Sep 26 05:30:55 ubuntu dstat.sh[72662]: 26-09 05:30:55| 24   5  71   0   0|1252M 1112M  193M 5187M| 310k  304k|   0   413k|   0  16.0 |2475  5197 |3.30 2.18 1.25|1.0   0  36|   0     0 |   0     0 |  9   35    0   46    0
Sep 26 05:30:56 ubuntu dstat.sh[72662]: 26-09 05:30:56| 23   6  70   0   0|1213M 1151M  193M 5187M| 143k  137k|   0   236k|   0  29.0 |2098  3424 |3.30 2.18 1.25|1.0   0  87|   0     0 |   0     0 |  9   34    0   46    0
Sep 26 05:30:57 ubuntu dstat.sh[72662]: 26-09 05:30:57| 26  11  64   0   0|1259M 1105M  193M 5187M|  63k   55k|   0   448k|   0  22.0 |2187  3411 |3.30 2.18 1.25|2.0   0 203|   0     0 |   0     0 |  8   34    0   46    0
Sep 26 05:30:58 ubuntu dstat.sh[72662]: 26-09 05:30:58| 31  23  44   0   0|1261M 1103M  193M 5187M| 497k  490k|   0   728k|   0  63.0 |5592    12k|3.30 2.18 1.25|4.0   0 749|   0     0 |   0     0 |  8   35    0   47    0
Sep 26 05:30:59 ubuntu dstat.sh[72662]: 26-09 05:30:59| 28  24  46   0   0|1220M 1144M  193M 5187M|  65k   56k|   0   448k|   0  83.0 |3540  6676 |3.30 2.18 1.25|2.0   0 755|   0     0 |   0     0 |  8   34    0   47    0
Sep 26 05:31:00 ubuntu dstat.sh[72662]: 26-09 05:31:00| 31  23  45   1   0|1258M 1107M  193M 5187M|  27k   21k|   0  1076k|   0  96.0 |3340  6030 |3.12 2.16 1.25|2.0   0 675|   0     0 |   0     0 |  8   35    0   47    0
Sep 26 05:31:01 ubuntu dstat.sh[72662]: 26-09 05:31:01| 31  22  45   1   0|1186M 1178M  193M 5187M| 358k  351k|   0  1316k|   0   113 |4934  9805 |3.12 2.16 1.25|2.0   0 695|   0     0 |   0     0 |  8   34    0   42    0
Sep 26 05:31:02 ubuntu dstat.sh[72662]: 26-09 05:31:02| 33  20  47   0   0|1228M 1136M  193M 5187M|7946  1661 |   0   620k|   0  73.0 |3130  5457 |3.12 2.16 1.25|2.0   0 617|   0     0 |   0     0 |  8   34    0   42    0
Sep 26 05:31:03 ubuntu dstat.sh[72662]: 26-09 05:31:03| 30  24  46   1   1|1250M 1113M  193M 5187M| 144k  138k|   0  1488k|   0   102 |4021  7887 |3.12 2.16 1.25|3.0   0 704|   0     0 |   0     0 |  8   34    0   39    0
Sep 26 05:31:04 ubuntu dstat.sh[72662]: 26-09 05:31:04| 31  23  44   0   0|1224M 1140M  193M 5187M|9416  1619 |   0  1923k|   0   142 |8551    18k|3.12 2.16 1.25|1.0   0 612|   0     0 |   0     0 |  8   34    0   39    0
Sep 26 05:31:05 ubuntu dstat.sh[72662]: 26-09 05:31:05| 34  11  53   0   0|1253M 1110M  193M 5187M|  62k   54k|   0   428k|   0  4.00 |  14k   36k|3.11 2.17 1.26|2.0   0  54|   0     0 |   0     0 |  9   34    0   39    0
Sep 26 05:31:06 ubuntu dstat.sh[72662]: 26-09 05:31:06| 23  12  64   0   0|1203M 1161M  193M 5187M| 175k  166k|   0   220k|   0  28.0 |2931  5428 |3.11 2.17 1.26|3.0   0 324|   0     0 |   0     0 |  9   34    0   39    0
Sep 26 05:31:07 ubuntu dstat.sh[72662]: 26-09 05:31:07| 23   4  74   0   0|1245M 1119M  193M 5187M|8899  1566 |   0   388k|   0  11.0 |1123  1277 |3.11 2.17 1.26|1.0   0 9.0|   0     0 |   0     0 |  9   34    0   39    0
Sep 26 05:31:08 ubuntu dstat.sh[72662]: 26-09 05:31:08| 23   4  72   1   0|1185M 1179M  193M 5187M| 218k  213k|   0   496k|   0  29.0 |2179  3785 |3.11 2.17 1.26|1.0   0  29|   0     0 |   0     0 |  9   34    0   39    0
Sep 26 05:31:09 ubuntu dstat.sh[72662]: 26-09 05:31:09| 20   6  72   0   0|1227M 1137M  193M 5187M|9112  1620 |   0   180k|   0  13.0 |1368  1847 |3.11 2.17 1.26|1.0   0 107|   0     0 |   0     0 |  9   34    0   39    0
Sep 26 05:31:10 ubuntu dstat.sh[72662]: 26-09 05:31:10| 23   4  73   0   0|1251M 1112M  193M 5188M| 208k  199k|   0   312k|   0  6.00 |1894  3144 |2.94 2.15 1.26|1.0   0   0|   0     0 |   0     0 |  9   35    0   40    0
Sep 26 05:31:11 ubuntu dstat.sh[72662]: 26-09 05:31:11| 22   4  71   1   0|1190M 1173M  193M 5188M| 413k  404k|   0   732k|   0  46.0 |3016  5587 |2.94 2.15 1.26|1.0   0  18|   0     0 |   0     0 |  9   34    0   40    0
Sep 26 05:31:12 ubuntu dstat.sh[72662]: 26-09 05:31:12| 22   3  73   0   0|1237M 1126M  193M 5188M|  18k 1620 |   0   268k|   0  7.00 |1155  1383 |2.94 2.15 1.26|1.0   0 1.0|   0     0 |   0     0 |  9   34    0   40    0
Sep 26 05:31:13 ubuntu dstat.sh[72662]: 26-09 05:31:13| 24   4  72   0   0|1249M 1115M  193M 5188M| 311k  304k|   0   124k|   0  6.00 |2567  4453 |2.94 2.15 1.26|1.0   0 2.0|   0     0 |   0     0 |  9   35    0   40    0
Sep 26 05:31:14 ubuntu dstat.sh[72662]: 26-09 05:31:14| 23   5  71   1   0|1214M 1149M  193M 5188M| 142k  135k|   0  3100k|   0   197 |2450  3430 |2.94 2.15 1.26|2.0   0  51|   0     0 |   0     0 |  9   34    0   41    0
Sep 26 05:31:15 ubuntu dstat.sh[72662]: 26-09 05:31:15| 22   3  74   0   0|1251M 1112M  193M 5188M|  75k   52k|   0     0 |   0     0 |1266  1518 |2.79 2.13 1.26|1.0   0   0|   0     0 |   0     0 |  9   34    0   40    0
Sep 26 05:31:16 ubuntu dstat.sh[72662]: 26-09 05:31:16| 26   4  71   1   0|1251M 1112M  193M 5188M| 566k  548k|   0   540k|   0  30.0 |4025  7591 |2.79 2.13 1.26|3.0   0   0|   0     0 |   0     0 |  9   34    0   40    0
Sep 26 05:31:17 ubuntu dstat.sh[72662]: 26-09 05:31:17| 14  18  68   0   0|1184M 1179M  193M 5188M|  22k 8556 |   0   272k|   0  15.0 |2544  3810 |2.79 2.13 1.26|2.0   0 355|   0     0 |   0     0 |  9   36    0   40    0
Sep 26 05:31:18 ubuntu dstat.sh[72662]: 26-09 05:31:18| 40  12  49   0   0|1278M 1084M  193M 5188M|  17k 6360 |   0   428k|   0  21.0 |1784  2443 |2.79 2.13 1.26|2.0   0 111|   0     0 |   0     0 |  9   34    0   41    0
Sep 26 05:31:19 ubuntu dstat.sh[72662]: 26-09 05:31:19| 34   4  48  13   0|1354M 1007M  194M 5189M|  24k   17k|  40k 2948k|5.00   182 |2332  3606 |2.79 2.13 1.26|  0 2.0  13|   0     0 |   0     0 |  9   38    0   38    0
Sep 26 05:31:20 ubuntu dstat.sh[72662]: 26-09 05:31:20| 16   4  45  35   0|1366M  993M  194M 5191M|  17k 7432 | 328k   13M|19.0   964 |6137    11k|2.88 2.16 1.28|2.0 1.0  30|   0     0 |   0     0 |  9   38    0   38    0
Sep 26 05:31:21 ubuntu dstat.sh[72662]: 26-09 05:31:21| 28   4  46  20   0|1285M 1072M  194M 5193M|  15k 6430 |   0  5030k|   0   482 |4714  8052 |2.88 2.16 1.28|2.0 2.0  22|   0     0 |   0     0 |  9   38    0   38    0
