-- Logs begin at Thu 2022-09-01 07:01:11 UTC, end at Thu 2022-09-01 08:08:25 UTC. --
Sep 01 07:55:49 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Sep 01 07:55:50 ubuntu dstat.sh[72797]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 01 07:55:50 ubuntu dstat.sh[72797]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 01 07:57:28 ubuntu dstat.sh[72797]: 01-09 07:57:28| 81  12   6   0   0|1418M  936M  193M 5197M|1644k 1640k|   0  1301k|   0  60.1 |5229    20k|4.50 1.91 0.95|4.0   0 122|   0     0 |   0     0 |  9   35    0   32    0
Sep 01 07:57:29 ubuntu dstat.sh[72797]: 01-09 07:57:29| 82  14   3   0   0|1338M 1016M  193M 5197M| 856k  849k|   0  1055k|   0  43.0 |6061    12k|4.62 1.98 0.97|7.0   0 209|   0     0 |   0     0 |  9   34    0   33    0
Sep 01 07:57:30 ubuntu dstat.sh[72797]: 01-09 07:57:30| 84  12   2   0   0|1328M 1025M  193M 5197M| 848k  841k|   0  1419k|   0  49.1 |4918  9952 |4.62 1.98 0.97|7.0   0  95|   0     0 |   0     0 |  9   33    0   33    0
Sep 01 07:57:31 ubuntu dstat.sh[72797]: 01-09 07:57:31| 83  13   4   0   0|1283M 1070M  193M 5198M| 982k  977k|   0   884k|   0  36.0 |5880    13k|4.62 1.98 0.97|6.0   0  81|   0     0 |   0     0 |  9   33    0   33    0
Sep 01 07:57:32 ubuntu dstat.sh[72797]: 01-09 07:57:32| 88  11   0   0   0|1341M 1012M  193M 5198M| 688k  682k|   0   972k|   0  28.0 |4635  9422 |4.62 1.98 0.97|7.0   0  57|   0     0 |   0     0 |  9   34    0   33    0
Sep 01 07:57:33 ubuntu dstat.sh[72797]: 01-09 07:57:33| 83  13   4   0   0|1353M 1000M  193M 5198M|1410k 1404k|   0    11M|   0   275 |5102    20k|4.62 1.98 0.97|4.0 1.0 158|   0     0 |   0     0 |  9   35    0   33    0
Sep 01 07:57:34 ubuntu dstat.sh[72797]: 01-09 07:57:34| 85  13   1   0   1|1316M 1036M  193M 5199M| 548k  540k|   0  1081k|   0  51.0 |3685  9173 |4.65 2.03 1.00|5.0   0 144|   0     0 |   0     0 |  9   32    0   33    0
Sep 01 07:57:35 ubuntu dstat.sh[72797]: 01-09 07:57:35| 85  14   1   0   0|1474M  878M  193M 5199M| 661k  656k|   0  1156k|   0  24.0 |4757    17k|4.65 2.03 1.00|6.0   0  32|   0     0 |   0     0 |  9   36    0   34    0
Sep 01 07:57:36 ubuntu dstat.sh[72797]: 01-09 07:57:36| 60   9  29   0   0|1400M  952M  193M 5199M|1573k 1560k|   0   696k|   0  50.0 |7323    19k|4.65 2.03 1.00|3.0   0  46|   0     0 |   0     0 |  9   36    0   38    0
Sep 01 07:57:37 ubuntu dstat.sh[72797]: 01-09 07:57:37| 82  13   6   0   0|1365M  987M  193M 5199M|1169k 1163k|   0  1168k|   0  43.0 |6313    15k|4.65 2.03 1.00|6.0   0  64|   0     0 |   0     0 |  9   34    0   39    0
Sep 01 07:57:38 ubuntu dstat.sh[72797]: 01-09 07:57:38| 83  14   2   0   0|1336M 1015M  193M 5200M| 784k  780k|   0  1600k|   0  58.0 |5489    12k|4.65 2.03 1.00|5.0   0 138|   0     0 |   0     0 |  9   33    0   39    0
Sep 01 07:57:39 ubuntu dstat.sh[72797]: 01-09 07:57:39| 85  14   2   0   1|1333M 1017M  193M 5200M| 621k  617k|   0  1356k|   0  44.0 |4198  9439 |4.68 2.08 1.02|5.0   0 123|   0     0 |   0     0 |  9   33    0   39    0
Sep 01 07:57:40 ubuntu dstat.sh[72797]: 01-09 07:57:40| 72   9  17   0   0|1385M  965M  193M 5200M|1207k 1203k|   0  1244k|   0  66.0 |5975    15k|4.68 2.08 1.02|5.0   0  13|   0     0 |   0     0 |  9   34    0   43    0
Sep 01 07:57:41 ubuntu dstat.sh[72797]: 01-09 07:57:41| 82  13   4   0   0|1304M 1047M  193M 5201M| 967k  963k|   0   931k|   0  36.0 |4665    12k|4.68 2.08 1.02|4.0   0 125|   0     0 |   0     0 |  9   32    0   44    0
Sep 01 07:57:42 ubuntu dstat.sh[72797]: 01-09 07:57:42| 82  13   4   0   0|1359M  991M  193M 5201M| 530k  525k|   0   873k|   0  23.0 |3837  8486 |4.68 2.08 1.02|5.0   0 135|   0     0 |   0     0 |  9   34    0   45    0
Sep 01 07:57:43 ubuntu dstat.sh[72797]: 01-09 07:57:43| 83  11   6   0   0|1334M 1016M  193M 5201M|1053k 1048k|   0  1284k|   0  73.0 |6376    14k|4.68 2.08 1.02|6.0   0 124|   0     0 |   0     0 |  9   33    0   45    0
Sep 01 07:57:44 ubuntu dstat.sh[72797]: 01-09 07:57:44| 80  13   6   0   0|1364M  986M  193M 5201M| 906k  901k|   0  2597k|   0  38.0 |4020    11k|4.62 2.11 1.03|3.0   0  75|   0     0 |   0     0 |  9   35    0   46    0
Sep 01 07:57:45 ubuntu dstat.sh[72797]: 01-09 07:57:45| 76  10  13   0   0|1243M 1106M  193M 5201M| 978k  972k|   0   785k|   0  37.0 |6503    14k|4.62 2.11 1.03|5.0   0 107|   0     0 |   0     0 |  9   33    0   49    0
Sep 01 07:57:46 ubuntu dstat.sh[72797]: 01-09 07:57:46| 84  15   1   0   0|1346M 1003M  193M 5201M| 106k   99k|   0   740k|   0  11.0 |1839  2668 |4.62 2.11 1.03|4.0   0  38|   0     0 |   0     0 |  9   32    0   49    0
Sep 01 07:57:47 ubuntu dstat.sh[72797]: 01-09 07:57:47| 69   9  21   0   0|1328M 1021M  193M 5202M|1183k 1177k|   0   899k|   0  56.9 |6537    16k|4.62 2.11 1.03|3.0   0  20|   0     0 |   0     0 |  9   35    0   51    0
Sep 01 07:57:48 ubuntu dstat.sh[72797]: 01-09 07:57:48| 77  15   6   0   0|1264M 1084M  194M 5202M| 517k  513k|   0   704k|   0  61.0 |4683  9556 |4.62 2.11 1.03|5.0   0 236|   0     0 |   0     0 |  9   32    0   51    0
Sep 01 07:57:49 ubuntu dstat.sh[72797]: 01-09 07:57:49| 88  10   2   0   0|1335M 1014M  194M 5202M| 639k  634k|   0  1561k|   0   140 |3454  8292 |4.57 2.14 1.05|6.0   0  35|   0     0 |   0     0 |  9   34    0   50    0
Sep 01 07:57:50 ubuntu dstat.sh[72797]: 01-09 07:57:50| 80  12   7   0   0|1309M 1039M  194M 5202M| 961k  956k|   0  1339k|   0  56.0 |7468    16k|4.57 2.14 1.05|5.0   0 144|   0     0 |   0     0 |  9   33    0   51    0
Sep 01 07:57:51 ubuntu dstat.sh[72797]: 01-09 07:57:51| 83  14   4   0   0|1294M 1054M  194M 5203M| 792k  786k|   0  1296k|   0  46.0 |4834    11k|4.57 2.14 1.05|6.0   0 137|   0     0 |   0     0 |  9   33    0   48    0
Sep 01 07:57:52 ubuntu dstat.sh[72797]: 01-09 07:57:52| 80  12   7   0   0|1285M 1062M  194M 5203M| 489k  475k|   0   680k|   0  44.0 |2803  7670 |4.57 2.14 1.05|3.0   0 149|   0     0 |   0     0 |  9   32    0   48    0
Sep 01 07:57:53 ubuntu dstat.sh[72797]: 01-09 07:57:53| 65   9  25   0   0|1285M 1062M  194M 5204M| 752k  745k|   0   997k|   0  33.9 |4250    11k|4.57 2.14 1.05|7.0   0  35|   0     0 |   0     0 |  9   33    0   48    0
Sep 01 07:57:54 ubuntu dstat.sh[72797]: 01-09 07:57:54| 63  12  24   0   0|1262M 1085M  194M 5204M| 381k  369k|   0  4876k|   0  31.0 |2943  7043 |4.45 2.15 1.06|5.0   0  90|   0     0 |   0     0 |  9   33    0   48    0
Sep 01 07:57:55 ubuntu dstat.sh[72797]: 01-09 07:57:55| 66  10  25   0   0|1290M 1057M  194M 5204M| 438k  432k|   0   917k|   0  37.0 |3217  7341 |4.45 2.15 1.06|4.0   0  63|   0     0 |   0     0 |  9   33    0   47    0
Sep 01 07:57:56 ubuntu dstat.sh[72797]: 01-09 07:57:56| 59  14  24   0   0|1236M 1110M  194M 5204M| 488k  482k|   0  1196k|   0  63.0 |4261  9710 |4.45 2.15 1.06|3.0   0 252|   0     0 |   0     0 |  9   32    0   48    0
Sep 01 07:57:57 ubuntu dstat.sh[72797]: 01-09 07:57:57| 67  10  24   0   0|1257M 1089M  194M 5204M| 450k  443k|   0   821k|   0  17.0 |2769  6147 |4.45 2.15 1.06|4.0   0  45|   0     0 |   0     0 |  9   32    0   48    0
Sep 01 07:57:58 ubuntu dstat.sh[72797]: 01-09 07:57:58| 66   9  24   0   0|1254M 1092M  194M 5204M| 799k  793k|   0  1280k|   0  51.0 |4191    10k|4.45 2.15 1.06|4.0   0  44|   0     0 |   0     0 |  9   33    0   49    0
Sep 01 07:57:59 ubuntu dstat.sh[72797]: 01-09 07:57:59| 64   9  25   0   0|1262M 1084M  194M 5204M| 754k  748k|   0   571k|   0  31.9 |4090    12k|4.25 2.15 1.07|4.0   0  72|   0     0 |   0     0 |  9   33    0   50    0
Sep 01 07:58:00 ubuntu dstat.sh[72797]: 01-09 07:58:00| 65  10  25   0   0|1297M 1048M  194M 5205M| 276k  270k|   0  1319k|   0  47.1 |3054  5845 |4.25 2.15 1.07|5.0   0  71|   0     0 |   0     0 |  9   32    0   49    0
Sep 01 07:58:01 ubuntu dstat.sh[72797]: 01-09 07:58:01| 65  10  24   0   0|1304M 1042M  194M 5205M| 736k  730k|   0   827k|   0  33.0 |4855    10k|4.25 2.15 1.07|5.0   0 138|   0     0 |   0     0 |  9   34    0   49    0
Sep 01 07:58:02 ubuntu dstat.sh[72797]: 01-09 07:58:02| 64  13  24   0   0|1238M 1107M  194M 5205M| 611k  604k|   0   901k|   0  42.0 |4035  9987 |4.25 2.15 1.07|4.0   0 152|   0     0 |   0     0 |  9   32    0   49    0
Sep 01 07:58:03 ubuntu dstat.sh[72797]: 01-09 07:58:03| 68   8  24   0   0|1319M 1026M  194M 5205M| 558k  550k|   0   976k|   0  29.0 |3764  7986 |4.25 2.15 1.07|4.0   0 2.0|   0     0 |   0     0 |  9   32    0   49    0
Sep 01 07:58:04 ubuntu dstat.sh[72797]: 01-09 07:58:04| 65   7  26   0   0|1302M 1043M  194M 5205M| 757k  751k|   0  8688k|   0   300 |4800    11k|4.31 2.20 1.09|4.0   0  19|   0     0 |   0     0 |  9   33    0   51    0
Sep 01 07:58:05 ubuntu dstat.sh[72797]: 01-09 07:58:05| 67   7  24   0   0|1308M 1036M  194M 5205M| 680k  675k|   0   967k|   0  34.0 |4041  9443 |4.31 2.20 1.09|5.0   0 6.0|   0     0 |   0     0 |  9   34    0   52    0
Sep 01 07:58:06 ubuntu dstat.sh[72797]: 01-09 07:58:06| 54  15  30   0   0|1215M 1129M  194M 5206M| 694k  688k|   0   720k|   0  40.0 |5946    12k|4.31 2.20 1.09|3.0   0 271|   0     0 |   0     0 |  9   33    0   53    0
Sep 01 07:58:07 ubuntu dstat.sh[72797]: 01-09 07:58:07| 46   5  49   0   0|1231M 1114M  194M 5206M| 117k  101k|   0   487k|   0  32.0 |1694  2825 |4.31 2.20 1.09|4.0   0 7.0|   0     0 |   0     0 |  9   32    0   53    0
Sep 01 07:58:08 ubuntu dstat.sh[72797]: 01-09 07:58:08| 44   6  49   1   0|1268M 1076M  194M 5206M| 551k  545k|   0   810k|   0  30.1 |4056  7698 |4.31 2.20 1.09|3.0 1.0   0|   0     0 |   0     0 |  9   34    0   54    0
Sep 01 07:58:09 ubuntu dstat.sh[72797]: 01-09 07:58:09| 40   9  48   0   0|1192M 1152M  194M 5206M| 401k  396k|   0   504k|   0  42.0 |3562  7273 |4.13 2.20 1.09|3.0   0  94|   0     0 |   0     0 |  9   32    0   54    0
Sep 01 07:58:10 ubuntu dstat.sh[72797]: 01-09 07:58:10| 45   6  50   0   0|1261M 1083M  194M 5206M|  61k   55k|   0   778k|   0  17.9 |1389  1885 |4.13 2.20 1.09|3.0   0   0|   0     0 |   0     0 |  9   32    0   52    0
Sep 01 07:58:11 ubuntu dstat.sh[72797]: 01-09 07:58:11| 40  11  45   1   0|1156M 1188M  194M 5206M| 505k  501k|   0  1940k|   0   125 |5364  9760 |4.13 2.20 1.09|2.0   0 210|   0     0 |   0     0 |  9   32    0   55    0
Sep 01 07:58:12 ubuntu dstat.sh[72797]: 01-09 07:58:12| 39  13  47   0   0|1235M 1109M  194M 5206M|6177  1459 |   0   324k|   0  16.0 |1832  2597 |4.13 2.20 1.09|2.0   0 214|   0     0 |   0     0 |  9   32    0   53    0
Sep 01 07:58:13 ubuntu dstat.sh[72797]: 01-09 07:58:13| 47   4  48   0   0|1270M 1074M  194M 5206M| 576k  571k|   0   792k|   0  31.0 |4222  8049 |4.13 2.20 1.09|4.0   0   0|   0     0 |   0     0 |  9   34    0   55    0
Sep 01 07:58:14 ubuntu dstat.sh[72797]: 01-09 07:58:14| 43   8  48   0   0|1194M 1150M  194M 5206M| 302k  297k|   0   287k|   0  20.9 |3258  5501 |3.96 2.19 1.10|2.0   0  66|   0     0 |   0     0 |  9   32    0   55    0
Sep 01 07:58:15 ubuntu dstat.sh[72797]: 01-09 07:58:15| 46   6  49   0   0|1264M 1080M  194M 5206M| 130k  125k|   0   718k|   0  9.03 |1665  2388 |3.96 2.19 1.10|2.0   0   0|   0     0 |   0     0 |  9   33    0   55    0
Sep 01 07:58:16 ubuntu dstat.sh[72797]: 01-09 07:58:16| 45   8  45   0   0|1230M 1114M  194M 5206M| 712k  706k|   0   487k|   0  40.9 |5093    10k|3.96 2.19 1.10|4.0   0  51|   0     0 |   0     0 |  9   33    0   55    0
Sep 01 07:58:17 ubuntu dstat.sh[72797]: 01-09 07:58:17| 37  16  46   0   0|1206M 1137M  194M 5207M| 148k  143k|   0   552k|   0  30.0 |2835  4597 |3.96 2.19 1.10|3.0   0 277|   0     0 |   0     0 |  9   32    0   55    0
Sep 01 07:58:18 ubuntu dstat.sh[72797]: 01-09 07:58:18| 25   4  69   0   0|1208M 1135M  194M 5207M| 524k  506k|   0   504k|   0  20.0 |4169  7562 |3.96 2.19 1.10|1.0   0  40|   0     0 |   0     0 |  9   32    0   55    0
Sep 01 07:58:19 ubuntu dstat.sh[72797]: 01-09 07:58:19| 20   7  73   0   0|1181M 1162M  194M 5207M|  13k 1618 |   0   136k|   0  7.99 |1422  1768 |3.72 2.17 1.10|1.0   0  80|   0     0 |   0     0 |  9   32    0   55    0
Sep 01 07:58:20 ubuntu dstat.sh[72797]: 01-09 07:58:20| 22   3  72   0   0|1206M 1137M  194M 5207M| 223k  216k|   0   786k|   0  68.2 |2216  3796 |3.72 2.17 1.10|2.0   0   0|   0     0 |   0     0 |  9   32    0   50    0
Sep 01 07:58:21 ubuntu dstat.sh[72797]: 01-09 07:58:21| 20   7  73   0   0|1180M 1164M  194M 5207M|8410  1663 |   0   656k|   0  47.0 |1892  2699 |3.72 2.17 1.10|2.0   0 103|   0     0 |   0     0 |  9   32    0   50    0
Sep 01 07:58:22 ubuntu dstat.sh[72797]: 01-09 07:58:22| 22   3  73   0   0|1207M 1136M  194M 5207M| 162k  154k|   0   372k|   0  8.00 |1645  2816 |3.72 2.17 1.10|3.0   0   0|   0     0 |   0     0 |  9   33    0   50    0
Sep 01 07:58:23 ubuntu dstat.sh[72797]: 01-09 07:58:23| 19   8  71   0   0|1170M 1173M  194M 5207M|  70k   57k|   0   408k|   0  35.0 |2011  3144 |3.72 2.17 1.10|2.0   0 136|   0     0 |   0     0 |  9   32    0   50    0
Sep 01 07:58:24 ubuntu dstat.sh[72797]: 01-09 07:58:24| 23   3  74   0   0|1207M 1136M  194M 5207M|  57k   53k|   0   472k|   0  11.0 |1129  1621 |3.50 2.15 1.10|1.0   0   0|   0     0 |   0     0 |  9   32    0   44    0
Sep 01 07:58:25 ubuntu dstat.sh[72797]: 01-09 07:58:25| 23   3  72   0   0|1208M 1135M  194M 5207M| 469k  463k|   0  2194k|   0  59.9 |2554  6425 |3.50 2.15 1.10|1.0   0   0|   0     0 |   0     0 |  9   33    0   44    0
Sep 01 07:58:26 ubuntu dstat.sh[72797]: 01-09 07:58:26| 23   3  74   0   0|1178M 1164M  194M 5207M|  86k   82k|   0    36k|   0  3.00 |1097  1972 |3.50 2.15 1.10|2.0   0  19|   0     0 |   0     0 |  9   32    0   44    0
Sep 01 07:58:27 ubuntu dstat.sh[72797]: 01-09 07:58:27| 24   2  74   0   0|1206M 1137M  194M 5207M|  87k   83k|   0   340k|   0  6.00 |1111  1972 |3.50 2.15 1.10|2.0   0   0|   0     0 |   0     0 |  9   33    0   44    0
Sep 01 07:58:28 ubuntu dstat.sh[72797]: 01-09 07:58:28| 23   6  71   0   0|1159M 1184M  194M 5207M| 361k  357k|   0   348k|   0  37.0 |2421  5779 |3.50 2.15 1.10|3.0   0  50|   0     0 |   0     0 |  9   32    0   43    0
Sep 01 07:58:29 ubuntu dstat.sh[72797]: 01-09 07:58:29| 22   4  73   0   0|1200M 1143M  194M 5207M|6727  1621 |   0   200k|   0  8.01 |1075  1262 |3.30 2.13 1.10|2.0   0 1.0|   0     0 |   0     0 |  9   32    0   43    0
Sep 01 07:58:30 ubuntu dstat.sh[72797]: 01-09 07:58:30| 26   3  71   0   0|1208M 1135M  194M 5207M| 441k  433k|   0   548k|   0  23.0 |2149  4628 |3.30 2.13 1.10|1.0   0   0|   0     0 |   0     0 |  9   33    0   42    0
Sep 01 07:58:31 ubuntu dstat.sh[72797]: 01-09 07:58:31| 21   7  72   0   0|1167M 1176M  194M 5207M| 171k  167k|   0   172k|   0  14.0 |2091  3520 |3.30 2.13 1.10|1.0   0  82|   0     0 |   0     0 |  9   32    0   43    0
Sep 01 07:58:32 ubuntu dstat.sh[72797]: 01-09 07:58:32| 23   3  74   0   0|1206M 1137M  194M 5207M|  59k   54k|   0   412k|   0  7.00 |1220  1628 |3.30 2.13 1.10|2.0   0   0|   0     0 |   0     0 |  9   32    0   42    0
Sep 01 07:58:33 ubuntu dstat.sh[72797]: 01-09 07:58:33| 24   3  72   0   0|1159M 1184M  194M 5207M| 317k  311k|   0   436k|   0  19.0 |2544  5530 |3.30 2.13 1.10|2.0   0  35|   0     0 |   0     0 |  9   32    0   42    0
Sep 01 07:58:34 ubuntu dstat.sh[72797]: 01-09 07:58:34| 23   3  74   0   0|1205M 1138M  194M 5207M|6765  1620 |   0   332k|   0  4.00 | 994  1174 |3.12 2.11 1.09|2.0   0 1.0|   0     0 |   0     0 |  9   32    0   42    0
Sep 01 07:58:35 ubuntu dstat.sh[72797]: 01-09 07:58:35| 19   8  73   0   0|1158M 1185M  194M 5207M| 144k  138k|   0  3964k|   0   207 |2114  3414 |3.12 2.11 1.09|1.0   0  92|   0     0 |   0     0 |  9   32    0   42    0
Sep 01 07:58:36 ubuntu dstat.sh[72797]: 01-09 07:58:36| 28   6  66   0   0|1202M 1141M  194M 5207M|8063  2757 |   0   200k|   0  7.99 |1525  4446 |3.12 2.11 1.09|1.0   0  35|   0     0 |   0     0 |  9   32    0   38    0
Sep 01 07:58:37 ubuntu dstat.sh[72797]: 01-09 07:58:37| 23   4  72   1   0|1147M 1195M  194M 5207M| 222k  218k|   0   565k|   0  32.0 |2342  4326 |3.12 2.11 1.09|1.0   0  48|   0     0 |   0     0 |  9   32    0   38    0
Sep 01 07:58:38 ubuntu dstat.sh[72797]: 01-09 07:58:38| 20   5  73   0   0|1185M 1157M  194M 5207M|8660  1619 |   0   184k|   0  9.99 |1357  1601 |3.12 2.11 1.09|2.0   0  53|   0     0 |   0     0 |  9   32    0   36    0
Sep 01 07:58:39 ubuntu dstat.sh[72797]: 01-09 07:58:39| 25   3  72   0   0|1205M 1137M  194M 5207M| 214k  208k|   0   616k|   0  30.0 |2360  4195 |2.95 2.10 1.09|1.0   0   0|   0     0 |   0     0 |  9   32    0   36    0
Sep 01 07:58:40 ubuntu dstat.sh[72797]: 01-09 07:58:40| 20   7  72   0   0|1181M 1162M  194M 5207M|6393  1619 |   0   196k|   0  11.0 |1461  2106 |2.95 2.10 1.09|2.0   0 136|   0     0 |   0     0 |  9   32    0   36    0
Sep 01 07:58:41 ubuntu dstat.sh[72797]: 01-09 07:58:41| 24   2  72   0   1|1207M 1135M  194M 5207M| 243k  238k|   0   564k|   0  16.0 |1615  3070 |2.95 2.10 1.09|1.0 1.0 2.0|   0     0 |   0     0 |  9   33    0   32    0
Sep 01 07:58:42 ubuntu dstat.sh[72797]: 01-09 07:58:42| 25   4  71   1   0|1160M 1182M  194M 5207M| 373k  368k|   0   696k|   0  51.0 |2581  4862 |2.95 2.10 1.09|2.0   0  18|   0     0 |   0     0 |  9   32    0   32    0
Sep 01 07:58:43 ubuntu dstat.sh[72797]: 01-09 07:58:43| 22   4  74   0   0|1205M 1138M  194M 5207M|  19k   11k|   0   208k|   0  6.01 |1108  1311 |2.95 2.10 1.09|1.0   0 1.0|   0     0 |   0     0 |  9   33    0   30    0
Sep 01 07:58:44 ubuntu dstat.sh[72797]: 01-09 07:58:44| 23   3  72   0   0|1206M 1136M  194M 5208M| 428k  422k|   0   424k|   0  25.0 |2986  6305 |2.79 2.08 1.09|2.0   0   0|   0     0 |   0     0 |  9   32    0   32    0
Sep 01 07:58:45 ubuntu dstat.sh[72797]: 01-09 07:58:45| 22   6  73   0   0|1188M 1154M  194M 5208M|8307  1566 |   0   140k|   0  8.00 |1277  1627 |2.79 2.08 1.09|2.0   0  51|   0     0 |   0     0 |  9   32    0   30    0
Sep 01 07:58:46 ubuntu dstat.sh[72797]: 01-09 07:58:46| 23   3  72   0   0|1207M 1135M  194M 5208M| 305k  299k|   0   508k|   0  17.0 |2669  4824 |2.79 2.08 1.09|2.0   0   0|   0     0 |   0     0 |  9   33    0   31    0
Sep 01 07:58:47 ubuntu dstat.sh[72797]: 01-09 07:58:47| 19  10  70   0   0|1146M 1195M  194M 5208M| 298k  292k|   0   244k|   0  22.0 |3209  6182 |2.79 2.08 1.09|3.0   0 143|   0     0 |   0     0 |  9   32    0   28    0
Sep 01 07:58:48 ubuntu dstat.sh[72797]: 01-09 07:58:48| 28  16  55   0   1|1209M 1132M  194M 5208M|  19k   13k|   0   428k|   0  26.0 |2466  3963 |2.79 2.08 1.09|2.0   0 323|   0     0 |   0     0 |  9   32    0   30    0
Sep 01 07:58:49 ubuntu dstat.sh[72797]: 01-09 07:58:49| 41   7  49   3   0|1313M 1027M  194M 5209M|  21k   16k|  20k 2658k|1.00  82.1 |1731  2418 |2.65 2.06 1.09|2.0 1.0 4.0|   0     0 |   0     0 |  9   36    0   28    0
Sep 01 07:58:50 ubuntu dstat.sh[72797]: 01-09 07:58:50| 12   4  43  39   0|1326M 1013M  194M 5210M|  11k 6200 | 316k 6179k|21.0   737 |5352  8821 |2.65 2.06 1.09|2.0 2.0  30|   0     0 |   0     0 |  9   36    0   28    0
Sep 01 07:58:51 ubuntu dstat.sh[72797]: 01-09 07:58:51| 30   6  44  20   0|1239M 1098M  195M 5212M|  21k 7486 |  32k 6871k|2.00   655 |5126  9931 |2.65 2.06 1.09|1.0 1.0  30|   0     0 |   0     0 |  9   36    0   27    0
Sep 01 07:58:52 ubuntu dstat.sh[72797]: 01-09 07:58:52| 31   5  44  20   0|1299M 1035M  195M 5214M|  14k 7456 |   0  5405k|   0   574 |4541  8847 |2.65 2.06 1.09|4.0   0  31|   0     0 |   0     0 |  9   36    0   27    0
Sep 01 07:58:53 ubuntu dstat.sh[72797]: 01-09 07:58:53| 30   5  43  21   0|1343M  991M  195M 5215M|  14k 8633 |   0  5642k|   0   602 |4929  9589 |2.65 2.06 1.09|6.0   0  34|   0     0 |   0     0 |  9   36    0   27    0
Sep 01 07:58:54 ubuntu dstat.sh[72797]: 01-09 07:58:54| 34   4  48  13   0|1295M 1037M  195M 5216M|  15k 9316 |   0  4479k|   0   527 |4775  8950 |2.51 2.04 1.09|3.0   0  17|   0     0 |   0     0 |  9   36    0   27    0
Sep 01 07:58:55 ubuntu dstat.sh[72797]: 01-09 07:58:55| 33   5  44  17   0|1344M  988M  196M 5216M|  35k   29k|   0  5773k|   0   621 |5597    10k|2.51 2.04 1.09|2.0   0 8.0|   0     0 |   0     0 |  9   38    0   26    0
Sep 01 07:58:56 ubuntu dstat.sh[72797]: 01-09 07:58:56| 45   6  49   0   0|1256M 1076M  196M 5216M|6044  2160 |   0   507k|   0  25.0 |1267  1409 |2.51 2.04 1.09|3.0   0 8.0|   0     0 |   0     0 |  9   32    0   26    0
Sep 01 07:58:57 ubuntu dstat.sh[72797]: 01-09 07:58:57| 41   7  50   1   0|1342M  990M  196M 5216M| 107k   98k|   0  2885k|   0   380 |4771  7721 |2.51 2.04 1.09|3.0 1.0 2.0|   0     0 |   0     0 |  9   36    0   25    0
Sep 01 07:58:58 ubuntu dstat.sh[72797]: 01-09 07:58:58| 34   8  47   9   0|1272M 1059M  196M 5216M| 227k  219k|   0    12M|   0  1345 |  10k   18k|2.51 2.04 1.09|2.0   0 2.0|   0     0 |   0     0 |  9   36    0   25    0
Sep 01 07:58:59 ubuntu dstat.sh[72797]: 01-09 07:58:59| 36   7  46   9   0|1320M 1011M  196M 5216M| 264k  258k|   0  6431k|   0  1097 |7855    17k|2.39 2.02 1.09|1.0 1.0   0|   0     0 |   0     0 |  9   36    0   21    0
Sep 01 07:59:00 ubuntu dstat.sh[72797]: 01-09 07:59:00| 32   7  59   1   0|1173M 1158M  196M 5216M|  16k   11k|   0   604k|   0  75.0 |1980  3021 |2.39 2.02 1.09|2.0   0 100|   0     0 |   0     0 |  9   32    0   21    0
Sep 01 07:59:01 ubuntu dstat.sh[72797]: 01-09 07:59:01| 23   3  74   0   0|1233M 1098M  196M 5216M|7698  1713 |   0     0 |   0     0 | 957  1214 |2.39 2.02 1.09|2.0   0 3.0|   0     0 |   0     0 |  9   32    0   20    0
Sep 01 07:59:02 ubuntu dstat.sh[72797]: 01-09 07:59:02| 23   4  72   1   0|1269M 1062M  196M 5216M|7166  1620 |   0  7361k|   0   415 |2029  2891 |2.39 2.02 1.09|3.0   0 1.0|   0     0 |   0     0 |  9   32    0   20    0
Sep 01 07:59:03 ubuntu dstat.sh[72797]: 01-09 07:59:03| 24   4  71   2   0|1228M 1103M  196M 5216M|  15k 1620 |   0  7036k|   0   402 |1965  2857 |2.39 2.02 1.09|2.0   0 2.0|   0     0 |   0     0 |  9   32    0   19    0
Sep 01 07:59:04 ubuntu dstat.sh[72797]: 01-09 07:59:04| 22   4  71   2   0|1271M 1059M  197M 5216M|6972  1511 |   0  7185k|   0   406 |2181  3133 |2.28 2.01 1.09|2.0   0 1.0|   0     0 |   0     0 |  9   32    0   19    0
Sep 01 07:59:05 ubuntu dstat.sh[72797]: 01-09 07:59:05| 22   4  72   0   0|1211M 1120M  197M 5216M|8777  1620 |   0  4035k|   0   213 |1507  2027 |2.28 2.01 1.09|1.0   0 2.0|   0     0 |   0     0 |  9   32    0   17    0
Sep 01 07:59:06 ubuntu dstat.sh[72797]: 01-09 07:59:06| 24   3  74   0   0|1266M 1065M  197M 5216M|8089  1621 |   0  1549k|   0   168 |1120  1170 |2.28 2.01 1.09|2.0   0 1.0|   0     0 |   0     0 |  9   32    0   17    0
Sep 01 07:59:07 ubuntu dstat.sh[72797]: 01-09 07:59:07| 23   3  74   0   0|1189M 1141M  197M 5216M|8882  1564 |   0     0 |   0     0 | 988  1133 |2.28 2.01 1.09|2.0   0 2.0|   0     0 |   0     0 |  9   32    0   15    0
