-- Logs begin at Thu 2022-09-29 16:28:56 UTC, end at Thu 2022-09-29 18:01:07 UTC. --
Sep 29 17:22:10 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Sep 29 17:22:11 ubuntu dstat.sh[80869]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 29 17:22:11 ubuntu dstat.sh[80869]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 29 17:33:32 ubuntu dstat.sh[80869]: 29-09 17:33:32| 10   1  87   1   0|5143M  129M  178M 2393M|  21k   16k|   0   788k|   0  62.0 |2087  3361 |1.01 1.69 1.39|1.0   0 2.0|   0     0 |   0     0 | 25  295    0    7    0
Sep 29 17:33:33 ubuntu dstat.sh[80869]: 29-09 17:33:33|  9   1  89   1   0|5144M  127M  178M 2393M|  11k 4213 |   0   384k|   0  9.00 |1702  2644 |1.01 1.69 1.39|  0   0   0|   0     0 |   0     0 | 25  295    0    7    0
Sep 29 17:33:34 ubuntu dstat.sh[80869]: 29-09 17:33:34|  9   1  89   0   0|5144M  127M  179M 2393M|  20k   14k|   0   624k|   0  40.0 |1896  3042 |1.01 1.69 1.39|  0   0   0|   0     0 |   0     0 | 25  295    0    7    0
Sep 29 17:33:35 ubuntu dstat.sh[80869]: 29-09 17:33:35| 10   1  85   1   0|5146M  125M  179M 2394M|  98k   21k|   0   752k|   0  57.0 |2116  3545 |0.93 1.66 1.39|1.0   0   0|   0     0 |   0     0 | 25  295    0    7    0
Sep 29 17:33:36 ubuntu dstat.sh[80869]: 29-09 17:33:36|  8   1  89   0   0|5147M  123M  179M 2395M| 558k 7808 |   0   736k|   0  6.00 |2158  2655 |0.93 1.66 1.39|  0   0 1.0|   0     0 |   0     0 | 25  295    0    7    0
Sep 29 17:33:37 ubuntu dstat.sh[80869]: 29-09 17:33:37|  6   2  90   0   0|5154M  124M  178M 2387M|1160k   30k|   0  1632k|   0  36.0 |2201  3054 |0.93 1.66 1.39|  0   0 1.0|   0     0 |   0     0 | 25  295    0    7    0
Sep 29 17:33:38 ubuntu dstat.sh[80869]: 29-09 17:33:38|  7   2  88   1   0|5157M  119M  178M 2390M|1395k   15k|  48k  572k|3.00  48.0 |2717  3966 |0.93 1.66 1.39|3.0   0  11|   0     0 |   0     0 | 25  295    0    7    0
Sep 29 17:33:39 ubuntu dstat.sh[80869]: 29-09 17:33:39|  4   1  92   0   0|5158M  123M  178M 2385M|2349k 9645 |   0   144k|   0  9.00 |2299  2755 |0.93 1.66 1.39|3.0   0   0|   0     0 |   0     0 | 25  295    0    7    0
Sep 29 17:33:40 ubuntu dstat.sh[80869]: 29-09 17:33:40|  5   2  93   0   0|5157M  120M  178M 2389M|1954k   10k|   0     0 |   0     0 |2227  2754 |0.85 1.63 1.38|  0   0   0|   0     0 |   0     0 | 25  295    0    7    0
Sep 29 17:33:41 ubuntu dstat.sh[80869]: 29-09 17:33:41|  8   3  86   0   0|5158M  158M  177M 2353M|2022k   11k|   0   332k|   0  19.0 |2397  2933 |0.85 1.63 1.38|  0   0   0|   0     0 |   0     0 | 25  295    0    7    0
Sep 29 17:33:42 ubuntu dstat.sh[80869]: 29-09 17:33:42|  9   2  86   2   0|5160M  152M  177M 2357M|2044k   22k|   0    16M|   0   371 |3298  3599 |0.85 1.63 1.38|  0   0 2.0|   0     0 |   0     0 | 25  295    0    7    0
Sep 29 17:33:43 ubuntu dstat.sh[80869]: 29-09 17:33:43|  5   2  92   0   1|5160M  152M  177M 2357M| 143k 8612 |   0   452k|   0  10.0 |1728  2592 |0.85 1.63 1.38|  0   0 1.0|   0     0 |   0     0 | 25  295    0    8    0
Sep 29 17:33:44 ubuntu dstat.sh[80869]: 29-09 17:33:44|  6   1  90   2   0|5159M  152M  177M 2358M| 227k   13k|   0  1025k|   0  45.1 |2147  3277 |0.85 1.63 1.38|  0   0 2.0|   0     0 |   0     0 | 25  295    0    7    0
Sep 29 17:33:45 ubuntu dstat.sh[80869]: 29-09 17:33:45|  4   1  91   1   0|5153M  158M  177M 2358M|  39k   17k|   0   511k|   0  33.0 |2114  3428 |0.78 1.60 1.37|  0   0   0|   0     0 |   0     0 | 25  295    0    7    0
Sep 29 17:33:46 ubuntu dstat.sh[80869]: 29-09 17:33:46|  5   1  92   1   0|5153M  158M  178M 2358M| 118k 5562 |   0   432k|   0  10.0 |1926  2652 |0.78 1.60 1.37|  0   0 1.0|   0     0 |   0     0 | 25  295    0    7    0
Sep 29 17:33:47 ubuntu dstat.sh[80869]: 29-09 17:33:47|  6   1  90   1   0|5152M  158M  178M 2359M| 715k   21k|   0  4451k|   0  62.9 |2239  3247 |0.78 1.60 1.37|  0   0 2.0|   0     0 |   0     0 | 25  295    0    7    0
Sep 29 17:33:48 ubuntu dstat.sh[80869]: 29-09 17:33:48|  7   1  90   2   0|5152M  157M  178M 2359M| 152k   14k|   0  1460k|   0  49.0 |2112  3309 |0.78 1.60 1.37|  0   0 1.0|   0     0 |   0     0 | 25  295    0    7    0
Sep 29 17:33:49 ubuntu dstat.sh[80869]: 29-09 17:33:49|  8   1  90   0   1|5152M  157M  178M 2360M| 127k 9491 |   0   416k|   0  9.00 |1778  2723 |0.78 1.60 1.37|2.0   0 1.0|   0     0 |   0     0 | 25  295    0    7    0
Sep 29 17:33:50 ubuntu dstat.sh[80869]: 29-09 17:33:50|  7   1  90   0   0|5152M  157M  178M 2360M|  11k 5004 |   0   348k|   0  13.0 |1656  2615 |0.88 1.61 1.37|4.0   0   0|   0     0 |   0     0 | 25  295    0    7    0
Sep 29 17:33:51 ubuntu dstat.sh[80869]: 29-09 17:33:51| 10   1  88   0   0|5153M  156M  178M 2360M|  53k   12k|   0   300k|   0  6.00 |1782  2656 |0.88 1.61 1.37|  0   0   0|   0     0 |   0     0 | 25  295    0    7    0
Sep 29 17:33:52 ubuntu dstat.sh[80869]: 29-09 17:33:52| 12   1  84   1   0|5153M  156M  178M 2360M|  51k   16k|   0  1968k|   0  62.0 |2210  3592 |0.88 1.61 1.37|2.0   0 2.0|   0     0 |   0     0 | 25  295    0    7    0
Sep 29 17:33:53 ubuntu dstat.sh[80869]: 29-09 17:33:53| 26   2  70   0   0|5155M  151M  178M 2362M|  18k 1620 |   0   468k|   0  18.0 |1862  2642 |0.88 1.61 1.37|1.0   0   0|   0     0 |   0     0 | 25  295    0    7    0
Sep 29 17:33:54 ubuntu dstat.sh[80869]: 29-09 17:33:54| 21   6  70   1   0|5154M  127M  181M 2385M|  17k 8139 |   0  5626k|   0   164 |2305  3593 |0.88 1.61 1.37|1.0   0   0|   0     0 |   0     0 | 25  295    0    7    0
Sep 29 17:33:55 ubuntu dstat.sh[80869]: 29-09 17:33:55| 25   5  69   1   0|5163M  165M  181M 2339M|  21k   14k|   0  1107k|   0  50.1 |2245  3388 |0.89 1.60 1.37|1.0   0   0|   0     0 |   0     0 | 25  295    0    8    0
Sep 29 17:33:56 ubuntu dstat.sh[80869]: 29-09 17:33:56| 22   4  71   1   0|5164M  154M  182M 2348M|  12k 2167 |   0  1720k|   0  59.8 |2200  3320 |0.89 1.60 1.37|1.0   0   0|   0     0 |   0     0 | 25  295    0    8    0
Sep 29 17:33:57 ubuntu dstat.sh[80869]: 29-09 17:33:57| 22   5  70   2   0|5162M  118M  182M 2384M|  24k   13k|   0  5574k|   0   100 |2237  3234 |0.89 1.60 1.37|  0 1.0   0|   0     0 |   0     0 | 25  295    0    7    0
Sep 29 17:33:58 ubuntu dstat.sh[80869]: 29-09 17:33:58| 22   5  70   1   0|5163M  122M  183M 2381M|  18k 7838 |   0  1842k|   0  76.9 |2340  3523 |0.89 1.60 1.37|1.0   0   0|   0     0 |   0     0 | 25  295    0    7    0
Sep 29 17:33:59 ubuntu dstat.sh[80869]: 29-09 17:33:59| 23   6  70   1   0|5165M  156M  183M 2348M|  11k 1844 |4097B 2341k|1.00  45.0 |2053  3016 |0.89 1.60 1.37|1.0   0   0|   0     0 |   0     0 | 25  295    0    7    0
Sep 29 17:34:00 ubuntu dstat.sh[80869]: 29-09 17:34:00| 17   4  77   1   0|5164M  139M  184M 2364M|  12k 4263 |   0  2535k|   0  93.0 |2169  3278 |0.82 1.57 1.36|  0   0 1.0|   0     0 |   0     0 | 25  296    0    7    0
Sep 29 17:34:01 ubuntu dstat.sh[80869]: 29-09 17:34:01|  3   1  94   0   0|5164M  139M  184M 2364M|  13k 2902 |   0    32k|   0  4.00 |1581  2633 |0.82 1.57 1.36|1.0   0   0|   0     0 |   0     0 | 25  296    0    7    0
Sep 29 17:34:02 ubuntu dstat.sh[80869]: 29-09 17:34:02| 17   3  77   1   0|5095M  235M  184M 2336M|  26k   20k|   0   988k|   0  70.0 |2153  3463 |0.82 1.57 1.36|1.0   0 4.0|   0     0 |   0     0 | 25  293    0    7    0
Sep 29 17:34:03 ubuntu dstat.sh[80869]: 29-09 17:34:03| 24   5  70   0   1|5140M  189M  184M 2338M|  11k 1844 |   0   180k|   0  35.0 |1923  2506 |0.82 1.57 1.36|1.0   0 7.0|   0     0 |   0     0 | 25  293    0    7    0
Sep 29 17:34:04 ubuntu dstat.sh[80869]: 29-09 17:34:04| 25   7  66   1   0|5155M  174M  184M 2339M|  17k   11k| 104k 1508k|4.00  28.0 |6882    14k|0.82 1.57 1.36|1.0   0  12|   0     0 |   0     0 | 25  293    0    7    0
Sep 29 17:34:05 ubuntu dstat.sh[80869]: 29-09 17:34:05| 24   5  69   0   0|5119M  209M  184M 2339M|  22k   15k|   0  1991k|   0  40.0 |2096  3326 |0.83 1.56 1.36|2.0   0   0|   0     0 |   0     0 | 25  293    0    7    0
Sep 29 17:34:06 ubuntu dstat.sh[80869]: 29-09 17:34:06| 27   2  72   0   0|5139M  189M  184M 2339M|8601  1802 |   0     0 |   0     0 |2082  2835 |0.83 1.56 1.36|1.0   0 2.0|   0     0 |   0     0 | 25  293    0    7    0
Sep 29 17:34:07 ubuntu dstat.sh[80869]: 29-09 17:34:07| 27   5  65   0   0|5159M  169M  184M 2339M|  18k   10k|   0  1160k|   0  36.0 |8376    18k|0.83 1.56 1.36|1.0   0  12|   0     0 |   0     0 | 25  293    0    7    0
Sep 29 17:34:08 ubuntu dstat.sh[80869]: 29-09 17:34:08| 29   6  63   1   0|5130M  198M  184M 2339M| 129k  112k|   0   805k|   0  70.1 |2591  4026 |0.83 1.56 1.36|8.0   0   0|   0     0 |   0     0 | 25  293    0    7    0
Sep 29 17:34:09 ubuntu dstat.sh[80869]: 29-09 17:34:09| 34   7  57   0   0|5124M  205M  184M 2339M|  71k   57k|   0   507k|   0  41.9 |3158  8053 |0.83 1.56 1.36|1.0   0  41|   0     0 |   0     0 | 25  293    0    7    0
Sep 29 17:34:10 ubuntu dstat.sh[80869]: 29-09 17:34:10| 22   5  72   1   0|5137M  188M  185M 2341M|  14k 3577 | 564k 1000k|12.0  10.0 |1778  2658 |0.85 1.55 1.36|2.0   0 2.0|   0     0 |   0     0 | 25  293    0    7    0
Sep 29 17:34:11 ubuntu dstat.sh[80869]: 29-09 17:34:11| 26   4  68   1   1|5151M  174M  185M 2342M| 512k  500k|   0  2205k|   0   104 |4146  8049 |0.85 1.55 1.36|3.0   0 2.0|   0     0 |   0     0 | 25  314    0   12    0
Sep 29 17:34:12 ubuntu dstat.sh[80869]: 29-09 17:34:12| 34   6  56   3   0|5150M  174M  185M 2343M| 472k  454k|   0  1398k|   0   201 |5423  9602 |0.85 1.55 1.36|1.0   0 5.0|   0     0 |   0     0 | 25  318    0   16    0
Sep 29 17:34:13 ubuntu dstat.sh[80869]: 29-09 17:34:13| 19  18  59   3   0|5084M  239M  185M 2343M|  42k   32k| 324k   13M|5.00   601 |4947  6804 |0.85 1.55 1.36|5.0   0 302|   0     0 |   0     0 | 25  317    0   17    0
Sep 29 17:34:14 ubuntu dstat.sh[80869]: 29-09 17:34:14| 13  11  66   8   0|5085M  236M  185M 2345M|  29k   21k|2772k  324k|45.9  28.0 |2851  4496 |0.85 1.55 1.36|  0 1.0 139|   0     0 |   0     0 | 25  317    0   19    0
Sep 29 17:34:15 ubuntu dstat.sh[80869]: 29-09 17:34:15| 14   4  68  12   0|5067M  250M  185M 2349M|  22k   15k|4047k  972k| 383  48.0 |2809  4421 |0.86 1.55 1.36|  0 1.0  14|   0     0 |   0     0 | 25  317    0   18    0
Sep 29 17:34:16 ubuntu dstat.sh[80869]: 29-09 17:34:16|  5   1  92   1   0|5070M  246M  185M 2350M|9648  2886 | 344k  140k|6.00  7.00 |1974  2782 |0.86 1.55 1.36|1.0   0 1.0|   0     0 |   0     0 | 25  318    0   18    0
Sep 29 17:34:17 ubuntu dstat.sh[80869]: 29-09 17:34:17|  9   3  87   0   0|5070M  245M  185M 2350M| 134k  108k|   0  3687k|   0   230 |3664  6593 |0.86 1.55 1.36|  0   0   0|   0     0 |   0     0 | 25  318    0   19    0
Sep 29 17:34:18 ubuntu dstat.sh[80869]: 29-09 17:34:18|  4   1  92   0   0|5071M  245M  185M 2350M| 630k   19k|   0   116k|   0  20.0 |2261  3216 |0.86 1.55 1.36|  0   0   0|   0     0 |   0     0 | 25  318    0   19    0
Sep 29 17:34:19 ubuntu dstat.sh[80869]: 29-09 17:34:19| 11   3  82   4   0|5107M  206M  185M 2352M|5421k   79k|1958k  184k|19.0  24.0 |4106  4641 |0.86 1.55 1.36|  0 1.0 1.0|   0     0 |   0     0 | 25  318    0   17    0
Sep 29 17:34:20 ubuntu dstat.sh[80869]: 29-09 17:34:20| 12   4  83   0   0|5148M  165M  185M 2353M|8186  2931 | 500k    0 |8.99     0 |3053  5350 |0.79 1.52 1.35|  0   0   0|   0     0 |   0     0 | 25  318    0   17    0
Sep 29 17:34:21 ubuntu dstat.sh[80869]: 29-09 17:34:21| 18   5  73   4   0|5082M  230M  185M 2353M|  18k 2258 | 730k  823k|23.1  21.1 |2328  3512 |0.79 1.52 1.35|1.0   0  33|   0     0 |   0     0 | 25  317    0   17    0
Sep 29 17:34:22 ubuntu dstat.sh[80869]: 29-09 17:34:22| 24   5  68   1   0|5090M  223M  185M 2353M|  27k   21k|  28k  812k|3.00  93.0 |3801  6327 |0.79 1.52 1.35|1.0   0  49|   0     0 |   0     0 | 25  317    0   17    0
Sep 29 17:34:23 ubuntu dstat.sh[80869]: 29-09 17:34:23| 23   4  70   2   0|5105M  207M  185M 2353M|8997  3584 | 287k  108k|12.0  15.0 |1964  2970 |0.79 1.52 1.35|  0 1.0 4.0|   0     0 |   0     0 | 25  317    0   17    0
Sep 29 17:34:24 ubuntu dstat.sh[80869]: 29-09 17:34:24| 10   6  70  13   0|5104M  194M  186M 2366M|  13k 7282 |6454k  919k|1010  13.0 |3496  5011 |0.79 1.52 1.35|1.0   0   0|   0     0 |   0     0 | 25  317    0   17    0
Sep 29 17:34:25 ubuntu dstat.sh[80869]: 29-09 17:34:25|  8   5  69  17   1|5102M  183M  186M 2379M|  21k   15k|5016k 2010k| 631  28.0 |3206  4588 |0.81 1.51 1.35|1.0   0   0|   0     0 |   0     0 | 25  317    0   17    0
Sep 29 17:34:26 ubuntu dstat.sh[80869]: 29-09 17:34:26| 10   5  72  12   0|5101M  134M  187M 2426M|8199  2288 |  22M    0 | 985     0 |2998  4922 |0.81 1.51 1.35|2.0   0   0|   0     0 |   0     0 | 25  317    0   17    0
Sep 29 17:34:27 ubuntu dstat.sh[80869]: 29-09 17:34:27|  5  13  57  24   0|5101M  121M  184M 2449M|  19k   13k|  50M   70M|3710   299 |5829  5193 |0.81 1.51 1.35|  0 3.0   0|   0     0 |   0     0 | 25  317    0   17    0
Sep 29 17:34:28 ubuntu dstat.sh[80869]: 29-09 17:34:28|  8   7  66  18   0|5118M  121M  182M 2437M|  25k 7910 |  20M   41M|1635   150 |3626  4137 |0.81 1.51 1.35|2.0   0 1.0|   0     0 |   0     0 | 25  317    0   17    0
Sep 29 17:34:29 ubuntu dstat.sh[80869]: 29-09 17:34:29| 25   6  66   1   0|5130M  122M  181M 2424M|8260  1840 |  76k  100k|4.99  3.99 |  10k   23k|0.81 1.51 1.35|1.0   0 6.0|   0     0 |   0     0 | 25  317    0   17    0
Sep 29 17:34:30 ubuntu dstat.sh[80869]: 29-09 17:34:30| 23   4  71   0   0|5104M  148M  181M 2424M|9675  3426 |  12k  184k|1.00  1.00 |1884  2738 |0.90 1.52 1.35|1.0   0 7.0|   0     0 |   0     0 | 25  317    0   17    0
Sep 29 17:34:31 ubuntu dstat.sh[80869]: 29-09 17:34:31| 39   4  57   0   0|5141M  121M  181M 2415M|8371  1860 |   0     0 |   0     0 |1906  2488 |0.90 1.52 1.35|3.0   0 3.0|   0     0 |   0     0 | 25  317    0   17    0
Sep 29 17:34:32 ubuntu dstat.sh[80869]: 29-09 17:34:32| 43  11  44   0   0|5138M  254M  181M 2290M|  21k   13k| 511k 1185k|3.99  51.9 |9939    19k|0.90 1.52 1.35|2.0   0  15|   0     0 |   0     0 | 25  317    0   17    0
Sep 29 17:34:33 ubuntu dstat.sh[80869]: 29-09 17:34:33| 43  13  39   4   0|5149M  215M  182M 2316M|7804  1626 | 280k  237M|5.01   948 |7830    11k|0.90 1.52 1.35|2.0   0 9.0|   0     0 |   0     0 | 25  317    0   17    0
Sep 29 17:34:34 ubuntu dstat.sh[80869]: 29-09 17:34:34| 37  11  47   2   0|5139M  223M  182M 2318M|  35k   26k| 272k 3342k|2.99  27.0 |  14k   28k|0.90 1.52 1.35|2.0   0 9.0|   0     0 |   0     0 | 25  317    0   17    0
Sep 29 17:34:35 ubuntu dstat.sh[80869]: 29-09 17:34:35| 28  10  57   1   0|5154M  188M  183M 2338M|  20k   15k|8193B  228k|1.00  34.0 |  18k   40k|0.91 1.51 1.35|1.0   0 1.0|   0     0 |   0     0 | 25  317    0   17    0
Sep 29 17:34:36 ubuntu dstat.sh[80869]: 29-09 17:34:36| 26   5  69   0   0|5152M  179M  183M 2349M|7759  1800 |4094B    0 |1.00     0 |3602  6173 |0.91 1.51 1.35|2.0   0   0|   0     0 |   0     0 | 25  317    0   17    0
Sep 29 17:34:37 ubuntu dstat.sh[80869]: 29-09 17:34:37| 26   3  68   2   0|5108M  248M  183M 2323M|  20k   12k|   0  1630k|   0  57.1 |2613  4061 |0.91 1.51 1.35|1.0   0   0|   0     0 |   0     0 | 25  317    0   17    0
Sep 29 17:34:38 ubuntu dstat.sh[80869]: 29-09 17:34:38| 26   5  67   1   0|5113M  213M  184M 2353M|  15k 7314 |   0  2186k|   0  45.0 |2266  3530 |0.91 1.51 1.35|2.0   0   0|   0     0 |   0     0 | 25  317    0   17    0
Sep 29 17:34:39 ubuntu dstat.sh[80869]: 29-09 17:34:39| 24   4  71   0   0|5117M  202M  184M 2359M|  14k 8232 |   0  4095B|   0  1.00 |1758  2544 |0.91 1.51 1.35|2.0   0   0|   0     0 |   0     0 | 25  317    0   17    0
Sep 29 17:34:40 ubuntu dstat.sh[80869]: 29-09 17:34:40| 23   5  71   0   0|5116M  197M  184M 2365M|7189  1620 |   0     0 |   0     0 |1640  2431 |0.92 1.50 1.35|3.0   0   0|   0     0 |   0     0 | 25  317    0   17    0
Sep 29 17:34:41 ubuntu dstat.sh[80869]: 29-09 17:34:41| 23   5  71   1   0|5115M  166M  186M 2393M|6976  1968 |   0  2546k|   0  15.0 |1744  2607 |0.92 1.50 1.35|4.0   0   0|   0     0 |   0     0 | 25  317    0   17    0
Sep 29 17:34:42 ubuntu dstat.sh[80869]: 29-09 17:34:42| 20  16  63   1   0|5112M  443M  187M 2122M|  20k   12k|   0  5281k|   0  57.1 |2352  3515 |0.92 1.50 1.35|2.0   0 2.0|   0     0 |   0     0 | 25  317    0   17    0
Sep 29 17:34:43 ubuntu dstat.sh[80869]: 29-09 17:34:43| 25   5  68   0   0|5091M  464M  187M 2122M|  20k 4878 |   0  1683k|   0  13.0 |5977    12k|0.92 1.50 1.35|1.0   0 7.0|   0     0 |   0     0 | 25  317    0   18    0
Sep 29 17:34:44 ubuntu dstat.sh[80869]: 29-09 17:34:44| 30   8  62   0   0|5094M  460M  187M 2123M|  18k 8379 |   0   156k|   0  12.0 |  17k   36k|0.92 1.50 1.35|2.0   0 5.0|   0     0 |   0     0 | 25  317    0   17    0
Sep 29 17:34:45 ubuntu dstat.sh[80869]: 29-09 17:34:45| 29   8  59   0   0|5108M  437M  187M 2131M|  24k   15k|   0   196k|   0  31.0 |  18k   38k|0.93 1.49 1.35|1.0   0 1.0|   0     0 |   0     0 | 25  317    0   17    0
Sep 29 17:34:46 ubuntu dstat.sh[80869]: 29-09 17:34:46| 23   9  68   1   0|5129M  394M  187M 2154M|9007  2786 |4101B 2415k|1.00  27.0 |2229  3250 |0.93 1.49 1.35|2.0   0 8.0|   0     0 |   0     0 | 25  317    0   18    0
Sep 29 17:34:47 ubuntu dstat.sh[80869]: 29-09 17:34:47| 23   9  66   0   0|5111M  384M  187M 2181M|  18k   11k|   0  2784k|   0  62.0 |2213  3154 |0.93 1.49 1.35|2.0   0   0|   0     0 |   0     0 | 25  317    0   18    0
Sep 29 17:34:48 ubuntu dstat.sh[80869]: 29-09 17:34:48| 24   5  70   1   0|5111M  379M  187M 2186M|  17k 8333 |   0  1496k|   0  50.0 |2208  3286 |0.93 1.49 1.35|2.0   0   0|   0     0 |   0     0 | 25  317    0   18    0
Sep 29 17:34:49 ubuntu dstat.sh[80869]: 29-09 17:34:49| 24   4  71   0   0|5112M  374M  187M 2191M|  12k 6401 |   0   432k|   0  9.99 |1801  2602 |0.93 1.49 1.35|2.0   0   0|   0     0 |   0     0 | 25  317    0   18    0
Sep 29 17:34:50 ubuntu dstat.sh[80869]: 29-09 17:34:50| 26   3  71   0   0|5112M  368M  187M 2196M|  10k 1616 |   0     0 |   0     0 |1731  2370 |0.93 1.48 1.34|1.0   0   0|   0     0 |   0     0 | 25  317    0   18    0
Sep 29 17:34:51 ubuntu dstat.sh[80869]: 29-09 17:34:51| 67   5  27   0   0|5064M  415M  187M 2198M|  23k   13k|  28k 1280k|3.01  12.0 |2400  3273 |0.93 1.48 1.34|5.0   0  17|   0     0 |   0     0 | 25  307    0   20    0
Sep 29 17:34:52 ubuntu dstat.sh[80869]: 29-09 17:34:52| 78  16   5   1   0|4771M  707M  187M 2198M|  16k   10k| 524k  284k|12.0  23.0 |3812  6177 |0.93 1.48 1.34|8.0   0  35|   0     0 |   0     0 | 25  287    0   24    0
Sep 29 17:34:53 ubuntu dstat.sh[80869]: 29-09 17:34:53| 85  15   0   0   0|4830M  647M  187M 2199M|  11k 4422 |   0   176k|   0  17.0 |3087  4282 |0.93 1.48 1.34|5.0   0 7.0|   0     0 |   0     0 | 25  274    0   25    0
Sep 29 17:34:54 ubuntu dstat.sh[80869]: 29-09 17:34:54| 85  13   1   0   0|4967M  507M  187M 2202M| 129k  121k| 160k  592k|8.00  43.0 |6816    15k|0.93 1.48 1.34|4.0   0 5.0|   0     0 |   0     0 | 25  286    0   29    0
Sep 29 17:34:55 ubuntu dstat.sh[80869]: 29-09 17:34:55| 65  10  24   1   0|5090M  382M  187M 2203M| 194k  186k| 487k  655k|26.0  55.9 |6626    12k|1.18 1.53 1.36|6.0   0 4.0|   0     0 |   0     0 | 25  291    0   39    0
Sep 29 17:34:56 ubuntu dstat.sh[80869]: 29-09 17:34:56| 27   3  69   0   0|5116M  354M  187M 2204M| 196k  123k|   0    40k|   0  3.00 |5410  8156 |1.18 1.53 1.36|  0   0   0|   0     0 |   0     0 | 25  298    0   38    0
Sep 29 17:34:57 ubuntu dstat.sh[80869]: 29-09 17:34:57| 13   3  81   1   0|5123M  348M  187M 2204M| 128k  101k|   0   248k|   0  35.0 |3181  5213 |1.18 1.53 1.36|  0   0 2.0|   0     0 |   0     0 | 25  302    0   38    0
Sep 29 17:34:58 ubuntu dstat.sh[80869]: 29-09 17:34:58|  3   1  95   0   0|5123M  348M  187M 2204M|9043  1620 |   0     0 |   0     0 |1739  2710 |1.18 1.53 1.36|  0   0   0|   0     0 |   0     0 | 25  302    0   38    0
Sep 29 17:34:59 ubuntu dstat.sh[80869]: 29-09 17:34:59|  3   1  95   0   0|5123M  347M  187M 2204M|9940  1844 |   0     0 |   0     0 |1674  2669 |1.18 1.53 1.36|  0   0   0|   0     0 |   0     0 | 25  302    0   38    0
Sep 29 17:35:00 ubuntu dstat.sh[80869]: 29-09 17:35:00|  3   1  93   0   0|5106M  365M  187M 2205M|9756  2142 |   0  1276k|   0  83.0 |1925  3056 |1.08 1.50 1.35|  0   0   0|   0     0 |   0     0 | 25  302    0   38    0
Sep 29 17:35:01 ubuntu dstat.sh[80869]: 29-09 17:35:01|  3   1  94   1   0|5106M  365M  187M 2205M|  12k 1855 |   0   108k|   0  13.0 |1869  2765 |1.08 1.50 1.35|  0   0   0|   0     0 |   0     0 | 25  302    0   38    0
Sep 29 17:35:02 ubuntu dstat.sh[80869]: 29-09 17:35:02|  4   1  94   0   0|5106M  365M  187M 2205M|  16k 9228 |   0   292k|   0  34.0 |1969  3140 |1.08 1.50 1.35|  0   0 2.0|   0     0 |   0     0 | 25  302    0   38    0
Sep 29 17:35:03 ubuntu dstat.sh[80869]: 29-09 17:35:03|  2   1  95   0   0|5106M  365M  187M 2205M|7724  1620 |   0     0 |   0     0 |1637  2563 |1.08 1.50 1.35|  0   0   0|   0     0 |   0     0 | 25  302    0   38    0
Sep 29 17:35:04 ubuntu dstat.sh[80869]: 29-09 17:35:04|  5   0  90   4   0|5106M  365M  187M 2205M|  20k   12k|   0    12M|   0  1160 |4249  3482 |1.08 1.50 1.35|1.0   0   0|   0     0 |   0     0 | 25  302    0   38    0
Sep 29 17:35:05 ubuntu dstat.sh[80869]: 29-09 17:35:05|  3   1  94   0   0|5106M  365M  187M 2205M|  17k   10k|   0   172k|   0  28.0 |1877  2979 |1.00 1.48 1.34|  0   0   0|   0     0 |   0     0 | 25  302    0   38    0
Sep 29 17:35:06 ubuntu dstat.sh[80869]: 29-09 17:35:06|  2   1  95   0   1|5106M  365M  187M 2205M|9527  1854 |   0     0 |   0     0 |1847  2591 |1.00 1.48 1.34|  0   0   0|   0     0 |   0     0 | 25  302    0   38    0
Sep 29 17:35:07 ubuntu dstat.sh[80869]: 29-09 17:35:07|  4   0  92   1   0|5106M  365M  187M 2205M|  26k   19k|   0   652k|   0  68.0 |2189  3710 |1.00 1.48 1.34|1.0   0   0|   0     0 |   0     0 | 25  302    0   38    0
Sep 29 17:35:08 ubuntu dstat.sh[80869]: 29-09 17:35:08|  4   1  94   0   0|5106M  365M  187M 2205M|  12k 3857 |   0   112k|   0  18.0 |1959  3177 |1.00 1.48 1.34|  0   0   0|   0     0 |   0     0 | 25  302    0   38    0
Sep 29 17:35:09 ubuntu dstat.sh[80869]: 29-09 17:35:09|  8   5  85   1   0|5107M  364M  187M 2205M|  13k 6688 |   0  8481k|   0   135 |2989  7727 |1.00 1.48 1.34|  0   0  34|   0     0 |   0     0 | 25  302    0   39    0
Sep 29 17:35:10 ubuntu dstat.sh[80869]: 29-09 17:35:10|  4   1  95   0   0|5107M  364M  187M 2205M|  14k 7163 |   0     0 |   0     0 |1745  2751 |0.92 1.45 1.34|  0   0   0|   0     0 |   0     0 | 25  302    0   38    0
Sep 29 17:35:11 ubuntu dstat.sh[80869]: 29-09 17:35:11|  4   1  94   0   0|5107M  364M  187M 2205M|  14k 6256 |   0   340k|   0  18.0 |1650  2608 |0.92 1.45 1.34|  0   0   0|   0     0 |   0     0 | 25  302    0   38    0
