-- Logs begin at Mon 2022-08-01 16:09:58 UTC, end at Mon 2022-08-01 17:13:38 UTC. --
Aug 01 17:01:33 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Aug 01 17:01:34 ubuntu dstat.sh[91774]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Aug 01 17:01:34 ubuntu dstat.sh[91774]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Aug 01 17:03:12 ubuntu dstat.sh[91774]: 01-08 17:03:12| 81  11   6   0   0|1380M  890M  194M 5270M|1100k 1086k|   0   548k|   0  45.0 |5489    13k|3.79 1.95 1.07|4.0   0  35|   0     0 |   0     0 |  9   35    0   34    0
Aug 01 17:03:13 ubuntu dstat.sh[91774]: 01-08 17:03:13| 79  12   8   0   0|1337M  933M  194M 5270M|1312k 1307k|   0   707k|   0  66.9 |5353    18k|3.79 1.95 1.07|6.0   0 201|   0     0 |   0     0 |  9   34    0   35    0
Aug 01 17:03:14 ubuntu dstat.sh[91774]: 01-08 17:03:14| 87  12   1   0   0|1288M  982M  194M 5270M| 702k  697k|   0  1022k|   0  66.2 |3619    10k|3.79 1.95 1.07|5.0   0 125|   0     0 |   0     0 |  9   33    0   35    0
Aug 01 17:03:15 ubuntu dstat.sh[91774]: 01-08 17:03:15| 86  12   1   0   0|1360M  909M  194M 5271M| 781k  774k|   0   460k|   0  34.0 |4836    10k|3.79 1.95 1.07|5.0   0  50|   0     0 |   0     0 |  9   34    0   35    0
Aug 01 17:03:16 ubuntu dstat.sh[91774]: 01-08 17:03:16| 76   8  15   0   0|1425M  844M  194M 5271M|1485k 1480k|   0   611k|   0  54.9 |6417    19k|3.79 1.95 1.07|3.0   0 5.0|   0     0 |   0     0 |  9   36    0   38    0
Aug 01 17:03:17 ubuntu dstat.sh[91774]: 01-08 17:03:17| 69   8  22   0   0|1343M  925M  194M 5271M|1490k 1481k|   0   557k|   0  49.0 |4142    18k|3.73 1.97 1.08|4.0   0  63|   0     0 |   0     0 |  9   35    0   43    0
Aug 01 17:03:18 ubuntu dstat.sh[91774]: 01-08 17:03:18| 86  13   1   0   0|1316M  951M  194M 5272M| 357k  351k|   0   509k|   0  51.1 |2808  6855 |3.73 1.97 1.08|5.0   0 207|   0     0 |   0     0 |  9   32    0   43    0
Aug 01 17:03:19 ubuntu dstat.sh[91774]: 01-08 17:03:19| 87  12   0   0   0|1415M  852M  194M 5272M|1021k 1015k|   0  9731k|   0   258 |4017    13k|3.73 1.97 1.08|7.0   0 1.0|   0     0 |   0     0 |  9   34    0   43    0
Aug 01 17:03:20 ubuntu dstat.sh[91774]: 01-08 17:03:20| 70  10  17   0   0|1288M  979M  194M 5272M|1276k 1271k|   0   692k|   0  68.0 |6159    17k|3.73 1.97 1.08|5.0   0 149|   0     0 |   0     0 |  9   33    0   45    0
Aug 01 17:03:21 ubuntu dstat.sh[91774]: 01-08 17:03:21| 83  12   4   0   0|1290M  977M  194M 5272M| 654k  650k|   0   416k|   0  31.0 |3714  9559 |3.73 1.97 1.08|8.0   0 149|   0     0 |   0     0 |  9   33    0   45    0
Aug 01 17:03:22 ubuntu dstat.sh[91774]: 01-08 17:03:22| 81  11   7   0   0|1276M  991M  194M 5273M| 955k  947k|   0   588k|   0  63.0 |5717    14k|3.75 2.00 1.10|5.0   0 137|   0     0 |   0     0 |  9   33    0   45    0
Aug 01 17:03:23 ubuntu dstat.sh[91774]: 01-08 17:03:23| 84  12   3   0   0|1336M  931M  194M 5273M| 981k  973k|   0   403k|   0  33.9 |4571    13k|3.75 2.00 1.10|6.0   0  85|   0     0 |   0     0 |  9   34    0   43    0
Aug 01 17:03:24 ubuntu dstat.sh[91774]: 01-08 17:03:24| 79  12   8   0   0|1294M  972M  194M 5273M|1306k 1300k|   0   625k|   0  50.1 |4749    16k|3.75 2.00 1.10|5.0   0  64|   0     0 |   0     0 |  9   33    0   44    0
Aug 01 17:03:25 ubuntu dstat.sh[91774]: 01-08 17:03:25| 85  12   2   0   0|1323M  943M  194M 5273M| 306k  300k|   0   212k|   0  16.0 |2994  5113 |3.75 2.00 1.10|4.0   0  81|   0     0 |   0     0 |  9   33    0   45    0
Aug 01 17:03:26 ubuntu dstat.sh[91774]: 01-08 17:03:26| 81  12   8   0   0|1344M  922M  194M 5274M|1366k 1361k|   0   753k|   0  86.1 |6750    17k|3.75 2.00 1.10|4.0   0  76|   0     0 |   0     0 |  9   33    0   46    0
Aug 01 17:03:27 ubuntu dstat.sh[91774]: 01-08 17:03:27| 80  16   3   0   0|1314M  952M  194M 5274M| 382k  365k|   0   436k|   0  39.0 |3360  7369 |3.77 2.03 1.11|4.0   0 182|   0     0 |   0     0 |  9   33    0   46    0
Aug 01 17:03:28 ubuntu dstat.sh[91774]: 01-08 17:03:28| 79  12   6   0   0|1306M  959M  194M 5274M|1031k 1025k|   0   584k|   0  54.0 |6529    15k|3.77 2.03 1.11|5.0   0 131|   0     0 |   0     0 |  9   34    0   46    0
Aug 01 17:03:29 ubuntu dstat.sh[91774]: 01-08 17:03:29| 84  11   4   0   0|1356M  909M  194M 5275M|1004k 1000k|   0   580k|   0  43.0 |6323    15k|3.77 2.03 1.11|4.0   0  45|   0     0 |   0     0 |  9   34    0   47    0
Aug 01 17:03:30 ubuntu dstat.sh[91774]: 01-08 17:03:30| 69  12  17   0   0|1264M 1000M  194M 5275M| 628k  623k|   0   591k|   0  49.9 |3626  9097 |3.77 2.03 1.11|4.0   0 217|   0     0 |   0     0 |  9   33    0   48    0
Aug 01 17:03:31 ubuntu dstat.sh[91774]: 01-08 17:03:31| 66  10  24   0   0|1298M  966M  194M 5275M| 469k  464k|   0   397k|   0  39.1 |3708  7950 |3.77 2.03 1.11|4.0   0  61|   0     0 |   0     0 |  9   33    0   48    0
Aug 01 17:03:32 ubuntu dstat.sh[91774]: 01-08 17:03:32| 62  11  25   0   0|1265M  999M  194M 5275M| 678k  672k|   0   364k|   0  26.0 |4309  9277 |3.79 2.07 1.13|4.0   0  81|   0     0 |   0     0 |  9   33    0   48    0
Aug 01 17:03:33 ubuntu dstat.sh[91774]: 01-08 17:03:33| 61  12  25   0   0|1242M 1022M  194M 5275M| 308k  303k|   0   332k|   0  31.0 |3169  5981 |3.79 2.07 1.13|3.0   0 106|   0     0 |   0     0 |  9   33    0   48    0
Aug 01 17:03:34 ubuntu dstat.sh[91774]: 01-08 17:03:34| 61  13  24   0   0|1255M 1009M  194M 5275M| 550k  546k|   0   648k|   0  73.0 |4231  9141 |3.79 2.07 1.13|4.0   0 187|   0     0 |   0     0 |  9   33    0   48    0
Aug 01 17:03:35 ubuntu dstat.sh[91774]: 01-08 17:03:35| 65  10  25   1   0|1282M  982M  194M 5276M| 487k  483k|   0   393k|   0  39.1 |4006  7742 |3.79 2.07 1.13|4.0   0  67|   0     0 |   0     0 |  9   32    0   46    0
Aug 01 17:03:36 ubuntu dstat.sh[91774]: 01-08 17:03:36| 65  10  24   0   0|1297M  967M  194M 5276M| 618k  613k|   0   316k|   0  21.0 |4153  8907 |3.79 2.07 1.13|7.0   0  47|   0     0 |   0     0 |  9   34    0   46    0
Aug 01 17:03:37 ubuntu dstat.sh[91774]: 01-08 17:03:37| 65   8  25   0   0|1290M  972M  194M 5276M| 904k  899k|   0   559k|   0  53.9 |5566    13k|3.73 2.08 1.14| 10   0  97|   0     0 |   0     0 |  9   33    0   48    0
Aug 01 17:03:38 ubuntu dstat.sh[91774]: 01-08 17:03:38| 65   9  25   0   0|1269M  994M  194M 5276M| 327k  322k|   0   400k|   0  44.1 |2997  6178 |3.73 2.08 1.14|4.0   0  89|   0     0 |   0     0 |  9   32    0   48    0
Aug 01 17:03:39 ubuntu dstat.sh[91774]: 01-08 17:03:39| 64  12  23   0   0|1300M  963M  194M 5276M| 587k  578k|   0  2768k|   0  43.0 |3546  8082 |3.73 2.08 1.14|8.0   0 156|   0     0 |   0     0 |  9   34    0   49    0
Aug 01 17:03:40 ubuntu dstat.sh[91774]: 01-08 17:03:40| 67  12  19   0   0|1286M  977M  194M 5277M| 888k  883k|   0   596k|   0  46.0 |5372    32k|3.73 2.08 1.14|4.0   0 111|   0     0 |   0     0 |  9   33    0   55    0
Aug 01 17:03:41 ubuntu dstat.sh[91774]: 01-08 17:03:41| 66  10  24   0   0|1254M 1008M  194M 5277M| 526k  521k|   0   328k|   0  26.0 |3689  7323 |3.73 2.08 1.14|4.0   0  70|   0     0 |   0     0 |  9   33    0   52    0
Aug 01 17:03:42 ubuntu dstat.sh[91774]: 01-08 17:03:42| 67   7  25   0   0|1280M  982M  194M 5277M| 506k  501k|   0   412k|   0  37.0 |4292  8088 |3.67 2.10 1.15|3.0   0 6.0|   0     0 |   0     0 |  9   33    0   53    0
Aug 01 17:03:43 ubuntu dstat.sh[91774]: 01-08 17:03:43| 65   9  24   1   0|1273M  989M  194M 5277M|1137k 1131k|   0   572k|   0  56.0 |7099    15k|3.67 2.10 1.15|6.0   0  50|   0     0 |   0     0 |  9   34    0   55    0
Aug 01 17:03:44 ubuntu dstat.sh[91774]: 01-08 17:03:44| 56  13  29   1   0|1225M 1037M  194M 5277M| 432k  428k|   0   424k|   0  39.0 |3762  8099 |3.67 2.10 1.15|3.0   0 225|   0     0 |   0     0 |  9   32    0   58    0
Aug 01 17:03:45 ubuntu dstat.sh[91774]: 01-08 17:03:45| 47   5  47   0   0|1260M 1002M  194M 5277M| 667k  654k|   0   416k|   0  27.0 |3283  6985 |3.67 2.10 1.15|3.0   0   0|   0     0 |   0     0 |  9   32    0   60    0
Aug 01 17:03:46 ubuntu dstat.sh[91774]: 01-08 17:03:46| 42   9  48   0   0|1205M 1056M  194M 5278M| 303k  299k|   0   364k|   0  30.0 |2873  5196 |3.67 2.10 1.15|2.0   0  96|   0     0 |   0     0 |  9   32    0   60    0
Aug 01 17:03:47 ubuntu dstat.sh[91774]: 01-08 17:03:47| 43   7  49   1   0|1201M 1061M  194M 5278M| 346k  341k|   0   356k|   0  36.0 |2552  5175 |3.93 2.18 1.18|3.0   0  58|   0     0 |   0     0 |  9   33    0   58    0
Aug 01 17:03:48 ubuntu dstat.sh[91774]: 01-08 17:03:48| 38  14  46   0   0|1187M 1074M  194M 5278M| 240k  236k|   0   408k|   0  39.0 |3140  5817 |3.93 2.18 1.18|3.0   0 342|   0     0 |   0     0 |  9   32    0   58    0
Aug 01 17:03:49 ubuntu dstat.sh[91774]: 01-08 17:03:49| 46   6  48   1   0|1252M 1009M  194M 5278M| 361k  356k|   0  4835k|   0   305 |3529  5557 |3.93 2.18 1.18|3.0   0 1.0|   0     0 |   0     0 |  9   33    0   55    0
Aug 01 17:03:50 ubuntu dstat.sh[91774]: 01-08 17:03:50| 46   6  46   0   0|1174M 1087M  194M 5278M| 525k  521k|   0  3366k|   0  35.0 |4054  8062 |3.93 2.18 1.18|3.0   0  62|   0     0 |   0     0 |  9   32    0   56    0
Aug 01 17:03:51 ubuntu dstat.sh[91774]: 01-08 17:03:51| 45   6  49   0   0|1248M 1013M  194M 5278M| 301k  296k|   0   308k|   0  19.0 |2636  4356 |3.93 2.18 1.18|3.0   0 1.0|   0     0 |   0     0 |  9   33    0   55    0
Aug 01 17:03:52 ubuntu dstat.sh[91774]: 01-08 17:03:52| 45   7  47   1   0|1237M 1023M  194M 5278M| 502k  496k|   0   424k|   0  37.0 |4270  7786 |3.78 2.18 1.19|2.0   0  51|   0     0 |   0     0 |  9   33    0   57    0
Aug 01 17:03:53 ubuntu dstat.sh[91774]: 01-08 17:03:53| 37  15  46   1   0|1202M 1058M  194M 5278M| 509k  503k|   0   472k|   0  36.0 |4372  8647 |3.78 2.18 1.19|3.0   0 263|   0     0 |   0     0 |  9   33    0   58    0
Aug 01 17:03:54 ubuntu dstat.sh[91774]: 01-08 17:03:54| 21   8  69   0   0|1160M 1100M  194M 5279M| 209k  204k|   0   248k|   0  15.0 |2522  4494 |3.78 2.18 1.19|2.0   0 131|   0     0 |   0     0 |  9   32    0   59    0
Aug 01 17:03:55 ubuntu dstat.sh[91774]: 01-08 17:03:55| 23   4  74   0   0|1198M 1062M  194M 5279M|  10k 3694 |   0   620k|   0  15.0 | 998  1229 |3.78 2.18 1.19|3.0   0   0|   0     0 |   0     0 |  9   33    0   59    0
Aug 01 17:03:56 ubuntu dstat.sh[91774]: 01-08 17:03:56| 20   6  72   0   0|1161M 1099M  194M 5279M| 216k  210k|   0   260k|   0  26.0 |2475  4610 |3.78 2.18 1.19|1.0   0 103|   0     0 |   0     0 |  9   32    0   59    0
Aug 01 17:03:57 ubuntu dstat.sh[91774]: 01-08 17:03:57| 22   3  73   1   0|1200M 1060M  194M 5279M|  84k   78k|   0   212k|   0  17.0 |1355  2306 |3.56 2.16 1.19|2.0   0   0|   0     0 |   0     0 |  9   33    0   59    0
Aug 01 17:03:58 ubuntu dstat.sh[91774]: 01-08 17:03:58| 19   8  72   1   0|1161M 1100M  194M 5279M| 139k  135k|   0   320k|   0  35.0 |2510  4330 |3.56 2.16 1.19|1.0   0 136|   0     0 |   0     0 |  9   32    0   59    0
Aug 01 17:03:59 ubuntu dstat.sh[91774]: 01-08 17:03:59| 24   2  74   0   0|1197M 1063M  194M 5279M|  61k   46k|   0   232k|   0  14.0 |1157  1643 |3.56 2.16 1.19|1.0   0   0|   0     0 |   0     0 |  9   33    0   59    0
Aug 01 17:04:00 ubuntu dstat.sh[91774]: 01-08 17:04:00| 23   3  71   0   0|1198M 1062M  194M 5279M| 556k  550k|   0   392k|   0  31.0 |3833  8122 |3.56 2.16 1.19|1.0   0   0|   0     0 |   0     0 |  9   32    0   58    0
Aug 01 17:04:01 ubuntu dstat.sh[91774]: 01-08 17:04:01| 22   4  74   0   0|1178M 1082M  194M 5279M|7053  1619 |   0   176k|   0  11.0 |1168  1385 |3.56 2.16 1.19|1.0   0  19|   0     0 |   0     0 |  9   32    0   58    0
Aug 01 17:04:02 ubuntu dstat.sh[91774]: 01-08 17:04:02| 24   3  72   0   0|1198M 1062M  194M 5279M| 414k  409k|   0   264k|   0  21.0 |3071  6447 |3.43 2.15 1.19|2.0   0   0|   0     0 |   0     0 |  9   33    0   56    0
Aug 01 17:04:03 ubuntu dstat.sh[91774]: 01-08 17:04:03| 22   5  72   1   0|1177M 1083M  194M 5279M|  33k   27k|   0  1814k|   0   111 |1709  2608 |3.43 2.15 1.19|1.0   0  51|   0     0 |   0     0 |  9   32    0   56    0
Aug 01 17:04:04 ubuntu dstat.sh[91774]: 01-08 17:04:04| 24   2  72   0   0|1199M 1061M  194M 5279M| 277k  269k|   0   188k|   0  21.0 |2521  4674 |3.43 2.15 1.19|1.0   0   0|   0     0 |   0     0 |  9   33    0   52    0
Aug 01 17:04:05 ubuntu dstat.sh[91774]: 01-08 17:04:05| 21   6  72   0   0|1157M 1103M  194M 5279M| 323k  318k|   0   413k|   0  50.1 |3213  5526 |3.43 2.15 1.19|1.0   0  80|   0     0 |   0     0 |  9   32    0   52    0
Aug 01 17:04:06 ubuntu dstat.sh[91774]: 01-08 17:04:06| 23   3  73   0   0|1199M 1061M  194M 5279M|  26k   21k|   0     0 |   0     0 |1096  1346 |3.43 2.15 1.19|1.0   0 2.0|   0     0 |   0     0 |  9   33    0   50    0
Aug 01 17:04:07 ubuntu dstat.sh[91774]: 01-08 17:04:07| 22   4  72   0   0|1151M 1109M  194M 5279M| 349k  344k|   0   108k|   0  9.00 |2959  5215 |3.24 2.13 1.19|1.0   0  35|   0     0 |   0     0 |  9   32    0   50    0
Aug 01 17:04:08 ubuntu dstat.sh[91774]: 01-08 17:04:08| 24   2  73   0   0|1196M 1064M  194M 5279M|6790  1620 |   0   104k|   0  12.0 |1226  1665 |3.24 2.13 1.19|1.0   0 1.0|   0     0 |   0     0 |  9   32    0   46    0
Aug 01 17:04:09 ubuntu dstat.sh[91774]: 01-08 17:04:09| 19   7  73   0   0|1168M 1092M  194M 5279M| 143k  138k|   0   208k|   0  21.0 |1986  3236 |3.24 2.13 1.19|1.0   0  93|   0     0 |   0     0 |  9   32    0   46    0
Aug 01 17:04:10 ubuntu dstat.sh[91774]: 01-08 17:04:10| 24   3  73   0   0|1200M 1060M  194M 5279M| 173k  167k|   0   959k|   0  14.0 |1828  2889 |3.24 2.13 1.19|2.0   0   0|   0     0 |   0     0 |  9   33    0   45    0
Aug 01 17:04:11 ubuntu dstat.sh[91774]: 01-08 17:04:11| 19   7  73   0   0|1168M 1092M  194M 5279M|  58k   53k|   0   260k|   0  30.0 |1810  2899 |3.24 2.13 1.19|2.0   0 101|   0     0 |   0     0 |  9   32    0   45    0
Aug 01 17:04:12 ubuntu dstat.sh[91774]: 01-08 17:04:12| 22   3  74   0   0|1198M 1061M  194M 5279M|  70k   65k|   0   112k|   0  8.01 |1253  1806 |3.06 2.12 1.19|1.0   0   0|   0     0 |   0     0 |  9   33    0   45    0
Aug 01 17:04:13 ubuntu dstat.sh[91774]: 01-08 17:04:13| 20   8  71   0   0|1157M 1103M  194M 5279M| 160k  153k|   0   443k|   0  39.0 |2238  4198 |3.06 2.12 1.19|1.0   0 136|   0     0 |   0     0 |  9   32    0   45    0
Aug 01 17:04:14 ubuntu dstat.sh[91774]: 01-08 17:04:14| 22   4  74   0   0|1199M 1060M  194M 5279M|  44k   38k|   0   148k|   0  8.00 |1135  1550 |3.06 2.12 1.19|1.0   0   0|   0     0 |   0     0 |  9   33    0   42    0
Aug 01 17:04:15 ubuntu dstat.sh[91774]: 01-08 17:04:15| 24   4  72   1   0|1199M 1060M  194M 5279M| 565k  558k|   0   292k|   0  25.0 |3404  7993 |3.06 2.12 1.19|1.0   0   0|   0     0 |   0     0 |  9   33    0   44    0
Aug 01 17:04:16 ubuntu dstat.sh[91774]: 01-08 17:04:16| 22   5  73   0   0|1175M 1085M  194M 5279M|8404  3639 |   0   108k|   0  6.00 |1126  1400 |3.06 2.12 1.19|1.0   0  21|   0     0 |   0     0 |  9   32    0   44    0
Aug 01 17:04:17 ubuntu dstat.sh[91774]: 01-08 17:04:17| 24   3  72   0   0|1197M 1062M  195M 5279M| 378k  364k|   0   208k|   0  16.0 |2662  5486 |2.97 2.11 1.19|1.0   0   0|   0     0 |   0     0 |  9   33    0   45    0
Aug 01 17:04:18 ubuntu dstat.sh[91774]: 01-08 17:04:18| 23   4  72   0   0|1176M 1083M  195M 5279M|  76k   71k|   0   304k|   0  34.0 |1898  2944 |2.97 2.11 1.19|1.0   0  51|   0     0 |   0     0 |  9   32    0   36    0
Aug 01 17:04:19 ubuntu dstat.sh[91774]: 01-08 17:04:19| 23   3  73   0   0|1200M 1060M  195M 5279M| 394k  388k|   0   267k|   0  20.0 |1689  4389 |2.97 2.11 1.19|2.0   0   0|   0     0 |   0     0 |  9   33    0   36    0
Aug 01 17:04:20 ubuntu dstat.sh[91774]: 01-08 17:04:20| 20   9  70   1   0|1140M 1119M  195M 5280M| 226k  218k|   0  3261k|   0   203 |2428  4453 |2.97 2.11 1.19|1.0   0 155|   0     0 |   0     0 |  9   32    0   34    0
Aug 01 17:04:21 ubuntu dstat.sh[91774]: 01-08 17:04:21| 32  14  53   0   0|1208M 1050M  195M 5280M|  20k   13k|   0   432k|   0  25.0 |2333  3633 |2.97 2.11 1.19|3.0   0 299|   0     0 |   0     0 |  9   32    0   36    0
Aug 01 17:04:22 ubuntu dstat.sh[91774]: 01-08 17:04:22| 41   6  49   4   0|1305M  952M  195M 5281M|  22k   16k|   0  2262k|   0   126 |1994  2821 |2.97 2.13 1.20|1.0 1.0 7.0|   0     0 |   0     0 |  9   36    0   36    0
Aug 01 17:04:23 ubuntu dstat.sh[91774]: 01-08 17:04:23| 29   4  47  20   0|1234M 1021M  195M 5283M|  15k 7964 |   0  7036k|   0   678 |5239  9529 |2.97 2.13 1.20|2.0 1.0  37|   0     0 |   0     0 |  9   36    0   36    0
Aug 01 17:04:24 ubuntu dstat.sh[91774]: 01-08 17:04:24| 29   5  46  21   0|1293M  960M  195M 5284M|  13k 7883 |   0  5881k|   0   644 |5421  9212 |2.97 2.13 1.20|2.0   0  28|   0     0 |   0     0 |  9   36    0   35    0
Aug 01 17:04:25 ubuntu dstat.sh[91774]: 01-08 17:04:25| 29   4  46  21   0|1329M  923M  195M 5286M|  11k 6785 |   0  4845k|   0   566 |5249  8879 |2.97 2.13 1.20|2.0 1.0  34|   0     0 |   0     0 |  9   36    0   35    0
Aug 01 17:04:26 ubuntu dstat.sh[91774]: 01-08 17:04:26| 31   5  44  19   0|1297M  954M  196M 5287M|  15k 9806 |   0  4933k|   0   591 |5423  9310 |2.97 2.13 1.20|1.0 1.0  31|   0     0 |   0     0 |  9   36    0   34    0
Aug 01 17:04:27 ubuntu dstat.sh[91774]: 01-08 17:04:27| 30   6  44  19   0|1332M  917M  196M 5287M|  21k   16k|   0  4297k|   0   541 |4999  9008 |2.98 2.14 1.21|2.0 1.0  13|   0     0 |   0     0 |  9   36    0   34    0
Aug 01 17:04:28 ubuntu dstat.sh[91774]: 01-08 17:04:28| 39   4  46  10   0|1236M 1014M  196M 5287M|  26k   20k|   0  3571k|   0   439 |3742  6322 |2.98 2.14 1.21|3.0   0  12|   0     0 |   0     0 |  9   32    0   33    0
Aug 01 17:04:29 ubuntu dstat.sh[91774]: 01-08 17:04:29| 45   6  49   0   0|1329M  921M  196M 5287M|  14k 1621 |   0   420k|   0  23.0 |1114  1175 |2.98 2.14 1.21|2.0   0 1.0|   0     0 |   0     0 |  9   32    0   33    0
Aug 01 17:04:30 ubuntu dstat.sh[91774]: 01-08 17:04:30| 37   6  45  11   0|1283M  967M  196M 5287M| 198k  192k|   0  4926k|   0   835 |8230    15k|2.98 2.14 1.21|5.0   0 3.0|   0     0 |   0     0 |  9   36    0   31    0
Aug 01 17:04:31 ubuntu dstat.sh[91774]: 01-08 17:04:31| 34   6  44  12   0|1329M  920M  196M 5287M| 277k  272k|   0  6387k|   0  1144 |  10k   19k|2.98 2.14 1.21|3.0   0 1.0|   0     0 |   0     0 |  9   36    0   31    0
Aug 01 17:04:32 ubuntu dstat.sh[91774]: 01-08 17:04:32| 34   7  53   4   0|1208M 1041M  197M 5287M| 125k  120k|   0  3246k|   0   547 |5748  9898 |2.90 2.14 1.22|1.0   0  97|   0     0 |   0     0 |  9   32    0   31    0
Aug 01 17:04:33 ubuntu dstat.sh[91774]: 01-08 17:04:33| 22   3  74   0   0|1259M  989M  197M 5287M|6599  1619 |   0   404k|   0  20.0 |1051  1262 |2.90 2.14 1.22|1.0   0 1.0|   0     0 |   0     0 |  9   32    0   31    0
Aug 01 17:04:34 ubuntu dstat.sh[91774]: 01-08 17:04:34| 23   3  74   0   0|1207M 1042M  197M 5287M|6014  1620 |   0   388k|   0  23.0 |1004  1140 |2.90 2.14 1.22|1.0   0 2.0|   0     0 |   0     0 |  9   32    0   31    0
Aug 01 17:04:35 ubuntu dstat.sh[91774]: 01-08 17:04:35| 22   4  73   1   0|1249M  999M  197M 5287M|6297  1623 |   0  7144k|   0   446 |2040  2657 |2.90 2.14 1.22|1.0 1.0 1.0|   0     0 |   0     0 |  9   32    0   31    0
Aug 01 17:04:36 ubuntu dstat.sh[91774]: 01-08 17:04:36| 22   4  72   2   0|1179M 1069M  197M 5287M|7031  1457 |   0  8373k|   0   570 |2126  2853 |2.90 2.14 1.22|2.0   0 4.0|   0     0 |   0     0 |  9   32    0   31    0
Aug 01 17:04:37 ubuntu dstat.sh[91774]: 01-08 17:04:37| 23   3  72   1   0|1223M 1025M  197M 5287M|8068  1618 |   0  6867k|   0   394 |2152  3349 |2.75 2.12 1.21|1.0   0   0|   0     0 |   0     0 |  9   32    0   30    0
Aug 01 17:04:38 ubuntu dstat.sh[91774]: 01-08 17:04:38| 23   4  73   1   0|1164M 1084M  197M 5288M|7055  1620 |   0  6857k|   0   400 |1882  2716 |2.75 2.12 1.21|1.0   0 2.0|   0     0 |   0     0 |  9   32    0   30    0
Aug 01 17:04:39 ubuntu dstat.sh[91774]: 01-08 17:04:39| 23   3  74   0   0|1177M 1072M  197M 5288M|8530  1621 |   0     0 |   0     0 | 955  1090 |2.75 2.12 1.21|1.0   0 2.0|   0     0 |   0     0 |  9   32    0   27    0
Aug 01 17:04:40 ubuntu dstat.sh[91774]: 01-08 17:04:40| 28   6  65   0   0|1226M 1022M  197M 5288M|8401  2760 |   0     0 |   0     0 |1862  8159 |2.75 2.12 1.21|1.0   0  35|   0     0 |   0     0 |  9   32    0   28    0
Aug 01 17:04:41 ubuntu dstat.sh[91774]: 01-08 17:04:41| 23   2  74   0   0|1262M  986M  197M 5288M|6233  1620 |   0   376k|   0  16.0 |1114  1493 |2.75 2.12 1.21|1.0   0 1.0|   0     0 |   0     0 |  9   32    0   20    0
Aug 01 17:04:42 ubuntu dstat.sh[91774]: 01-08 17:04:42| 23   4  74   0   0|1216M 1032M  197M 5288M|8729  1620 |   0   292k|   0  19.0 |1007  1145 |2.61 2.10 1.21|2.0   0 2.0|   0     0 |   0     0 |  9   32    0   20    0
Aug 01 17:04:43 ubuntu dstat.sh[91774]: 01-08 17:04:43| 22   3  74   0   0|1192M 1056M  197M 5288M|  16k 1724 |   0   108k|   0  4.00 | 941  1052 |2.61 2.10 1.21|2.0   0 2.0|   0     0 |   0     0 |  9   32    0   19    0
Aug 01 17:04:44 ubuntu dstat.sh[91774]: 01-08 17:04:44| 22   4  74   0   0|1245M 1003M  197M 5288M|5799  1621 |   0     0 |   0     0 | 896   996 |2.61 2.10 1.21|2.0   0 1.0|   0     0 |   0     0 |  9   32    0   19    0
Aug 01 17:04:45 ubuntu dstat.sh[91774]: 01-08 17:04:45| 18   9  73   0   0|1162M 1086M  197M 5288M|6059  1620 |   0     0 |   0     0 |1532  2198 |2.61 2.10 1.21|2.0   0 140|   0     0 |   0     0 |  9   32    0   13    0
Aug 01 17:04:46 ubuntu dstat.sh[91774]: 01-08 17:04:46| 11  18  69   0   0|1161M 1086M  197M 5288M|6909  1512 |   0   800k|   0  11.0 |2842  4698 |2.61 2.10 1.21|1.0   0 458|   0     0 |   0     0 |  9   32    0   13    0
Aug 01 17:04:47 ubuntu dstat.sh[91774]: 01-08 17:04:47| 11  18  70   0   0|1162M 1086M  197M 5288M|5614  1567 |   0   332k|   0  7.01 |2673  4409 |2.48 2.08 1.21|1.0   0 390|   0     0 |   0     0 |  9   32    0   11    0
Aug 01 17:04:48 ubuntu dstat.sh[91774]: 01-08 17:04:48| 11  19  69   0   0|1162M 1085M  197M 5288M|6562  1620 |   0  1044k|   0  13.0 |2658  4224 |2.48 2.08 1.21|1.0   0 406|   0     0 |   0     0 |  9   32    0   11    0
Aug 01 17:04:49 ubuntu dstat.sh[91774]: 01-08 17:04:49| 11  19  69   0   0|1162M 1085M  197M 5288M|7600  1620 |   0   960k|   0  12.0 |2699  4171 |2.48 2.08 1.21|1.0   0 402|   0     0 |   0     0 |  9   32    0   11    0
Aug 01 17:04:50 ubuntu dstat.sh[91774]: 01-08 17:04:50|  9  21  69   0   0|1163M 1085M  197M 5288M|9038  1620 |   0   960k|   0  12.0 |2749  4260 |2.48 2.08 1.21|2.0   0 410|   0     0 |   0     0 |  9   32    0   11    0
Aug 01 17:04:51 ubuntu dstat.sh[91774]: 01-08 17:04:51| 10  18  70   0   0|1162M 1085M  197M 5288M|8599  1620 |   0  1060k|   0  81.0 |2793  4336 |2.48 2.08 1.21|1.0   0 352|   0     0 |   0     0 |  9   32    0   10    0
