-- Logs begin at Fri 2022-09-23 12:54:21 UTC, end at Fri 2022-09-23 15:28:58 UTC. --
Sep 23 14:50:23 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Sep 23 14:50:23 ubuntu dstat.sh[80576]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 23 14:50:23 ubuntu dstat.sh[80576]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 23 14:56:48 ubuntu dstat.sh[80576]: 23-09 14:56:48| 35  22  38   5   0|2450M  127M  193M 4974M|9886  1714 | 340k   43M|60.0   349 |5028  9056 |3.34 2.30 1.37| 13   0 206|   0     0 |   0     0 | 20   36    0    9    0
Sep 23 14:56:49 ubuntu dstat.sh[80576]: 23-09 14:56:49| 39  19  39   3   0|2458M  157M  192M 4940M|  17k 1616 |1488k  993k|59.8   133 |5497  9647 |3.34 2.30 1.37|8.0   0 198|   0     0 |   0     0 | 20   36    0    9    0
Sep 23 14:56:50 ubuntu dstat.sh[80576]: 23-09 14:56:50| 45  24  29   1   0|2528M  118M  192M 4908M|  22k   17k|1789k 1284k|53.2   195 |5659    14k|3.34 2.30 1.37| 12   0 185|   0     0 |   0     0 | 20   36    0   10    0
Sep 23 14:56:51 ubuntu dstat.sh[80576]: 23-09 14:56:51| 28  19  41  11   0|2540M  164M  192M 4852M| 124k  114k| 351k 2657k|34.9   294 |5415  9717 |3.34 2.30 1.37|2.0 1.0 196|   0     0 |   0     0 | 20   42    0   14    2
Sep 23 14:56:52 ubuntu dstat.sh[80576]: 23-09 14:56:52| 38  23  32   6   0|2561M  141M  192M 4853M|  33k   27k| 942k    0 |68.1     0 |6672    12k|3.34 2.30 1.37|3.0   0 211|   0     0 |   0     0 | 19   36    0   18    2
Sep 23 14:56:53 ubuntu dstat.sh[80576]: 23-09 14:56:53| 38  24  32   3   0|2651M  119M  191M 4788M|  79k   74k| 488k 2154k|29.0   373 |5823  9360 |3.23 2.29 1.37|4.0   0 232|   0     0 |   0     0 | 20   44    0   18    2
Sep 23 14:56:54 ubuntu dstat.sh[80576]: 23-09 14:56:54| 35  16  48   0   0|2600M  183M  191M 4775M|6573  1616 |4085B  399k|1.00  1.99 |3272  7793 |3.23 2.29 1.37|1.0   0  75|   0     0 |   0     0 | 20   44    0   18    2
Sep 23 14:56:55 ubuntu dstat.sh[80576]: 23-09 14:56:55|  8   3  89   0   0|2470M  313M  191M 4775M|8158  2355 |   0  4109B|   0  1.00 |1313  2101 |3.23 2.29 1.37|3.0   0  19|   0     0 |   0     0 | 20   36    0   23    0
Sep 23 14:56:56 ubuntu dstat.sh[80576]: 23-09 14:56:56| 38  19  40   2   1|2440M  343M  191M 4775M|8364  1622 | 208k  240k|14.0  3.00 |3122  5031 |3.23 2.29 1.37|2.0   0 383|   0     0 |   0     0 | 20   36    0   23    0
Sep 23 14:56:57 ubuntu dstat.sh[80576]: 23-09 14:56:57| 33  21  45   0   0|2492M  290M  191M 4775M|8803  1663 |8195B   24k|1.00  6.00 |3109  5202 |3.23 2.29 1.37|3.0   0 369|   0     0 |   0     0 | 20   36    0   23    0
Sep 23 14:56:58 ubuntu dstat.sh[80576]: 23-09 14:56:58| 43  19  37   0   0|2545M  235M  191M 4777M| 138k  129k|   0   299k|   0  6.97 |5315    10k|3.13 2.29 1.37|3.0   0 136|   0     0 |   0     0 | 20   44    0   28    0
Sep 23 14:56:59 ubuntu dstat.sh[80576]: 23-09 14:56:59| 48  18  31   3   0|2681M  127M  191M 4752M|  18k 2392 |  44k 4404k|3.01   418 |4180  7030 |3.13 2.29 1.37|3.0 2.0 224|   0     0 |   0     0 | 20   44    0   28    0
Sep 23 14:57:00 ubuntu dstat.sh[80576]: 23-09 14:57:00| 44   7  45   1   0|2695M  152M  190M 4714M|  11k 2395 | 100k    0 |5.00     0 |2025  3109 |3.13 2.29 1.37|3.0   0 8.0|   0     0 |   0     0 | 20   44    0   29    0
Sep 23 14:57:01 ubuntu dstat.sh[80576]: 23-09 14:57:01| 31   6  63   0   0|2733M  137M  189M 4692M|  12k 1822 |4101B    0 |1.00     0 |2500  6656 |3.13 2.29 1.37|2.0   0 6.0|   0     0 |   0     0 | 20   44    0   28    0
Sep 23 14:57:02 ubuntu dstat.sh[80576]: 23-09 14:57:02| 19   5  63  13   0|2787M  133M  189M 4643M|  56k   51k|1080k 8104k|66.7   532 |3255  4176 |3.13 2.29 1.37|2.0 2.0 4.0|   0     0 |   0     0 | 20   46    0   28    0
Sep 23 14:57:03 ubuntu dstat.sh[80576]: 23-09 14:57:03| 14   3  53  28   1|2786M  133M  189M 4645M| 174k  169k|  52k 5540k|4.01   455 |4273  8300 |3.20 2.32 1.39|2.0 1.0 5.0|   0     0 |   0     0 | 20   48    0   28    0
Sep 23 14:57:04 ubuntu dstat.sh[80576]: 23-09 14:57:04| 20   4  50  24   0|2786M  121M  189M 4655M| 319k  313k|   0    13M|   0   369 |4923  9622 |3.20 2.32 1.39|5.0   0 6.0|   0     0 |   0     0 | 20   48    0   28    0
Sep 23 14:57:05 ubuntu dstat.sh[80576]: 23-09 14:57:05| 22   4  52  20   0|2792M  122M  189M 4649M| 438k  431k|8184B 9279k|2.00   390 |4742  9466 |3.20 2.32 1.39|2.0 2.0 4.0|   0     0 |   0     0 | 20   48    0   28    0
Sep 23 14:57:06 ubuntu dstat.sh[80576]: 23-09 14:57:06| 39  17  39   4   0|2881M  121M  187M 4564M| 293k  286k|  20k 5910k|3.00   449 |5662    17k|3.20 2.32 1.39|4.0   0 131|   0     0 |   0     0 | 21   73    0   37    0
Sep 23 14:57:07 ubuntu dstat.sh[80576]: 23-09 14:57:07| 15  20  64   0   1|2887M  128M  187M 4552M|  51k   45k|4096B  556k|1.00  29.0 |3271  6055 |3.20 2.32 1.39|1.0   0 371|   0     0 |   0     0 | 21   73    0   37    0
Sep 23 14:57:08 ubuntu dstat.sh[80576]: 23-09 14:57:08| 20  23  55   0   0|2891M  187M  186M 4491M|  12k 3318 |   0   592k|   0  35.0 |3760  6758 |3.19 2.33 1.40|2.0   0 286|   0     0 |   0     0 | 21   73    0   37    0
Sep 23 14:57:09 ubuntu dstat.sh[80576]: 23-09 14:57:09| 30  17  49   3   0|2940M  136M  186M 4492M|  16k 1985 | 757k 6293k|42.1   330 |4730  7546 |3.19 2.33 1.40|3.0   0 176|   0     0 |   0     0 | 21   74    0   37    0
Sep 23 14:57:10 ubuntu dstat.sh[80576]: 23-09 14:57:10| 46   6  48   0   0|3026M  120M  185M 4425M|6926  1621 |   0     0 |   0     0 |1629  2188 |3.19 2.33 1.40|3.0   0   0|   0     0 |   0     0 | 21   74    0   37    0
Sep 23 14:57:11 ubuntu dstat.sh[80576]: 23-09 14:57:11| 40  10  48   2   0|3070M  123M  185M 4380M|  52k   46k|   0  5204k|   0   442 |3378  5057 |3.19 2.33 1.40|1.0   0  70|   0     0 |   0     0 | 21   77    0   38    0
Sep 23 14:57:12 ubuntu dstat.sh[80576]: 23-09 14:57:12|  8  21  70   0   1|3071M  123M  185M 4380M|6081  1753 |   0   708k|   0  46.0 |3115  5220 |3.19 2.33 1.40|2.0   0 334|   0     0 |   0     0 | 21   77    0   38    0
Sep 23 14:57:13 ubuntu dstat.sh[80576]: 23-09 14:57:13|  9  18  70   0   0|3071M  123M  185M 4380M|6550  1903 |   0   108k|   0  9.98 |2996  5258 |2.93 2.29 1.39|3.0   0 336|   0     0 |   0     0 | 21   77    0   38    0
Sep 23 14:57:14 ubuntu dstat.sh[80576]: 23-09 14:57:14| 12  16  70   1   0|3086M  132M  184M 4356M|9055  3205 |8211B 4105B|2.00  1.00 |2919  4877 |2.93 2.29 1.39|2.0   0 286|   0     0 |   0     0 | 21   77    0   39    0
Sep 23 14:57:15 ubuntu dstat.sh[80576]: 23-09 14:57:15| 23   4  71   0   0|3108M  120M  184M 4347M|8754  2691 |  24k  228k|2.00  16.0 |1743  2675 |2.93 2.29 1.39|2.0   0 1.0|   0     0 |   0     0 | 21   77    0   38    0
Sep 23 14:57:16 ubuntu dstat.sh[80576]: 23-09 14:57:16| 25   4  67   3   0|3133M  122M  184M 4320M| 222k  217k|  96k 3765k|9.00   343 |3080  4778 |2.93 2.29 1.39|3.0   0 4.0|   0     0 |   0     0 | 21   90    0   38    0
Sep 23 14:57:17 ubuntu dstat.sh[80576]: 23-09 14:57:17| 27   7  65   0   0|3095M  184M  184M 4297M| 243k  237k|  72k  992k|2.00   174 |2927  5046 |2.93 2.29 1.39|3.0   0  65|   0     0 |   0     0 | 21   87    0   34    0
Sep 23 14:57:18 ubuntu dstat.sh[80576]: 23-09 14:57:18| 23   4  73   0   0|3140M  138M  184M 4297M|7421  1855 |   0    44k|   0  4.00 |1442  2102 |2.78 2.27 1.39|2.0   0 1.0|   0     0 |   0     0 | 21   87    0   34    0
Sep 23 14:57:19 ubuntu dstat.sh[80576]: 23-09 14:57:19| 25   2  71   0   0|3156M  123M  184M 4297M| 281k  275k|   0    68k|   0  6.00 |2696  5060 |2.78 2.27 1.39|4.0   0   0|   0     0 |   0     0 | 21   92    0   34    0
Sep 23 14:57:20 ubuntu dstat.sh[80576]: 23-09 14:57:20| 28   5  65   2   0|3187M  139M  184M 4252M| 276k  269k|8196B 3081k|2.00   390 |3906  6512 |2.78 2.27 1.39|2.0   0 2.0|   0     0 |   0     0 | 21   94    0   34    0
Sep 23 14:57:21 ubuntu dstat.sh[80576]: 23-09 14:57:21| 21   8  69   1   0|3144M  181M  184M 4252M|  90k   83k| 132k 1008k|6.00  90.0 |2836  4841 |2.78 2.27 1.39|2.0   0 115|   0     0 |   0     0 | 21   96    0   35    0
Sep 23 14:57:22 ubuntu dstat.sh[80576]: 23-09 14:57:22| 22   4  73   0   0|3190M  135M  184M 4252M|9640  3925 |   0   552k|   0  34.0 |1598  2398 |2.78 2.27 1.39|3.0   0   0|   0     0 |   0     0 | 21   97    0   35    0
Sep 23 14:57:23 ubuntu dstat.sh[80576]: 23-09 14:57:23| 25   3  70   1   0|3194M  131M  184M 4252M| 313k  306k|   0  2104k|   0   167 |3160  5672 |2.55 2.23 1.38|3.0   0   0|   0     0 |   0     0 | 21   98    0   35    0
Sep 23 14:57:24 ubuntu dstat.sh[80576]: 23-09 14:57:24| 27   2  68   2   0|3203M  122M  184M 4252M| 405k  398k|   0   985k|   0   103 |2774  4803 |2.55 2.23 1.38|3.0   0 3.0|   0     0 |   0     0 | 21   98    0   35    0
Sep 23 14:57:25 ubuntu dstat.sh[80576]: 23-09 14:57:25| 20   7  71   1   0|3165M  160M  184M 4252M|  19k   12k|   0   688k|   0  51.0 |2195  3622 |2.55 2.23 1.38|2.0   0  92|   0     0 |   0     0 | 21   96    0   36    0
Sep 23 14:57:26 ubuntu dstat.sh[80576]: 23-09 14:57:26| 24   3  71   0   0|3204M  121M  184M 4252M|  89k   82k|   0   423k|   0  24.9 |1718  2927 |2.55 2.23 1.38|4.0   0   0|   0     0 |   0     0 | 21   96    0   36    0
Sep 23 14:57:27 ubuntu dstat.sh[80576]: 23-09 14:57:27| 23   6  71   0   0|3155M  170M  184M 4252M| 163k  156k|   0   649k|   0  49.1 |2381  4547 |2.55 2.23 1.38|3.0   0  57|   0     0 |   0     0 | 21   96    0   37    0
Sep 23 14:57:28 ubuntu dstat.sh[80576]: 23-09 14:57:28| 24   3  73   0   0|3193M  132M  184M 4252M|7638  1859 |   0   212k|   0  17.0 |1541  2366 |2.43 2.21 1.38|1.0   0   0|   0     0 |   0     0 | 21   96    0   37    0
Sep 23 14:57:29 ubuntu dstat.sh[80576]: 23-09 14:57:29| 25   2  71   0   0|3203M  121M  184M 4252M| 242k  236k|   0    68k|   0  6.00 |2185  4201 |2.43 2.21 1.38|1.0   0   0|   0     0 |   0     0 | 21   96    0   37    0
Sep 23 14:57:30 ubuntu dstat.sh[80576]: 23-09 14:57:30| 22   6  71   0   0|3178M  147M  184M 4252M|  16k 1621 |   0     0 |   0     0 |1708  2627 |2.43 2.21 1.38|3.0   0  53|   0     0 |   0     0 | 21   96    0   37    0
Sep 23 14:57:31 ubuntu dstat.sh[80576]: 23-09 14:57:31| 24   3  71   1   0|3203M  122M  184M 4252M|  88k   82k|   0   475k|   0  37.9 |2086  3421 |2.43 2.21 1.38|2.0   0   0|   0     0 |   0     0 | 21   96    0   37    0
Sep 23 14:57:32 ubuntu dstat.sh[80576]: 23-09 14:57:32| 26   2  70   1   0|3198M  126M  184M 4252M| 283k  277k|   0   806k|   0  85.2 |2640  4711 |2.43 2.21 1.38|1.0   0   0|   0     0 |   0     0 | 21   96    0   38    0
Sep 23 14:57:33 ubuntu dstat.sh[80576]: 23-09 14:57:33| 20   7  72   0   0|3184M  141M  184M 4252M|9249  1857 |   0   401k|   0  18.0 |1924  2939 |2.31 2.19 1.37|1.0   0  84|   0     0 |   0     0 | 21   96    0   38    0
Sep 23 14:57:34 ubuntu dstat.sh[80576]: 23-09 14:57:34| 23   2  72   1   0|3210M  138M  184M 4229M| 145k  138k|  20k  412k|4.00  26.0 |2095  3814 |2.31 2.19 1.37|3.0   0 2.0|   0     0 |   0     0 | 21   99    0   38    0
Sep 23 14:57:35 ubuntu dstat.sh[80576]: 23-09 14:57:35| 22   6  72   0   0|3168M  180M  184M 4229M| 122k  100k|   0   300k|   0  23.0 |2139  3810 |2.31 2.19 1.37|2.0   0  57|   0     0 |   0     0 | 21   96    0   39    0
Sep 23 14:57:36 ubuntu dstat.sh[80576]: 23-09 14:57:36| 23   4  72   0   0|3201M  147M  184M 4229M|  15k 2995 |   0   160k|   0  22.0 |1649  2379 |2.31 2.19 1.37|1.0   0   0|   0     0 |   0     0 | 21   96    0   39    0
Sep 23 14:57:37 ubuntu dstat.sh[80576]: 23-09 14:57:37| 25   3  71   0   0|3208M  139M  184M 4229M| 225k  217k|   0   235k|   0  16.9 |2309  4157 |2.31 2.19 1.37|2.0   0   0|   0     0 |   0     0 | 21   99    0   40    0
Sep 23 14:57:38 ubuntu dstat.sh[80576]: 23-09 14:57:38| 34   7  54   4   0|3151M  267M  184M 4162M| 332k  326k|   0  2253k|   0   282 |4441  7418 |2.21 2.17 1.37|1.0   0  24|   0     0 |   0     0 | 21   98    0   41    0
Sep 23 14:57:39 ubuntu dstat.sh[80576]: 23-09 14:57:39| 21   6  71   0   1|3195M  222M  184M 4162M|9876  1618 |   0   603k|   0  32.0 |1713  2539 |2.21 2.17 1.37|1.0   0  36|   0     0 |   0     0 | 21   98    0   41    0
Sep 23 14:57:40 ubuntu dstat.sh[80576]: 23-09 14:57:40| 24   3  71   0   0|3217M  200M  184M 4162M| 178k  172k|   0   618k|   0  40.9 |2083  3822 |2.21 2.17 1.37|4.0   0   0|   0     0 |   0     0 | 21  101    0   41    0
Sep 23 14:57:41 ubuntu dstat.sh[80576]: 23-09 14:57:41| 24   3  70   0   0|3236M  181M  184M 4162M| 322k  315k|   0   723k|   0  56.0 |2234  3933 |2.21 2.17 1.37|2.0   0   0|   0     0 |   0     0 | 21  100    0   41    0
Sep 23 14:57:42 ubuntu dstat.sh[80576]: 23-09 14:57:42| 29   3  66   1   0|3250M  167M  184M 4162M| 454k  448k|   0  1266k|   0   139 |3267  5785 |2.21 2.17 1.37|2.0   0 3.0|   0     0 |   0     0 | 21  105    0   41    0
Sep 23 14:57:43 ubuntu dstat.sh[80576]: 23-09 14:57:43| 25   5  69   0   0|3210M  207M  184M 4162M| 176k  157k|   0   524k|   0  32.0 |2104  3185 |2.19 2.17 1.38|3.0   0  71|   0     0 |   0     0 | 21  103    0   42    0
Sep 23 14:57:44 ubuntu dstat.sh[80576]: 23-09 14:57:44| 26   3  71   0   1|3246M  171M  184M 4162M|  45k   36k|   0   540k|   0  33.0 |1642  2386 |2.19 2.17 1.38|2.0   0 2.0|   0     0 |   0     0 | 21  103    0   42    0
Sep 23 14:57:45 ubuntu dstat.sh[80576]: 23-09 14:57:45| 26   3  69   1   0|3256M  161M  184M 4162M| 363k  354k|   0   787k|   0  84.3 |2706  5431 |2.19 2.17 1.38|1.0 1.0   0|   0     0 |   0     0 | 21  105    0   42    0
Sep 23 14:57:46 ubuntu dstat.sh[80576]: 23-09 14:57:46| 22   9  68   2   0|3207M  208M  184M 4164M| 161k  151k|1190k 1422k|16.0   118 |3206  5168 |2.19 2.17 1.38|4.0   0 149|   0     0 |   0     0 | 21  105    0   43    0
Sep 23 14:57:47 ubuntu dstat.sh[80576]: 23-09 14:57:47| 29   3  65   0   0|3244M  171M  184M 4164M| 142k  135k|   0   964k|   0  70.0 |1789  2710 |2.19 2.17 1.38|5.0   0   0|   0     0 |   0     0 | 21  105    0   43    0
Sep 23 14:57:48 ubuntu dstat.sh[80576]: 23-09 14:57:48| 31   3  64   1   0|3261M  153M  184M 4164M| 450k  441k|   0  1368k|   0   116 |3681  6409 |2.10 2.15 1.37|2.0   0 1.0|   0     0 |   0     0 | 21  107    0   44    0
Sep 23 14:57:49 ubuntu dstat.sh[80576]: 23-09 14:57:49| 27   2  69   2   0|3264M  150M  184M 4165M| 490k  482k|   0  1210k|   0   111 |2691  4579 |2.10 2.15 1.37|7.0   0   0|   0     0 |   0     0 | 21  107    0   44    0
Sep 23 14:57:50 ubuntu dstat.sh[80576]: 23-09 14:57:50| 31   3  63   1   0|3272M  142M  184M 4165M| 682k  673k|  72k 1378k|3.99   116 |3053  5294 |2.10 2.15 1.37|3.0   0 2.0|   0     0 |   0     0 | 21  105    0   45    0
Sep 23 14:57:51 ubuntu dstat.sh[80576]: 23-09 14:57:51| 39  14  42   4   0|3221M  193M  184M 4165M| 589k  582k| 437k 5806k|19.0   453 |5011  8051 |2.10 2.15 1.37|4.0   0 288|   0     0 |   0     0 | 21  105    0   45    0
Sep 23 14:57:52 ubuntu dstat.sh[80576]: 23-09 14:57:52| 32   3  63   0   0|3264M  150M  184M 4165M| 152k  145k|   0  1042k|   0  74.9 |2379  4035 |2.10 2.15 1.37|2.0   0 1.0|   0     0 |   0     0 | 21  105    0   40    0
Sep 23 14:57:53 ubuntu dstat.sh[80576]: 23-09 14:57:53| 26   2  70   0   0|3277M  136M  184M 4165M| 251k  245k|   0   785k|   0  43.0 |2732  4606 |2.01 2.13 1.37|6.0   0   0|   0     0 |   0     0 | 21  105    0   41    0
Sep 23 14:57:54 ubuntu dstat.sh[80576]: 23-09 14:57:54| 13  16  70   0   0|3210M  204M  184M 4165M|9580  1620 |   0   740k|   0  42.0 |2871  4922 |2.01 2.13 1.37|2.0   0 298|   0     0 |   0     0 | 21  105    0   37    0
Sep 23 14:57:55 ubuntu dstat.sh[80576]: 23-09 14:57:55| 13  18  66   2   0|3210M  204M  184M 4165M|7963  1621 |8197B 2329k|2.00   309 |3805  5046 |2.01 2.13 1.37|2.0   0 302|   0     0 |   0     0 | 21  105    0   37    0
Sep 23 14:57:56 ubuntu dstat.sh[80576]: 23-09 14:57:56| 27  16  55   1   0|3235M  177M  184M 4165M|  18k 2167 |   0  3576k|   0   293 |5305  8548 |2.01 2.13 1.37|2.0   0 165|   0     0 |   0     0 | 21  105    0   32    0
Sep 23 14:57:57 ubuntu dstat.sh[80576]: 23-09 14:57:57| 31  22  45   0   0|3277M  135M  184M 4165M|  25k 1678 |   0   258k|   0  14.9 |3409  5632 |2.01 2.13 1.37|5.0   0 359|   0     0 |   0     0 | 21  105    0   32    0
Sep 23 14:57:58 ubuntu dstat.sh[80576]: 23-09 14:57:58| 38  19  42   0   0|3314M  144M  184M 4122M|  12k 1919 |   0  1891k|   0   299 |4360  6717 |2.09 2.14 1.38|3.0   0 283|   0     0 |   0     0 | 21  105    0   31    0
Sep 23 14:57:59 ubuntu dstat.sh[80576]: 23-09 14:57:59| 39  17  37   6   0|3399M  130M  184M 4053M| 156k  145k| 191k 2809k|10.9   379 |6815    13k|2.09 2.14 1.38|2.0   0  68|   0     0 |   0     0 | 23  117    0   31    0
Sep 23 14:58:00 ubuntu dstat.sh[80576]: 23-09 14:58:00| 36  20  28  14   0|3440M  120M  184M 4022M|  12k 5709 | 835k 3649k|55.2   311 |4513    11k|2.09 2.14 1.38|4.0   0 422|   0     0 |   0     0 | 23  117    0   27    0
Sep 23 14:58:01 ubuntu dstat.sh[80576]: 23-09 14:58:01| 57  21  22   1   0|3523M  139M  184M 3921M|  12k 3729 | 954k 1631k|14.0   254 |4053  7867 |2.09 2.14 1.38|3.0   0 386|   0     0 |   0     0 | 23  117    0   27    0
Sep 23 14:58:02 ubuntu dstat.sh[80576]: 23-09 14:58:02| 61  22  16   0   0|3596M  131M  184M 3857M|  15k 9910 | 192k  188k|7.99  7.99 |4030  7964 |2.09 2.14 1.38|5.0   0 122|   0     0 |   0     0 | 23  119    0   27    0
Sep 23 14:58:03 ubuntu dstat.sh[80576]: 23-09 14:58:03| 64  23  10   2   0|3667M  129M  184M 3790M|  71k   62k| 372k 5902k|18.0   511 |6637    19k|2.32 2.19 1.40|5.0   0 530|   0     0 |   0     0 | 23  135    0   27    0
Sep 23 14:58:04 ubuntu dstat.sh[80576]: 23-09 14:58:04| 34  26  40   0   0|3716M  120M  184M 3751M|  18k 9701 |  16k  684k|4.00  38.0 |3620  6380 |2.32 2.19 1.40|3.0   0 387|   0     0 |   0     0 | 23  135    0   27    0
Sep 23 14:58:05 ubuntu dstat.sh[80576]: 23-09 14:58:05| 35  18  46   0   0|3727M  128M  184M 3731M|8280  1683 |4078B  398k|1.00  21.9 |4569  7537 |2.32 2.19 1.40|5.0   0 140|   0     0 |   0     0 | 24  135    0   27    0
Sep 23 14:58:06 ubuntu dstat.sh[80576]: 23-09 14:58:06| 29  21  46   4   0|3770M  125M  184M 3693M|  11k 3473 | 709k  120k|49.1  10.0 |3830  6644 |2.32 2.19 1.40|3.0   0 392|   0     0 |   0     0 | 24  135    0   20    0
Sep 23 14:58:07 ubuntu dstat.sh[80576]: 23-09 14:58:07| 35  22  41   2   0|3809M  126M  184M 3653M|8124  3058 |  64k 2527k|6.02   313 |4564  8040 |2.32 2.19 1.40|3.0   0 256|   0     0 |   0     0 | 24  135    0   20    0
Sep 23 14:58:08 ubuntu dstat.sh[80576]: 23-09 14:58:08| 49  22  28   0   0|3890M  123M  184M 3578M|  96k   90k| 152k   12k|3.00  3.00 |4444  9753 |2.29 2.19 1.40|7.0   0 216|   0     0 |   0     0 | 24  137    0   18    0
Sep 23 14:58:09 ubuntu dstat.sh[80576]: 23-09 14:58:09| 42  21  27   8   0|3954M  133M  184M 3507M|  80k   64k| 754k 5587k|56.9   520 |6197    11k|2.29 2.19 1.40|4.0   0 422|   0     0 |   0     0 | 24  153    0   18    0
Sep 23 14:58:10 ubuntu dstat.sh[80576]: 23-09 14:58:10| 32  22  44   0   0|3997M  126M  184M 3471M|  72k   66k|  28k  590k|2.99  57.8 |3874  6932 |2.29 2.19 1.40|3.0   0 480|   0     0 |   0     0 | 24  154    0   18    0
Sep 23 14:58:11 ubuntu dstat.sh[80576]: 23-09 14:58:11| 24  24  50   0   0|4046M  135M  184M 3414M|  63k   57k|   0   522k|   0  38.1 |5611    11k|2.29 2.19 1.40|2.0   0 385|   0     0 |   0     0 | 24  161    0   18    0
Sep 23 14:58:12 ubuntu dstat.sh[80576]: 23-09 14:58:12| 23  15  61   0   1|4037M  143M  184M 3414M|  13k 5489 |   0   345k|   0  19.0 |4638    11k|2.29 2.19 1.40|7.0   0  80|   0     0 |   0     0 | 24  161    0   17    0
Sep 23 14:58:13 ubuntu dstat.sh[80576]: 23-09 14:58:13| 39  15  44   2   0|4132M  128M  183M 3338M|8203  1908 | 224k  100k|9.01  7.00 |2713  4178 |2.27 2.18 1.41|3.0   0 124|   0     0 |   0     0 | 24  161    0   17    0
Sep 23 14:58:14 ubuntu dstat.sh[80576]: 23-09 14:58:14| 46   7  44   1   0|4216M  121M  183M 3265M|  24k   18k| 438k  378k|29.9  38.8 |2472  3607 |2.27 2.18 1.41|5.0   0 3.0|   0     0 |   0     0 | 24  161    0   17    0
Sep 23 14:58:15 ubuntu dstat.sh[80576]: 23-09 14:58:15| 45   7  46   1   0|4273M  153M  184M 3177M|  15k 8894 | 257k  197k|12.0  11.0 |2001  2662 |2.27 2.18 1.41|3.0   0 2.0|   0     0 |   0     0 | 24  163    0   17    0
Sep 23 14:58:16 ubuntu dstat.sh[80576]: 23-09 14:58:16| 46  19  34   0   0|4204M  220M  184M 3179M| 126k  118k| 759k  723k|16.0  40.0 |4571  9218 |2.27 2.18 1.41|3.0   0 344|   0     0 |   0     0 | 24  165    0   17    0
Sep 23 14:58:17 ubuntu dstat.sh[80576]: 23-09 14:58:17| 47  25  22   3   0|4250M  167M  184M 3186M|  18k   13k|4511k  264k|68.1  20.0 |6069    11k|2.27 2.18 1.41|4.0   0 522|   0     0 |   0     0 | 24  167    0   17    0
Sep 23 14:58:18 ubuntu dstat.sh[80576]: 23-09 14:58:18| 50  23  27   1   0|4256M  158M  184M 3188M| 245k  239k| 600k  260k|8.00  22.0 |6202    13k|2.25 2.18 1.41| 23   0 164|   0     0 |   0     0 | 24  179    0   16    0
Sep 23 14:58:19 ubuntu dstat.sh[80576]: 23-09 14:58:19| 68  22   4   5   0|4296M  164M  184M 3145M| 140k  133k| 264k   12M|16.0   740 |5470  7846 |2.25 2.18 1.41|5.0   0 170|   0     0 |   0     0 | 24  184    0   16    0
Sep 23 14:58:20 ubuntu dstat.sh[80576]: 23-09 14:58:20| 76  19   3   3   0|4422M  141M  184M 3045M|7724  1733 |1381k  556k|45.0  23.0 |2934  4785 |2.25 2.18 1.41|6.0 1.0  38|   0     0 |   0     0 | 24  184    0   16    0
Sep 23 14:58:21 ubuntu dstat.sh[80576]: 23-09 14:58:21| 74  18   4   3   0|4487M  125M  184M 2998M| 253k  247k| 800k 1765k|22.0  95.0 |5477    11k|2.25 2.18 1.41|5.0   0  44|   0     0 |   0     0 | 24  192    0   16    0
Sep 23 14:58:22 ubuntu dstat.sh[80576]: 23-09 14:58:22| 60  22  12   4   0|4456M  180M  184M 2974M| 116k  109k| 428k   12M|25.0   457 |6884    14k|2.25 2.18 1.41|5.0   0 237|   0     0 |   0     0 | 24  201    0   21    0
Sep 23 14:58:23 ubuntu dstat.sh[80576]: 23-09 14:58:23| 52  24  20   1   0|4505M  128M  184M 2977M| 429k  423k| 138k 1011k|9.87  63.2 |9624    21k|2.47 2.23 1.43| 12   0 354|   0     0 |   0     0 | 24  205    0   20    0
Sep 23 14:58:24 ubuntu dstat.sh[80576]: 23-09 14:58:24| 52  22  25   2   0|4530M  131M  184M 2950M| 400k  394k| 527k 1442k|13.2   193 |5937    14k|2.47 2.23 1.43|6.0   0 164|   0     0 |   0     0 | 24  208    0   21    0
Sep 23 14:58:25 ubuntu dstat.sh[80576]: 23-09 14:58:25| 53  25  22   1   0|4531M  131M  184M 2951M| 110k  102k|  60k  877k|8.01  63.0 |3732  7853 |2.47 2.23 1.43|5.0   0 451|   0     0 |   0     0 | 24  208    0   21    0
Sep 23 14:58:26 ubuntu dstat.sh[80576]: 23-09 14:58:26| 57  19  18   3   0|4591M  129M  184M 2895M|  37k   30k| 516k   13M|18.0   703 |5007  8132 |2.47 2.23 1.43|8.0   0 123|   0     0 |   0     0 | 24  209    0   21    0
Sep 23 14:58:27 ubuntu dstat.sh[80576]: 23-09 14:58:27| 70  21   8   1   0|4592M  194M  182M 2832M| 298k  293k| 547k 1577k|17.8  90.1 |4919    11k|2.47 2.23 1.43| 10   0 378|   0     0 |   0     0 | 24  210    0   23    0
