-- Logs begin at Mon 2022-08-22 10:09:41 UTC, end at Mon 2022-08-22 12:14:58 UTC. --
Aug 22 12:02:14 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Aug 22 12:02:14 ubuntu dstat.sh[81439]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Aug 22 12:02:14 ubuntu dstat.sh[81439]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Aug 22 12:03:52 ubuntu dstat.sh[81439]: 22-08 12:03:52| 87  11   2   0   0|1421M  952M  196M 5175M|1305k 1299k|   0  1078k|   0  45.9 |4760    16k|4.05 1.64 0.67|6.0   0  65|   0     0 |   0     0 |  9   35    0   45    0
Aug 22 12:03:53 ubuntu dstat.sh[81439]: 22-08 12:03:53| 80  17   3   0   0|1427M  946M  196M 5175M|1334k 1328k|   0   973k|   0  44.0 |6754    17k|4.05 1.64 0.67|6.0   0 191|   0     0 |   0     0 |  9   34    1   45    0
Aug 22 12:03:54 ubuntu dstat.sh[81439]: 22-08 12:03:54| 85  11   2   0   0|1398M  975M  196M 5176M| 835k  829k|   0  1342k|   0  31.0 |6154    13k|4.05 1.64 0.67|6.0   0  98|   0     0 |   0     0 |  9   34    0   46    0
Aug 22 12:03:55 ubuntu dstat.sh[81439]: 22-08 12:03:55| 87  11   2   0   0|1379M  994M  196M 5176M| 890k  881k|   0  1261k|   0  32.0 |4851    12k|4.05 1.64 0.67|6.0   0  63|   0     0 |   0     0 |  9   34    0   46    0
Aug 22 12:03:56 ubuntu dstat.sh[81439]: 22-08 12:03:56| 80  18   1   0   0|1380M  993M  196M 5176M| 768k  761k|   0  9695k|   0   268 |4815    12k|4.05 1.64 0.67|8.0   0 253|   0     0 |   0     0 |  9   35    0   46    0
Aug 22 12:03:57 ubuntu dstat.sh[81439]: 22-08 12:03:57| 86  13   1   0   0|1390M  982M  196M 5176M| 646k  636k|   0  1673k|   0  56.0 |4034  9027 |4.20 1.72 0.70|7.0   0 105|   0     0 |   0     0 |  9   35    0   46    0
Aug 22 12:03:58 ubuntu dstat.sh[81439]: 22-08 12:03:58| 87  10   2   0   0|1416M  955M  196M 5177M|1363k 1315k|   0  1668k|   0  64.0 |6611    17k|4.20 1.72 0.70|6.0   0  31|   0     0 |   0     0 |  9   36    0   47    0
Aug 22 12:03:59 ubuntu dstat.sh[81439]: 22-08 12:03:59| 87  10   2   0   0|1391M  980M  196M 5177M|1403k 1191k|   0   991k|   0  42.0 |5149    14k|4.20 1.72 0.70|7.0   0  67|   0     0 |   0     0 |  9   36    0   47    0
Aug 22 12:04:00 ubuntu dstat.sh[81439]: 22-08 12:04:00| 86  11   2   0   0|1427M  943M  196M 5178M|1135k  934k|   0  1164k|   0  30.9 |6053    13k|4.20 1.72 0.70|7.0   0  61|   0     0 |   0     0 |  9   37    0   48    0
Aug 22 12:04:01 ubuntu dstat.sh[81439]: 22-08 12:04:01| 85  12   3   0   0|1390M  980M  196M 5179M|1414k 1119k|   0  2567k|   0  42.2 |5602    15k|4.20 1.72 0.70|7.0   0  80|   0     0 |   0     0 |  9   36    0   48    0
Aug 22 12:04:02 ubuntu dstat.sh[81439]: 22-08 12:04:02| 84  13   2   0   0|1420M  948M  196M 5180M|1849k 1371k|   0  1432k|   0  65.0 |6715    18k|4.43 1.80 0.73|7.0   0  86|   0     0 |   0     0 |  9   36    0   48    0
Aug 22 12:04:03 ubuntu dstat.sh[81439]: 22-08 12:04:03| 86  13   1   0   0|1386M  981M  196M 5181M| 879k  717k|   0  2617k|   0  72.0 |4110    11k|4.43 1.80 0.73|8.0   0 138|   0     0 |   0     0 |  9   33    0   48    0
Aug 22 12:04:04 ubuntu dstat.sh[81439]: 22-08 12:04:04| 86  13   1   0   0|1401M  966M  196M 5181M| 444k  440k|   0   966k|   0  23.9 |2995  6293 |4.43 1.80 0.73|6.0   0 104|   0     0 |   0     0 |  9   34    0   48    0
Aug 22 12:04:05 ubuntu dstat.sh[81439]: 22-08 12:04:05| 78  10  12   0   0|1453M  914M  196M 5181M|1190k 1185k|   0  1199k|   0  43.1 |5345    16k|4.43 1.80 0.73|9.0   0 4.0|   0     0 |   0     0 |  9   34    1   47    0
Aug 22 12:04:06 ubuntu dstat.sh[81439]: 22-08 12:04:06| 77  14   7   0   0|1363M 1003M  196M 5181M| 971k  965k|   0  1289k|   0  55.0 |5105    15k|4.43 1.80 0.73|5.0   0 173|   0     0 |   0     0 |  9   34    0   47    0
Aug 22 12:04:07 ubuntu dstat.sh[81439]: 22-08 12:04:07| 84  13   2   0   0|1370M  996M  196M 5182M| 351k  343k|   0  1195k|   0  36.0 |2951  6333 |4.47 1.86 0.76|5.0   0 196|   0     0 |   0     0 |  9   35    1   46    0
Aug 22 12:04:08 ubuntu dstat.sh[81439]: 22-08 12:04:08| 81  14   5   0   0|1365M 1002M  196M 5182M| 817k  811k|   0  1012k|   0  28.0 |5906    20k|4.47 1.86 0.76|6.0   0 117|   0     0 |   0     0 |  9   34    1   47    0
Aug 22 12:04:09 ubuntu dstat.sh[81439]: 22-08 12:04:09| 85  10   4   0   0|1392M  973M  196M 5182M|1249k 1239k|   0  1344k|   0  41.0 |5034    15k|4.47 1.86 0.76|6.0   0 9.0|   0     0 |   0     0 |  9   36    0   47    0
Aug 22 12:04:10 ubuntu dstat.sh[81439]: 22-08 12:04:10| 82  13   3   0   0|1341M 1025M  196M 5182M| 430k  411k|   0   836k|   0  45.0 |3306  8223 |4.47 1.86 0.76|4.0   0 186|   0     0 |   0     0 |  9   34    0   47    0
Aug 22 12:04:11 ubuntu dstat.sh[81439]: 22-08 12:04:11| 80  10   9   0   0|1448M  917M  196M 5183M| 799k  726k|   0   851k|   0  29.0 |4905    11k|4.47 1.86 0.76|4.0   0 1.0|   0     0 |   0     0 |  9   37    0   50    0
Aug 22 12:04:12 ubuntu dstat.sh[81439]: 22-08 12:04:12| 68  11  20   0   0|1359M 1005M  196M 5184M|1424k 1116k|   0  5239k|   0  68.0 |7255    15k|4.52 1.91 0.78|4.0   0 118|   0     0 |   0     0 |  9   35    0   52    0
Aug 22 12:04:13 ubuntu dstat.sh[81439]: 22-08 12:04:13| 85  13   1   0   0|1396M  967M  196M 5184M| 610k  173k|   0   901k|   0  32.0 |3067  4329 |4.52 1.91 0.78|4.0   0  88|   0     0 |   0     0 |  9   34    0   48    0
Aug 22 12:04:14 ubuntu dstat.sh[81439]: 22-08 12:04:14| 78  15   8   0   0|1300M 1062M  196M 5186M|1359k  944k|   0  1013k|   0  69.8 |6026    13k|4.52 1.91 0.78|4.0   0 217|   0     0 |   0     0 |  9   35    0   49    0
Aug 22 12:04:15 ubuntu dstat.sh[81439]: 22-08 12:04:15| 87  12   0   0   0|1400M  962M  196M 5186M| 714k  649k|   0  2234k|   0  29.1 |3964  9115 |4.52 1.91 0.78|5.0   0 5.0|   0     0 |   0     0 |  9   33    0   47    0
Aug 22 12:04:16 ubuntu dstat.sh[81439]: 22-08 12:04:16| 85  12   1   0   0|1412M  949M  197M 5187M|1196k 1189k|   0   922k|   0  43.9 |5358    15k|4.52 1.91 0.78|5.0   0  77|   0     0 |   0     0 |  9   33    0   48    0
Aug 22 12:04:17 ubuntu dstat.sh[81439]: 22-08 12:04:17| 72  13  15   0   0|1346M 1015M  197M 5187M| 198k  191k|   0  1346k|   0   101 |2580  4581 |4.39 1.93 0.79|4.0   0 178|   0     0 |   0     0 |  9   34    0   48    0
Aug 22 12:04:18 ubuntu dstat.sh[81439]: 22-08 12:04:18| 66   8  26   0   0|1349M 1011M  197M 5187M| 792k  784k|   0   639k|   0  31.0 |5187    12k|4.39 1.93 0.79|5.0   0  38|   0     0 |   0     0 |  9   35    0   49    0
Aug 22 12:04:19 ubuntu dstat.sh[81439]: 22-08 12:04:19| 67  14  20   0   0|1332M 1028M  197M 5187M| 225k  217k|   0   890k|   0  38.1 |3549  6062 |4.39 1.93 0.79|5.0   0 253|   0     0 |   0     0 |  9   35    0   49    0
Aug 22 12:04:20 ubuntu dstat.sh[81439]: 22-08 12:04:20| 64  11  25   0   0|1360M 1000M  197M 5187M| 325k  317k|   0   752k|   0  41.0 |3190  5821 |4.39 1.93 0.79|6.0   0  62|   0     0 |   0     0 |  9   36    0   49    0
Aug 22 12:04:21 ubuntu dstat.sh[81439]: 22-08 12:04:21| 61  12  24   2   0|1360M 1000M  197M 5188M| 844k  801k|   0   915k|   0  50.0 |4509    10k|4.39 1.93 0.79|4.0   0  97|   0     0 |   0     0 |  9   36    0   47    0
Aug 22 12:04:22 ubuntu dstat.sh[81439]: 22-08 12:04:22| 66   9  24   0   0|1292M 1067M  197M 5188M| 939k  755k|   0  2085k|   0  32.0 |4175  9396 |4.28 1.95 0.80|3.0   0  62|   0     0 |   0     0 |  9   35    0   51    0
Aug 22 12:04:23 ubuntu dstat.sh[81439]: 22-08 12:04:23| 64  12  24   0   0|1350M 1009M  197M 5189M| 415k  160k|   0   695k|   0  30.0 |2751  4310 |4.28 1.95 0.80|3.0   0 138|   0     0 |   0     0 |  9   34    0   49    0
Aug 22 12:04:24 ubuntu dstat.sh[81439]: 22-08 12:04:24| 65   8  27   0   1|1395M  963M  197M 5190M|1191k  783k|   0   921k|   0  35.0 |4451    10k|4.28 1.95 0.80|4.0   0   0|   0     0 |   0     0 |  9   36    0   51    0
Aug 22 12:04:25 ubuntu dstat.sh[81439]: 22-08 12:04:25| 65   9  25   0   0|1313M 1044M  197M 5191M|1437k 1064k|   0   744k|   0  62.0 |6714    14k|4.28 1.95 0.80|3.0   0 120|   0     0 |   0     0 |  9   35    0   54    0
Aug 22 12:04:26 ubuntu dstat.sh[81439]: 22-08 12:04:26| 79  13   7   0   0|1338M 1018M  197M 5191M| 153k  101k|   0  2352k|   0  17.0 |2139  2572 |4.28 1.95 0.80|4.0   0  22|   0     0 |   0     0 |  9   33    0   54    0
Aug 22 12:04:27 ubuntu dstat.sh[81439]: 22-08 12:04:27| 79  15   5   0   0|1353M 1003M  197M 5191M| 996k  990k|   0  9450k|   0   349 |5583    12k|4.42 2.01 0.83|4.0   0 106|   0     0 |   0     0 |  9   34    0   54    0
Aug 22 12:04:28 ubuntu dstat.sh[81439]: 22-08 12:04:28| 70  11  19   0   0|1357M  999M  197M 5191M| 871k  866k|   0  1355k|   0  48.1 |4668    11k|4.42 2.01 0.83|3.0   0  54|   0     0 |   0     0 |  9   33    0   56    0
Aug 22 12:04:29 ubuntu dstat.sh[81439]: 22-08 12:04:29| 51  14  32   2   0|1288M 1068M  197M 5192M| 370k  361k|   0   784k|   0  26.0 |3122  6486 |4.42 2.01 0.83|3.0   0 227|   0     0 |   0     0 |  9   33    0   56    0
Aug 22 12:04:30 ubuntu dstat.sh[81439]: 22-08 12:04:30| 51   6  43   0   0|1327M 1028M  197M 5192M| 494k  490k|   0   804k|   0  28.0 |3707  6865 |4.42 2.01 0.83|3.0   0   0|   0     0 |   0     0 |  9   35    0   57    0
Aug 22 12:04:31 ubuntu dstat.sh[81439]: 22-08 12:04:31| 45   7  47   1   0|1297M 1058M  197M 5192M| 429k  420k|   0   487k|   0  40.0 |3114  7010 |4.42 2.01 0.83|3.0   0  88|   0     0 |   0     0 |  9   34    0   57    0
Aug 22 12:04:32 ubuntu dstat.sh[81439]: 22-08 12:04:32| 44   6  49   0   0|1307M 1048M  197M 5192M|  85k   56k|   0   524k|   0  13.0 |1570  2164 |4.23 2.01 0.84|3.0   0 6.0|   0     0 |   0     0 |  9   34    0   58    0
Aug 22 12:04:33 ubuntu dstat.sh[81439]: 22-08 12:04:33| 42  11  46   1   0|1294M 1061M  197M 5192M| 521k  398k|   0   921k|   0  54.0 |3266  7374 |4.23 2.01 0.84|3.0   0 136|   0     0 |   0     0 |  9   35    0   58    0
Aug 22 12:04:34 ubuntu dstat.sh[81439]: 22-08 12:04:34| 46   5  49   1   0|1304M 1050M  197M 5193M| 393k  134k|   0   761k|   0  35.0 |2231  3348 |4.23 2.01 0.84|4.0   0 6.0|   0     0 |   0     0 |  9   34    0   58    0
Aug 22 12:04:35 ubuntu dstat.sh[81439]: 22-08 12:04:35| 46   5  46   1   0|1334M 1020M  197M 5193M|1003k  562k|   0   755k|   0  32.9 |3518  7172 |4.23 2.01 0.84|4.0   0   0|   0     0 |   0     0 |  9   36    0   57    0
Aug 22 12:04:36 ubuntu dstat.sh[81439]: 22-08 12:04:36| 40  13  47   1   0|1245M 1108M  197M 5194M| 745k  326k|   0   484k|   0  41.0 |3917  6821 |4.23 2.01 0.84|3.0   0 209|   0     0 |   0     0 |  9   34    0   58    0
Aug 22 12:04:37 ubuntu dstat.sh[81439]: 22-08 12:04:37| 57  14  29   0   0|1285M 1067M  197M 5195M|  82k   56k|   0  3434k|   0  25.0 |1892  2388 |4.21 2.05 0.86|4.0   0  97|   0     0 |   0     0 |  9   32    0   58    0
Aug 22 12:04:38 ubuntu dstat.sh[81439]: 22-08 12:04:38| 67   8  23   1   0|1289M 1063M  197M 5195M| 555k  550k|   0  2189k|   0   118 |4142  8347 |4.21 2.05 0.86|3.0   0  54|   0     0 |   0     0 |  9   33    0   58    0
Aug 22 12:04:39 ubuntu dstat.sh[81439]: 22-08 12:04:39| 52   9  39   0   0|1298M 1054M  197M 5195M| 133k  127k|   0    60k|   0  4.01 |1833  3107 |4.21 2.05 0.86|3.0   0  51|   0     0 |   0     0 |  9   33    0   59    0
Aug 22 12:04:40 ubuntu dstat.sh[81439]: 22-08 12:04:40| 46   6  48   0   0|1331M 1021M  197M 5195M| 521k  513k|   0   706k|   0  15.0 |3383  7030 |4.21 2.05 0.86|4.0   0   0|   0     0 |   0     0 |  9   34    0   60    0
Aug 22 12:04:41 ubuntu dstat.sh[81439]: 22-08 12:04:41| 52   8  41   1   0|1302M 1050M  197M 5195M| 619k  615k|   0   560k|   0  27.0 |3072  8012 |4.21 2.05 0.86|3.0   0  80|   0     0 |   0     0 |  9   34    0   60    0
Aug 22 12:04:42 ubuntu dstat.sh[81439]: 22-08 12:04:42| 32  16  50   0   0|1272M 1080M  197M 5195M|  90k   82k|   0  1877k|   0  23.0 |2555  4161 |4.03 2.04 0.86|2.0   0 317|   0     0 |   0     0 |  9   35    0   59    0
Aug 22 12:04:43 ubuntu dstat.sh[81439]: 22-08 12:04:43| 18   8  71   1   0|1235M 1117M  197M 5195M| 160k  134k|   0   512k|   0  40.0 |2269  3808 |4.03 2.04 0.86|2.0   0 101|   0     0 |   0     0 |  9   34    0   59    0
Aug 22 12:04:44 ubuntu dstat.sh[81439]: 22-08 12:04:44| 22   5  73   0   0|1272M 1080M  197M 5195M| 140k   57k|   0   392k|   0  6.00 |1253  1623 |4.03 2.04 0.86|2.0   0   0|   0     0 |   0     0 |  9   34    0   47    0
Aug 22 12:04:45 ubuntu dstat.sh[81439]: 22-08 12:04:45| 21   7  70   1   0|1224M 1127M  197M 5196M| 438k  159k|   0  1368k|   0  91.0 |2609  4298 |4.03 2.04 0.86|2.0   0 135|   0     0 |   0     0 |  9   34    0   47    0
Aug 22 12:04:46 ubuntu dstat.sh[81439]: 22-08 12:04:46| 22   4  73   0   0|1272M 1079M  197M 5197M| 377k   11k|   0   380k|   0  9.99 |1394  1399 |4.03 2.04 0.86|6.0   0 1.0|   0     0 |   0     0 |  9   35    0   47    0
Aug 22 12:04:47 ubuntu dstat.sh[81439]: 22-08 12:04:47| 24   4  70   1   0|1273M 1076M  197M 5198M| 876k  517k|   0  2698k|   0   126 |3629  7487 |3.79 2.03 0.86|2.0   0   0|   0     0 |   0     0 |  9   35    0   48    0
Aug 22 12:04:48 ubuntu dstat.sh[81439]: 22-08 12:04:48| 34   6  60   0   0|1219M 1130M  197M 5198M| 260k   86k|   0  1346k|   0  7.99 |1976  2622 |3.79 2.03 0.86|3.0   0  22|   0     0 |   0     0 |  9   32    0   40    0
Aug 22 12:04:49 ubuntu dstat.sh[81439]: 22-08 12:04:49| 46   6  49   0   0|1262M 1087M  197M 5198M| 162k  157k|   0     0 |   0     0 |1974  2744 |3.79 2.03 0.86|2.0   0 1.0|   0     0 |   0     0 |  9   33    0   40    0
Aug 22 12:04:50 ubuntu dstat.sh[81439]: 22-08 12:04:50| 35   8  57   0   0|1232M 1117M  197M 5198M| 301k  286k|   0  1202k|   0  33.9 |2859  5270 |3.79 2.03 0.86|2.0   0  55|   0     0 |   0     0 |  9   33    0   40    0
Aug 22 12:04:51 ubuntu dstat.sh[81439]: 22-08 12:04:51| 23   4  73   0   0|1270M 1078M  197M 5198M|  59k   54k|   0   328k|   0  4.00 |1157  1585 |3.79 2.03 0.86|2.0   0   0|   0     0 |   0     0 |  9   33    0   40    0
Aug 22 12:04:52 ubuntu dstat.sh[81439]: 22-08 12:04:52| 30   2  66   0   0|1271M 1077M  197M 5198M| 552k  542k|   0   364k|   0  21.0 |3255  6582 |3.56 2.01 0.86|2.0   0   0|   0     0 |   0     0 |  9   33    0   35    0
Aug 22 12:04:53 ubuntu dstat.sh[81439]: 22-08 12:04:53| 26   6  66   0   0|1178M 1170M  197M 5198M|  11k 1794 |   0    12k|   0  3.00 |1425  1714 |3.56 2.01 0.86|2.0   0  80|   0     0 |   0     0 |  9   32    0   35    0
Aug 22 12:04:54 ubuntu dstat.sh[81439]: 22-08 12:04:54| 24   3  72   0   0|1206M 1143M  197M 5199M| 273k  266k|   0   440k|   0  6.00 |2366  3840 |3.56 2.01 0.86|1.0   0   0|   0     0 |   0     0 |  9   33    0   34    0
Aug 22 12:04:55 ubuntu dstat.sh[81439]: 22-08 12:04:55| 21   5  72   0   0|1170M 1178M  197M 5199M| 106k  101k|   0   224k|   0  20.0 |1991  3098 |3.56 2.01 0.86|1.0   0  36|   0     0 |   0     0 |  9   32    0   34    0
Aug 22 12:04:56 ubuntu dstat.sh[81439]: 22-08 12:04:56| 23   3  74   0   0|1206M 1142M  197M 5199M|  60k   53k|   0   380k|   0  8.00 |1203  1683 |3.56 2.01 0.86|1.0   0   0|   0     0 |   0     0 |  9   32    0   34    0
Aug 22 12:04:57 ubuntu dstat.sh[81439]: 22-08 12:04:57| 19   7  73   1   0|1168M 1181M  197M 5199M|  92k   85k|   0   534k|   0  42.2 |2004  3127 |3.36 1.99 0.87|1.0   0  93|   0     0 |   0     0 |  9   32    0   34    0
Aug 22 12:04:58 ubuntu dstat.sh[81439]: 22-08 12:04:58| 22   4  73   0   0|1204M 1144M  197M 5199M|  33k   27k|   0  5690k|   0   222 |1593  1482 |3.36 1.99 0.87|1.0   0 2.0|   0     0 |   0     0 |  9   33    0   34    0
Aug 22 12:04:59 ubuntu dstat.sh[81439]: 22-08 12:04:59| 22   6  72   0   0|1146M 1202M  197M 5199M| 200k  193k|   0   176k|   0  21.0 |2436  3930 |3.36 1.99 0.87|1.0   0  56|   0     0 |   0     0 |  9   32    0   34    0
Aug 22 12:05:00 ubuntu dstat.sh[81439]: 22-08 12:05:00| 20   6  74   0   0|1186M 1162M  197M 5199M|6469  1567 |   0   204k|   0  8.00 |1218  1484 |3.36 1.99 0.87|1.0   0  45|   0     0 |   0     0 |  9   32    0   33    0
Aug 22 12:05:01 ubuntu dstat.sh[81439]: 22-08 12:05:01| 22   4  72   0   0|1204M 1144M  197M 5199M| 215k  209k|   0   466k|   0  25.9 |2345  3905 |3.36 1.99 0.87|1.0   0   0|   0     0 |   0     0 |  9   32    0   34    0
Aug 22 12:05:02 ubuntu dstat.sh[81439]: 22-08 12:05:02| 19   9  72   0   0|1175M 1173M  197M 5199M|8296  1619 |   0   176k|   0  10.0 |1564  2114 |3.17 1.98 0.87|1.0   0 136|   0     0 |   0     0 |  9   32    0   33    0
Aug 22 12:05:03 ubuntu dstat.sh[81439]: 22-08 12:05:03| 24   3  74   0   0|1206M 1143M  197M 5199M| 179k  174k|   0   426k|   0  12.0 |1686  3093 |3.17 1.98 0.87|1.0   0   0|   0     0 |   0     0 |  9   33    0   33    0
Aug 22 12:05:04 ubuntu dstat.sh[81439]: 22-08 12:05:04| 21   5  72   0   0|1151M 1197M  197M 5199M| 442k  427k|   0   216k|   0  18.0 |3330  6569 |3.17 1.98 0.87|2.0   0  18|   0     0 |   0     0 |  9   32    0   33    0
Aug 22 12:05:05 ubuntu dstat.sh[81439]: 22-08 12:05:05| 22   3  74   1   0|1200M 1148M  197M 5199M|8278  1620 |   0   524k|   0  16.0 |1139  1590 |3.17 1.98 0.87|2.0   0 1.0|   0     0 |   0     0 |  9   32    0   33    0
Aug 22 12:05:06 ubuntu dstat.sh[81439]: 22-08 12:05:06| 24   3  72   0   0|1204M 1144M  197M 5199M| 350k  345k|   0   372k|   0  15.0 |2759  5485 |3.17 1.98 0.87|2.0   0   0|   0     0 |   0     0 |  9   33    0   33    0
Aug 22 12:05:07 ubuntu dstat.sh[81439]: 22-08 12:05:07| 22   5  72   0   0|1179M 1169M  197M 5199M|  96k   90k|   0   256k|   0  22.0 |1870  3028 |3.00 1.96 0.87|2.0   0  51|   0     0 |   0     0 |  9   32    0   33    0
Aug 22 12:05:08 ubuntu dstat.sh[81439]: 22-08 12:05:08| 26   5  68   0   0|1223M 1125M  197M 5199M| 154k  149k|   0  1933k|   0  14.0 |1730  4094 |3.00 1.96 0.87|8.0   0  34|   0     0 |   0     0 |  9   33    0   33    0
Aug 22 12:05:09 ubuntu dstat.sh[81439]: 22-08 12:05:09| 26   6  65   0   0|1147M 1201M  197M 5199M| 454k  449k|   0   285k|   0  26.1 |3703  9285 |3.00 1.96 0.87|3.0   0  46|   0     0 |   0     0 |  9   32    0   37    0
Aug 22 12:05:10 ubuntu dstat.sh[81439]: 22-08 12:05:10| 18  21  60   0   0|1172M 1175M  197M 5199M|  19k   13k|   0   496k|   0  27.0 |2755  4549 |3.00 1.96 0.87|3.0   0 421|   0     0 |   0     0 |  9   32    0   36    0
Aug 22 12:05:11 ubuntu dstat.sh[81439]: 22-08 12:05:11| 44   6  49   0   0|1278M 1070M  197M 5200M|5418  1568 |   0   649k|   0  9.01 |1165  1204 |3.00 1.96 0.87|2.0   0 1.0|   0     0 |   0     0 |  9   32    0   36    0
Aug 22 12:05:12 ubuntu dstat.sh[81439]: 22-08 12:05:12| 28   6  47  19   0|1330M 1015M  197M 5202M|  23k   19k| 368k 5555k|24.0   442 |4330  7138 |2.84 1.94 0.87|1.0 2.0  22|   0     0 |   0     0 |  9   36    0   31    0
Aug 22 12:05:13 ubuntu dstat.sh[81439]: 22-08 12:05:13| 29   4  51  15   0|1263M 1080M  198M 5203M|  13k 7435 |   0  6744k|   0   580 |5155  8771 |2.84 1.94 0.87|2.0 1.0  38|   0     0 |   0     0 |  9   36    0   31    0
Aug 22 12:05:14 ubuntu dstat.sh[81439]: 22-08 12:05:14| 29   5  56  10   0|1314M 1027M  198M 5205M|  15k 8601 |   0  6528k|   0   624 |4429  8755 |2.84 1.94 0.87|5.0 1.0  30|   0     0 |   0     0 |  9   36    0   30    0
Aug 22 12:05:15 ubuntu dstat.sh[81439]: 22-08 12:05:15| 27   4  48  22   0|1242M 1097M  198M 5206M|9530  4765 |   0  3117k|   0   356 |3462  6136 |2.84 1.94 0.87|2.0 1.0  20|   0     0 |   0     0 |  9   36    0   30    0
Aug 22 12:05:16 ubuntu dstat.sh[81439]: 22-08 12:05:16| 28   3  48  20   0|1304M 1035M  198M 5206M|  11k 6004 |   0  3144k|   0   392 |3729  6702 |2.84 1.94 0.87|3.0   0  19|   0     0 |   0     0 |  9   36    0   29    0
Aug 22 12:05:17 ubuntu dstat.sh[81439]: 22-08 12:05:17| 31   5  47  16   0|1342M  996M  198M 5207M|  15k   10k|   0  5103k|   0   611 |5309  9837 |2.93 1.98 0.89|2.0 1.0  16|   0     0 |   0     0 |  9   36    0   29    0
Aug 22 12:05:18 ubuntu dstat.sh[81439]: 22-08 12:05:18| 36   4  45  14   0|1287M 1051M  198M 5207M|  33k   28k|   0  7955k|   0   910 |5730  9545 |2.93 1.98 0.89|2.0   0  11|   0     0 |   0     0 |  9   38    0   29    0
Aug 22 12:05:19 ubuntu dstat.sh[81439]: 22-08 12:05:19| 45   5  49   0   0|1309M 1029M  198M 5207M|8861  3501 |   0   712k|   0  31.0 |1314  1464 |2.93 1.98 0.89|2.0   0 7.0|   0     0 |   0     0 |  9   32    0   29    0
Aug 22 12:05:20 ubuntu dstat.sh[81439]: 22-08 12:05:20| 39   6  47   7   0|1273M 1065M  199M 5207M| 120k  104k|   0  2928k|   0   435 |5003  8685 |2.93 1.98 0.89|3.0   0 3.0|   0     0 |   0     0 |  9   36    0   28    0
Aug 22 12:05:21 ubuntu dstat.sh[81439]: 22-08 12:05:21| 29   6  43  22   0|1323M 1015M  199M 5207M|  97k   91k|   0  2908k|   0   408 |4452  8409 |2.93 1.98 0.89|3.0   0   0|   0     0 |   0     0 |  9   36    0   28    0
Aug 22 12:05:22 ubuntu dstat.sh[81439]: 22-08 12:05:22| 34   6  44  13   0|1249M 1088M  199M 5207M| 227k  219k|   0  5959k|   0  1028 |7932    16k|2.85 1.98 0.89|4.0   0 2.0|   0     0 |   0     0 |  9   36    0   28    0
Aug 22 12:05:23 ubuntu dstat.sh[81439]: 22-08 12:05:23| 39   4  45  10   0|1308M 1029M  199M 5208M| 178k  172k|   0  4728k|   0   756 |6497    12k|2.85 1.98 0.89|2.0   0 1.0|   0     0 |   0     0 |  9   34    0   24    0
Aug 22 12:05:24 ubuntu dstat.sh[81439]: 22-08 12:05:24| 25   8  66   0   0|1272M 1065M  199M 5208M|7396  1814 |   0   702k|   0  20.9 |1500  1933 |2.85 1.98 0.89|3.0   0  99|   0     0 |   0     0 |  9   32    0   24    0
Aug 22 12:05:25 ubuntu dstat.sh[81439]: 22-08 12:05:25| 22   3  74   0   0|1216M 1121M  199M 5208M|8984  1620 |   0   496k|   0  25.0 |1110  1265 |2.85 1.98 0.89|2.0   0 2.0|   0     0 |   0     0 |  9   32    0   22    0
Aug 22 12:05:26 ubuntu dstat.sh[81439]: 22-08 12:05:26| 23   4  71   2   0|1268M 1069M  199M 5208M|6151  1621 |   0  7299k|   0   399 |1780  2928 |2.85 1.98 0.89|1.0   0 1.0|   0     0 |   0     0 |  9   32    0   22    0
Aug 22 12:05:27 ubuntu dstat.sh[81439]: 22-08 12:05:27| 23   3  68   5   0|1200M 1136M  199M 5208M|6513  1624 |   0  7994k|   0   456 |2207  3029 |2.79 1.98 0.90|1.0   0 4.0|   0     0 |   0     0 |  9   32    0   18    0
Aug 22 12:05:28 ubuntu dstat.sh[81439]: 22-08 12:05:28| 23   4  67   6   0|1252M 1085M  199M 5208M|6053  1654 |   0  8823k|   0   581 |2638  3250 |2.79 1.98 0.90|1.0   0 2.0|   0     0 |   0     0 |  9   32    0   18    0
Aug 22 12:05:29 ubuntu dstat.sh[81439]: 22-08 12:05:29| 23   4  67   5   0|1172M 1164M  199M 5208M|9649  1622 |   0  7344k|   0   415 |2397  3224 |2.79 1.98 0.90|1.0   0 2.0|   0     0 |   0     0 |  9   32    0   16    0
Aug 22 12:05:30 ubuntu dstat.sh[81439]: 22-08 12:05:30| 21   5  73   1   0|1176M 1160M  199M 5208M|7561  1618 |   0  2717k|   0   129 |1342  1788 |2.79 1.98 0.90|1.0   0 2.0|   0     0 |   0     0 |  9   32    0   16    0
Aug 22 12:05:31 ubuntu dstat.sh[81439]: 22-08 12:05:31| 22   3  74   0   0|1233M 1104M  199M 5208M|6368  1624 |   0     0 |   0     0 |1000  1138 |2.79 1.98 0.90|2.0   0 1.0|   0     0 |   0     0 |  9   32    0   15    0
