-- Logs begin at Thu 2022-09-08 15:11:08 UTC, end at Thu 2022-09-08 16:41:12 UTC. --
Sep 08 16:02:01 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Sep 08 16:02:01 ubuntu dstat.sh[72696]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 08 16:02:01 ubuntu dstat.sh[72696]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 08 16:13:29 ubuntu dstat.sh[72696]: 08-09 16:13:29|  5   1  90   1   0|5124M  162M  182M 2383M| 624k   20k|   0  1290k|   0  39.9 |2528  3508 |0.89 1.69 1.39|7.0   0 1.0|   0     0 |   0     0 | 25  289    0    6    0
Sep 08 16:13:30 ubuntu dstat.sh[72696]: 08-09 16:13:30|  9   1  88   1   0|5124M  162M  182M 2384M| 146k   17k|   0   580k|   0  29.0 |2142  3246 |0.90 1.68 1.39|3.0   0 1.0|   0     0 |   0     0 | 25  289    0    6    0
Sep 08 16:13:31 ubuntu dstat.sh[72696]: 08-09 16:13:31| 17   3  78   1   0|5138M  147M  182M 2384M|  18k   14k|8162B 2886k|1.00  50.8 |2016  3188 |0.90 1.68 1.39|3.0   0 2.0|   0     0 |   0     0 | 25  291    0    6    0
Sep 08 16:13:32 ubuntu dstat.sh[72696]: 08-09 16:13:32| 26   7  66   1   0|5146M  139M  182M 2384M|  75k   10k| 272k  936k|3.00  26.0 |2154  3309 |0.90 1.68 1.39|3.0   0 5.0|   0     0 |   0     0 | 25  291    0    6    0
Sep 08 16:13:33 ubuntu dstat.sh[72696]: 08-09 16:13:33| 41   5  53   1   0|5157M  128M  182M 2384M|  18k   13k| 257k 1518k|2.01  44.2 |2322  3364 |0.90 1.68 1.39|3.0   0 4.0|   0     0 |   0     0 | 25  291    0    6    0
Sep 08 16:13:34 ubuntu dstat.sh[72696]: 08-09 16:13:34| 39   8  46   4   0|5160M  165M  182M 2344M|6686  2790 | 256k 1912k|2.00  54.0 |2255  3008 |0.90 1.68 1.39|3.0   0 4.0|   0     0 |   0     0 | 25  291    0    6    0
Sep 08 16:13:35 ubuntu dstat.sh[72696]: 08-09 16:13:35| 24   5  66   4   0|5128M  181M  185M 2358M|  28k   15k| 255k 4844k|1.99   125 |2632  3825 |0.90 1.67 1.38|4.0   0 3.0|   0     0 |   0     0 | 25  291    0    6    0
Sep 08 16:13:36 ubuntu dstat.sh[72696]: 08-09 16:13:36| 23   4  70   3   0|5135M  168M  185M 2364M|9801  5513 |   0  4135k|   0  40.1 |1874  2770 |0.90 1.67 1.38|1.0   0   0|   0     0 |   0     0 | 25  291    0    6    0
Sep 08 16:13:37 ubuntu dstat.sh[72696]: 08-09 16:13:37| 20   6  71   3   0|5137M  158M  186M 2372M|6544  1733 |   0  1505k|   0  64.0 |2028  2981 |0.90 1.67 1.38|1.0   0   0|   0     0 |   0     0 | 25  291    0    6    0
Sep 08 16:13:38 ubuntu dstat.sh[72696]: 08-09 16:13:38| 20   4  71   4   0|5135M  123M  186M 2407M|  13k 8311 |   0  1735k|   0  61.0 |2135  3219 |0.90 1.67 1.38|1.0   0   0|   0     0 |   0     0 | 25  291    0    6    0
Sep 08 16:13:39 ubuntu dstat.sh[72696]: 08-09 16:13:39| 20   4  70   3   0|5136M  122M  187M 2408M|  11k 6167 |   0  2179k|   0  98.0 |2361  3594 |0.90 1.67 1.38|1.0   0   0|   0     0 |   0     0 | 25  291    0    6    0
Sep 08 16:13:40 ubuntu dstat.sh[72696]: 08-09 16:13:40| 23   5  70   1   0|5136M  129M  187M 2402M|  12k 8046 |   0  1856k|   0  32.0 |2167  3217 |0.91 1.66 1.38|1.0   0   0|   0     0 |   0     0 | 25  291    0    6    0
Sep 08 16:13:41 ubuntu dstat.sh[72696]: 08-09 16:13:41| 21   5  70   4   0|5134M  148M  188M 2385M|  18k   11k|   0  2040k|   0  97.6 |2284  3325 |0.91 1.66 1.38|3.0   0   0|   0     0 |   0     0 | 25  293    0    6    0
Sep 08 16:13:42 ubuntu dstat.sh[72696]: 08-09 16:13:42| 16   4  77   3   0|5135M  142M  188M 2389M|  17k   13k|   0  3999k|   0  67.2 |2135  3204 |0.91 1.66 1.38|  0   0 1.0|   0     0 |   0     0 | 25  294    0    6    0
Sep 08 16:13:43 ubuntu dstat.sh[72696]: 08-09 16:13:43|  5   1  93   0   0|5135M  142M  188M 2389M|  21k   13k|   0   200k|   0  24.0 |1991  3070 |0.91 1.66 1.38|  0   0   0|   0     0 |   0     0 | 25  294    0    6    0
Sep 08 16:13:44 ubuntu dstat.sh[72696]: 08-09 16:13:44| 18   3  77   1   0|5076M  229M  188M 2361M|7893  3044 |   0   420k|   0  16.0 |1739  2632 |0.91 1.66 1.38|5.0   0 3.0|   0     0 |   0     0 | 25  291    0    6    0
Sep 08 16:13:45 ubuntu dstat.sh[72696]: 08-09 16:13:45| 24   5  70   0   0|5112M  191M  188M 2363M|  18k 8274 |   0   760k|   0  20.0 |2234  3292 |0.92 1.65 1.38|2.0   0 8.0|   0     0 |   0     0 | 25  291    0    5    0
Sep 08 16:13:46 ubuntu dstat.sh[72696]: 08-09 16:13:46| 25   6  68   1   0|5129M  173M  188M 2364M|6251  1620 | 180k  868k|12.0  9.00 |7505    16k|0.92 1.65 1.38|2.0   0  13|   0     0 |   0     0 | 25  291    0    5    0
Sep 08 16:13:47 ubuntu dstat.sh[72696]: 08-09 16:13:47| 24   4  69   1   0|5095M  206M  188M 2364M|8853  3940 | 764k 2221k|11.0  29.0 |2026  2918 |0.92 1.65 1.38|4.0   0   0|   0     0 |   0     0 | 25  291    0    5    0
Sep 08 16:13:48 ubuntu dstat.sh[72696]: 08-09 16:13:48| 26   4  69   1   0|5129M  172M  188M 2364M|  15k   10k|   0   637k|   0  16.0 |2407  3897 |0.92 1.65 1.38|2.0   0 6.0|   0     0 |   0     0 | 25  291    0    5    0
Sep 08 16:13:49 ubuntu dstat.sh[72696]: 08-09 16:13:49| 24   7  68   0   0|5133M  168M  188M 2364M|  11k 7219 |   0   448k|   0  37.0 |8347    17k|0.92 1.65 1.38|2.0   0 8.0|   0     0 |   0     0 | 25  291    0    5    0
Sep 08 16:13:50 ubuntu dstat.sh[72696]: 08-09 16:13:50| 24   4  70   0   0|5074M  228M  188M 2365M|  14k 9006 |   0   331k|   0  18.9 |2135  3240 |0.93 1.64 1.38|2.0   0 2.0|   0     0 |   0     0 | 25  291    0    5    0
Sep 08 16:13:51 ubuntu dstat.sh[72696]: 08-09 16:13:51| 28   8  63   0   0|5093M  208M  188M 2365M|  20k   13k|  76k  442k|1.00  21.1 |2689  6615 |0.93 1.64 1.38|2.0   0  41|   0     0 |   0     0 | 25  291    0    5    0
Sep 08 16:13:52 ubuntu dstat.sh[72696]: 08-09 16:13:52| 24   5  69   2   0|5107M  191M  189M 2367M| 249k  244k| 489k 2453k|11.0   137 |3227  5825 |0.93 1.64 1.38|2.0   0   0|   0     0 |   0     0 | 25  312    0    5    0
Sep 08 16:13:53 ubuntu dstat.sh[72696]: 08-09 16:13:53| 27   3  66   1   0|5107M  190M  189M 2368M| 489k  483k|   0  1696k|   0   157 |4757  8710 |0.93 1.64 1.38|1.0   0 1.0|   0     0 |   0     0 | 25  315    0   12    0
Sep 08 16:13:54 ubuntu dstat.sh[72696]: 08-09 16:13:54| 31   7  58   2   0|5054M  243M  189M 2368M| 343k  338k| 128k 1132k|1.00   141 |4459  7746 |0.93 1.64 1.38|3.0   0  83|   0     0 |   0     0 | 25  313    0   14    0
Sep 08 16:13:55 ubuntu dstat.sh[72696]: 08-09 16:13:55| 16  19  64   0   0|5056M  241M  189M 2369M|  95k   91k|   0   694k|   0  54.2 |3853  6571 |0.85 1.61 1.37|5.0   0 342|   0     0 |   0     0 | 25  313    0   14    0
Sep 08 16:13:56 ubuntu dstat.sh[72696]: 08-09 16:13:56| 18   5  69   7   0|5035M  258M  189M 2372M|  29k   16k|3662k  344k| 189  9.99 |2285  3430 |0.85 1.61 1.37|4.0   0  28|   0     0 |   0     0 | 25  313    0   17    0
Sep 08 16:13:57 ubuntu dstat.sh[72696]: 08-09 16:13:57| 10   5  59  25   0|5033M  235M  189M 2398M|6761  1841 |  25M 7050k|1466   598 |4912  6438 |0.85 1.61 1.37|1.0   0   0|   0     0 |   0     0 | 25  313    0   16    0
Sep 08 16:13:58 ubuntu dstat.sh[72696]: 08-09 16:13:58| 12   5  69  15   0|5033M  223M  189M 2409M|  14k 9178 |  11M 1221k|1504  31.0 |5059  6113 |0.85 1.61 1.37|  0 1.0 4.0|   0     0 |   0     0 | 25  313    0   16    0
Sep 08 16:13:59 ubuntu dstat.sh[72696]: 08-09 16:13:59|  3   2  92   1   0|5040M  216M  189M 2410M|  17k 7965 |1263k  464k|15.0  35.0 |1975  3309 |0.85 1.61 1.37|  0   0 1.0|   0     0 |   0     0 | 25  314    0   16    0
Sep 08 16:14:00 ubuntu dstat.sh[72696]: 08-09 16:14:00|  4   1  94   0   0|5040M  216M  189M 2410M| 119k   12k|   0    84k|   0  12.0 |1850  3055 |0.94 1.61 1.37|  0   0   0|   0     0 |   0     0 | 25  314    0   16    0
Sep 08 16:14:01 ubuntu dstat.sh[72696]: 08-09 16:14:01| 11   4  84   1   0|5043M  213M  189M 2410M|2302k  137k|   0   264k|   0  25.0 |4172  5733 |0.94 1.61 1.37|  0   0   0|   0     0 |   0     0 | 25  314    0   18    0
Sep 08 16:14:02 ubuntu dstat.sh[72696]: 08-09 16:14:02|  8   3  82   6   1|5073M  181M  189M 2412M|3721k   40k|1488k   11M|14.0   281 |3958  4281 |0.94 1.61 1.37|  0 1.0 1.0|   0     0 |   0     0 | 25  314    0   18    0
Sep 08 16:14:03 ubuntu dstat.sh[72696]: 08-09 16:14:03| 16   5  71   7   0|5114M  139M  189M 2412M|  35k   31k| 966k  583k|14.0  45.9 |3701  6206 |0.94 1.61 1.37|1.0   0   0|   0     0 |   0     0 | 25  314    0   18    0
Sep 08 16:14:04 ubuntu dstat.sh[72696]: 08-09 16:14:04| 11   4  82   3   0|5046M  206M  189M 2413M|  45k   12k| 405k 1360k|14.0  60.2 |2412  3819 |0.94 1.61 1.37|2.0   0  16|   0     0 |   0     0 | 25  313    0   18    0
Sep 08 16:14:05 ubuntu dstat.sh[72696]: 08-09 16:14:05| 22   6  68   1   0|5050M  202M  189M 2413M|  14k 9660 |  28k  528k|3.00  37.0 |3681  6149 |1.03 1.62 1.38|2.0   0  72|   0     0 |   0     0 | 25  313    0   18    0
Sep 08 16:14:06 ubuntu dstat.sh[72696]: 08-09 16:14:06| 23   4  71   1   0|5066M  185M  189M 2413M|  11k 5005 | 316k  404k|17.0  8.00 |1877  2684 |1.03 1.62 1.38|3.0   0 1.0|   0     0 |   0     0 | 25  313    0   18    0
Sep 08 16:14:07 ubuntu dstat.sh[72696]: 08-09 16:14:07| 18   9  69   2   0|5069M  156M  190M 2436M|  18k 1732 | 184k   38M|18.0   171 |2215  2759 |1.03 1.62 1.38|1.0   0 3.0|   0     0 |   0     0 | 25  313    0   18    0
Sep 08 16:14:08 ubuntu dstat.sh[72696]: 08-09 16:14:08|  3  11  65  21   0|5069M  124M  188M 2477M|  18k 7826 |  45M   60M|3508   168 |5427  4151 |1.03 1.62 1.38|2.0 2.0   0|   0     0 |   0     0 | 25  313    0   18    0
Sep 08 16:14:09 ubuntu dstat.sh[72696]: 08-09 16:14:09|  4   8  56  31   0|5071M  123M  185M 2480M|  12k 7217 |  25M  179M|1780   832 |4752  4278 |1.03 1.62 1.38|3.0   0   0|   0     0 |   0     0 | 25  313    0   18    0
Sep 08 16:14:10 ubuntu dstat.sh[72696]: 08-09 16:14:10| 18   8  69   3   0|5089M  122M  185M 2465M|  17k 9128 | 474k 2249k|42.2  23.1 |2095  2946 |1.11 1.63 1.38|1.0   0 2.0|   0     0 |   0     0 | 25  313    0   18    0
Sep 08 16:14:11 ubuntu dstat.sh[72696]: 08-09 16:14:11| 21   5  58  14   0|5100M  120M  185M 2457M|  15k 9687 |  76k  519k|4.99  25.9 |  12k   26k|1.11 1.63 1.38|2.0   0 5.0|   0     0 |   0     0 | 25  313    0   18    0
Sep 08 16:14:12 ubuntu dstat.sh[72696]: 08-09 16:14:12| 25   3  70   1   0|5075M  145M  185M 2457M|  11k 7279 |  12k 1094k|1.00  22.0 |2089  2968 |1.11 1.63 1.38|2.0   0 7.0|   0     0 |   0     0 | 25  313    0   18    0
Sep 08 16:14:13 ubuntu dstat.sh[72696]: 08-09 16:14:13| 29   1  70   0   0|5076M  143M  185M 2457M|  19k   13k|   0   254k|   0  27.8 |2084  3087 |1.11 1.63 1.38|3.0   0   0|   0     0 |   0     0 | 25  313    0   18    0
Sep 08 16:14:14 ubuntu dstat.sh[72696]: 08-09 16:14:14| 27   5  67   0   0|5104M  126M  185M 2448M|  17k 1630 |   0   531k|   0  18.1 |8798    18k|1.11 1.63 1.38|6.0   0 6.0|   0     0 |   0     0 | 25  313    0   18    0
Sep 08 16:14:15 ubuntu dstat.sh[72696]: 08-09 16:14:15| 24   7  66   1   0|5105M  127M  185M 2445M|  17k 8166 |  24k  351k|2.99  27.0 |6472    13k|1.10 1.62 1.38|2.0   0 5.0|   0     0 |   0     0 | 25  313    0   18    0
Sep 08 16:14:16 ubuntu dstat.sh[72696]: 08-09 16:14:16| 25   6  66   1   0|5108M  123M  185M 2447M|  13k 1613 |  16k 2083k|1.00  12.9 |  13k   27k|1.10 1.62 1.38|3.0   0 9.0|   0     0 |   0     0 | 25  313    0   18    0
Sep 08 16:14:17 ubuntu dstat.sh[72696]: 08-09 16:14:17| 28  11  59   0   0|5123M  229M  186M 2330M|  11k 3383 |8239B  909k|1.01  38.2 |  24k   53k|1.10 1.62 1.38|3.0   0 1.0|   0     0 |   0     0 | 25  313    0   19    0
Sep 08 16:14:18 ubuntu dstat.sh[72696]: 08-09 16:14:18| 26   5  67   0   0|5122M  205M  186M 2352M|  25k   17k|4093B 2326k|1.00  19.0 |4089  7047 |1.10 1.62 1.38|1.0   0   0|   0     0 |   0     0 | 25  313    0   18    0
Sep 08 16:14:19 ubuntu dstat.sh[72696]: 08-09 16:14:19| 26   3  69   0   0|5077M  277M  186M 2327M|  17k   13k|   0   723k|   0  23.0 |2472  3924 |1.10 1.62 1.38|2.0   0   0|   0     0 |   0     0 | 25  313    0   18    0
Sep 08 16:14:20 ubuntu dstat.sh[72696]: 08-09 16:14:20| 23   6  71   0   0|5079M  245M  187M 2355M|  16k 7940 |   0  1535k|   0  14.0 |2056  2889 |1.09 1.61 1.37|2.0   0   0|   0     0 |   0     0 | 25  313    0   18    0
Sep 08 16:14:21 ubuntu dstat.sh[72696]: 08-09 16:14:21| 25   4  70   0   0|5083M  234M  187M 2361M|  27k   12k|   0  1292k|   0  25.0 |2114  3274 |1.09 1.61 1.37|2.0   0   0|   0     0 |   0     0 | 25  313    0   18    0
Sep 08 16:14:22 ubuntu dstat.sh[72696]: 08-09 16:14:22| 24   5  70   0   0|5085M  228M  187M 2365M|  12k 5900 |   0   666k|   0  13.0 |1818  2777 |1.09 1.61 1.37|3.0   0   0|   0     0 |   0     0 | 25  313    0   18    0
Sep 08 16:14:23 ubuntu dstat.sh[72696]: 08-09 16:14:23| 28   3  70   0   0|5084M  222M  187M 2371M|  16k   11k|   0  1221k|   0  46.0 |2083  3030 |1.09 1.61 1.37|5.0   0   0|   0     0 |   0     0 | 25  313    0   18    0
Sep 08 16:14:24 ubuntu dstat.sh[72696]: 08-09 16:14:24| 19   9  70   1   0|5083M  173M  190M 2416M|  13k 3117 |   0  3210k|   0  30.9 |2022  3245 |1.09 1.61 1.37|3.0   0   0|   0     0 |   0     0 | 25  313    0   18    0
Sep 08 16:14:25 ubuntu dstat.sh[72696]: 08-09 16:14:25| 22  10  66   1   0|5052M  489M  190M 2136M|  14k 7232 |4106B 3882k|1.00  35.1 |2030  3037 |1.32 1.65 1.39|2.0   0 4.0|   0     0 |   0     0 | 25  313    0   18    0
Sep 08 16:14:26 ubuntu dstat.sh[72696]: 08-09 16:14:26| 28   6  65   0   0|5065M  475M  190M 2135M|  12k 3364 |   0  4100B|   0  1.00 |  11k   24k|1.32 1.65 1.39|5.0   0 8.0|   0     0 |   0     0 | 25  313    0   19    0
Sep 08 16:14:27 ubuntu dstat.sh[72696]: 08-09 16:14:27| 35  11  50   0   0|5081M  459M  190M 2136M|7694  1612 |   0   895k|   0  38.8 |  26k   61k|1.32 1.65 1.39|4.0   0 7.0|   0     0 |   0     0 | 25  313    0   19    0
Sep 08 16:14:28 ubuntu dstat.sh[72696]: 08-09 16:14:28| 24   9  65   0   0|5117M  397M  190M 2162M|  15k 9569 |   0  1822k|   0  29.0 |5578    11k|1.32 1.65 1.39|5.0   0 7.0|   0     0 |   0     0 | 25  313    0   18    0
Sep 08 16:14:29 ubuntu dstat.sh[72696]: 08-09 16:14:29| 20   8  70   1   0|5085M  398M  190M 2193M|  14k 8575 |4110B 3657k|1.00  40.1 |2016  3347 |1.32 1.65 1.39|1.0   0   0|   0     0 |   0     0 | 25  313    0   18    0
Sep 08 16:14:30 ubuntu dstat.sh[72696]: 08-09 16:14:30| 25   4  70   0   0|5087M  392M  190M 2197M|  17k   11k|   0   592k|   0  24.0 |1997  3205 |1.30 1.64 1.39|2.0   0   0|   0     0 |   0     0 | 25  313    0   18    0
Sep 08 16:14:31 ubuntu dstat.sh[72696]: 08-09 16:14:31| 33   5  61   1   0|5098M  376M  190M 2202M|  15k 9978 |   0   757k|   0  31.9 |2151  3224 |1.30 1.64 1.39|6.0   0 2.0|   0     0 |   0     0 | 25  313    0   18    0
Sep 08 16:14:32 ubuntu dstat.sh[72696]: 08-09 16:14:32| 43   9  47   0   0|5110M  357M  190M 2209M|  22k 8053 | 257k 1386k|2.01  25.1 |2203  3080 |1.30 1.64 1.39|6.0   0 5.0|   0     0 |   0     0 | 25  313    0   18    0
Sep 08 16:14:33 ubuntu dstat.sh[72696]: 08-09 16:14:33| 74  10  17   1   0|4846M  618M  190M 2211M|  26k   17k| 658k 2055k|13.0  58.2 |3223  4575 |1.30 1.64 1.39|7.0   0  27|   0     0 |   0     0 | 25  298    0   21    1
Sep 08 16:14:34 ubuntu dstat.sh[72696]: 08-09 16:14:34| 81  17   0   0   0|4743M  721M  190M 2211M|9980  4514 | 432k  911k|7.00  15.0 |4939  8061 |1.30 1.64 1.39|9.0   0  29|   0     0 |   0     0 | 25  283    0   24    0
Sep 08 16:14:35 ubuntu dstat.sh[72696]: 08-09 16:14:35| 87  14   0   0   0|4762M  702M  190M 2211M|  13k 7443 | 592k  600k|23.0  17.0 |3104  4474 |3.20 2.02 1.51|7.0   0  12|   0     0 |   0     0 | 25  270    0   25    0
Sep 08 16:14:36 ubuntu dstat.sh[72696]: 08-09 16:14:36| 88  12   0   0   0|4946M  516M  190M 2213M|  85k   81k| 120k  832k|1.00  17.0 |3008  6658 |3.20 2.02 1.51|6.0   0 5.0|   0     0 |   0     0 | 25  278    0   29    0
Sep 08 16:14:37 ubuntu dstat.sh[72696]: 08-09 16:14:37| 66  11  23   0   0|5025M  434M  190M 2216M| 159k  154k| 351k 1057k|15.0  51.9 |6713    15k|3.20 2.02 1.51|2.0   0 3.0|   0     0 |   0     0 | 25  290    0   35    0
Sep 08 16:14:38 ubuntu dstat.sh[72696]: 08-09 16:14:38| 26   6  65   2   0|5073M  385M  190M 2217M| 177k  119k|  56k  505k|4.01  52.1 |4704    10k|3.20 2.02 1.51|1.0   0 2.0|   0     0 |   0     0 | 25  295    0   39    0
Sep 08 16:14:39 ubuntu dstat.sh[72696]: 08-09 16:14:39| 16   3  79   0   0|5092M  365M  190M 2217M| 188k  155k|   0   283k|   0  32.9 |3148  5449 |3.20 2.02 1.51|  0   0 2.0|   0     0 |   0     0 | 25  302    0   39    0
Sep 08 16:14:40 ubuntu dstat.sh[72696]: 08-09 16:14:40|  3   1  89   4   0|5092M  365M  190M 2217M|  22k   10k|   0    20M|   0  1341 |4511  3344 |2.94 1.99 1.51|2.0   0   0|   0     0 |   0     0 | 25  302    0   39    0
Sep 08 16:14:41 ubuntu dstat.sh[72696]: 08-09 16:14:41|  3   2  94   0   1|5092M  365M  190M 2217M|  14k 8818 |   0   193k|   0  25.1 |1802  3010 |2.94 1.99 1.51|1.0   0   0|   0     0 |   0     0 | 25  302    0   39    0
Sep 08 16:14:42 ubuntu dstat.sh[72696]: 08-09 16:14:42|  4   2  94   0   0|5078M  379M  190M 2217M|6351  1620 |   0   108k|   0  8.00 |1678  2757 |2.94 1.99 1.51|  0   0   0|   0     0 |   0     0 | 25  302    0   39    0
Sep 08 16:14:43 ubuntu dstat.sh[72696]: 08-09 16:14:43|  4   2  93   1   0|5078M  379M  190M 2217M|  26k   11k|   0   682k|   0  50.8 |2060  3202 |2.94 1.99 1.51|1.0   0   0|   0     0 |   0     0 | 25  302    0   39    0
Sep 08 16:14:44 ubuntu dstat.sh[72696]: 08-09 16:14:44|  3   1  94   0   0|5078M  379M  190M 2217M|6862  1571 |4109B  357k|1.00  20.1 |1703  2906 |2.94 1.99 1.51|  0   0   0|   0     0 |   0     0 | 25  302    0   39    0
Sep 08 16:14:45 ubuntu dstat.sh[72696]: 08-09 16:14:45|  3   1  95   0   0|5077M  380M  190M 2217M|7006  1844 |   0   584k|   0  10.0 |1700  2780 |2.70 1.96 1.50|1.0   0 2.0|   0     0 |   0     0 | 25  302    0   39    0
Sep 08 16:14:46 ubuntu dstat.sh[72696]: 08-09 16:14:46|  2   1  95   0   1|5077M  380M  190M 2217M|7341  1620 |   0   112k|   0  6.00 |1597  2602 |2.70 1.96 1.50|1.0   0   0|   0     0 |   0     0 | 25  302    0   39    0
Sep 08 16:14:47 ubuntu dstat.sh[72696]: 08-09 16:14:47|  4   2  93   0   0|5077M  380M  190M 2217M|  13k 8161 |   0   307k|   0  29.9 |1738  2895 |2.70 1.96 1.50|1.0   0   0|   0     0 |   0     0 | 25  302    0   40    0
Sep 08 16:14:48 ubuntu dstat.sh[72696]: 08-09 16:14:48|  4   1  95   0   0|5077M  380M  190M 2217M|  13k 7771 |   0    72k|   0  11.1 |1598  2688 |2.70 1.96 1.50|2.0   0   0|   0     0 |   0     0 | 25  302    0   40    0
Sep 08 16:14:49 ubuntu dstat.sh[72696]: 08-09 16:14:49|  3   2  93   0   0|5077M  380M  190M 2217M|  17k   10k|   0   279k|   0  30.9 |1923  3209 |2.70 1.96 1.50|1.0   0   0|   0     0 |   0     0 | 25  302    0   39    0
Sep 08 16:14:50 ubuntu dstat.sh[72696]: 08-09 16:14:50|  4   1  94   1   0|5077M  380M  191M 2217M|  17k   10k|   0   181k|   0  26.1 |1802  3020 |2.49 1.92 1.49|  0   0   0|   0     0 |   0     0 | 25  302    0   39    0
Sep 08 16:14:51 ubuntu dstat.sh[72696]: 08-09 16:14:51|  8   5  85   0   1|5076M  381M  191M 2217M|  18k   13k|   0   200k|   0  20.0 |2396  7272 |2.49 1.92 1.49|  0   0  34|   0     0 |   0     0 | 25  302    0   40    0
Sep 08 16:14:52 ubuntu dstat.sh[72696]: 08-09 16:14:52|  3   0  95   0   0|5076M  381M  191M 2217M|8982  3459 |   0   127k|   0  11.9 |1580  2480 |2.49 1.92 1.49|1.0   0   0|   0     0 |   0     0 | 25  302    0   40    0
Sep 08 16:14:53 ubuntu dstat.sh[72696]: 08-09 16:14:53|  5   1  93   1   0|5076M  381M  191M 2217M|  22k   15k|   0   414k|   0  37.2 |1971  3063 |2.49 1.92 1.49|  0   0   0|   0     0 |   0     0 | 25  302    0   38    0
Sep 08 16:14:54 ubuntu dstat.sh[72696]: 08-09 16:14:54|  4   2  93   0   0|5076M  381M  191M 2217M|  11k 4136 |   0   312k|   0  28.0 |1964  3336 |2.49 1.92 1.49|  0   0   0|   0     0 |   0     0 | 25  302    0   38    0
Sep 08 16:14:55 ubuntu dstat.sh[72696]: 08-09 16:14:55| 10  11  77   1   0|5080M  377M  191M 2218M|  17k 3751 | 247k   46M|12.0   379 |3408  4519 |2.37 1.91 1.49|4.0   0 249|   0     0 |   0     0 | 25  302    0   30    0
Sep 08 16:14:56 ubuntu dstat.sh[72696]: 08-09 16:14:56| 12  18  69   0   1|5080M  376M  191M 2218M|  18k 9912 |   0  4114B|   0  1.00 |3742  6592 |2.37 1.91 1.49|1.0   0 458|   0     0 |   0     0 | 25  302    0   31    0
Sep 08 16:14:57 ubuntu dstat.sh[72696]: 08-09 16:14:57| 14  21  63   0   0|5079M  378M  191M 2218M|  16k 6029 |   0  1159k|   0  22.0 |4080  7721 |2.37 1.91 1.49|1.0   0 523|   0     0 |   0     0 | 25  302    0   28    0
Sep 08 16:14:58 ubuntu dstat.sh[72696]: 08-09 16:14:58| 10  19  67   2   0|5080M  377M  191M 2218M|  14k 8089 | 453k  136k|12.0  9.01 |3813  6882 |2.37 1.91 1.49|2.0   0 478|   0     0 |   0     0 | 25  302    0   28    0
Sep 08 16:14:59 ubuntu dstat.sh[72696]: 08-09 16:14:59| 14  14  69   1   0|5098M  358M  191M 2218M|  15k   10k|  48k  664k|2.98  52.7 |3579  6401 |2.37 1.91 1.49|3.0   0 321|   0     0 |   0     0 | 25  302    0   28    0
Sep 08 16:15:00 ubuntu dstat.sh[72696]: 08-09 16:15:00| 24   5  65   4   0|5125M  331M  191M 2219M|  64k   60k| 136k   61M|3.00   358 |3153  4448 |2.26 1.89 1.48|2.0   0 1.0|   0     0 |   0     0 | 25  305    0   29    0
Sep 08 16:15:01 ubuntu dstat.sh[72696]: 08-09 16:15:01| 27   3  68   1   1|5096M  359M  191M 2219M| 146k  141k|   0  1345k|   0  39.1 |2714  4517 |2.26 1.89 1.48|3.0   0 5.0|   0     0 |   0     0 | 25  306    0   27    0
Sep 08 16:15:02 ubuntu dstat.sh[72696]: 08-09 16:15:02| 26   4  71   0   0|5130M  325M  191M 2219M|  85k   80k|   0   375k|   0  7.97 |2146  3245 |2.26 1.89 1.48|3.0   0 1.0|   0     0 |   0     0 | 25  309    0   27    0
Sep 08 16:15:03 ubuntu dstat.sh[72696]: 08-09 16:15:03| 30   4  63   1   0|5114M  340M  191M 2219M| 161k  155k|   0   728k|   0  45.0 |3820  6953 |2.26 1.89 1.48|4.0   0 6.0|   0     0 |   0     0 | 25  310    0   29    0
Sep 08 16:15:04 ubuntu dstat.sh[72696]: 08-09 16:15:04| 27   3  70   0   0|5136M  319M  191M 2219M| 171k  165k|   0   821k|   0  26.0 |2438  3942 |2.26 1.89 1.48|3.0   0   0|   0     0 |   0     0 | 25  310    0   29    0
Sep 08 16:15:05 ubuntu dstat.sh[72696]: 08-09 16:15:05| 24   5  71   0   0|5133M  322M  191M 2220M|6024  1628 |   0  5466k|   0  27.1 |2019  2795 |2.16 1.88 1.48|4.0   0 8.0|   0     0 |   0     0 | 25  310    0   29    0
Sep 08 16:15:06 ubuntu dstat.sh[72696]: 08-09 16:15:06| 24   6  69   0   0|5119M  336M  191M 2220M|  94k   90k|   0  9111k|   0  85.5 |2504  3944 |2.16 1.88 1.48|4.0   0 6.0|   0     0 |   0     0 | 25  310    0   29    0
Sep 08 16:15:07 ubuntu dstat.sh[72696]: 08-09 16:15:07| 26   3  70   0   0|5098M  357M  191M 2220M| 136k  131k|   0   700k|   0  33.2 |2507  4141 |2.16 1.88 1.48|2.0   0 5.0|   0     0 |   0     0 | 25  310    0   29    0
