-- Logs begin at Mon 2022-09-19 11:06:13 UTC, end at Mon 2022-09-19 12:38:23 UTC. --
Sep 19 11:57:39 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Sep 19 11:57:39 ubuntu dstat.sh[72712]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 19 11:57:39 ubuntu dstat.sh[72712]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 19 12:09:43 ubuntu dstat.sh[72712]: 19-09 12:09:43|  6   1  90   1   0|5124M  154M  176M 2395M| 508k   45k|   0  1427k|   0  31.0 |2551  3215 |1.60 2.02 1.58|1.0   0   0|   0     0 |   0     0 | 25  295    0    7    0
Sep 19 12:09:44 ubuntu dstat.sh[72712]: 19-09 12:09:44|  7   1  91   0   0|5124M  154M  176M 2395M| 129k   11k|   0   496k|   0  25.0 |1933  2999 |1.60 2.02 1.58|1.0   0 1.0|   0     0 |   0     0 | 25  295    0    7    0
Sep 19 12:09:45 ubuntu dstat.sh[72712]: 19-09 12:09:45|  4   1  93   0   0|5124M  153M  176M 2397M| 656k   16k|   0   160k|   0  7.99 |2203  2906 |1.60 2.02 1.58|  0   0 1.0|   0     0 |   0     0 | 25  295    0    7    0
Sep 19 12:09:46 ubuntu dstat.sh[72712]: 19-09 12:09:46|  9   5  83   0   0|5125M  150M  176M 2399M|1270k   25k|   0    28M|   0   113 |3710  5383 |1.79 2.05 1.60|  0   0  34|   0     0 |   0     0 | 25  295    0    8    0
Sep 19 12:09:47 ubuntu dstat.sh[72712]: 19-09 12:09:47|  3   1  94   0   0|5125M  149M  176M 2400M| 313k   15k|   0    92k|   0  13.0 |2023  3279 |1.79 2.05 1.60|  0   0   0|   0     0 |   0     0 | 25  295    0    7    0
Sep 19 12:09:48 ubuntu dstat.sh[72712]: 19-09 12:09:48|  4   1  92   0   0|5125M  148M  176M 2400M| 607k   24k|   0   248k|   0  27.0 |2372  3527 |1.79 2.05 1.60|  0   0   0|   0     0 |   0     0 | 25  295    0    7    0
Sep 19 12:09:49 ubuntu dstat.sh[72712]: 19-09 12:09:49|  8   2  90   0   0|5129M  143M  176M 2401M| 479k   12k|   0  3365k|   0  13.0 |2029  2722 |1.79 2.05 1.60|2.0   0 2.0|   0     0 |   0     0 | 25  295    0    7    0
Sep 19 12:09:50 ubuntu dstat.sh[72712]: 19-09 12:09:50|  9   0  87   1   0|5129M  143M  176M 2402M|  17k 9744 |   0   778k|   0  44.9 |2080  3503 |1.79 2.05 1.60|  0   0   0|   0     0 |   0     0 | 25  295    0    7    0
Sep 19 12:09:51 ubuntu dstat.sh[72712]: 19-09 12:09:51|  7   1  89   1   0|5129M  143M  176M 2402M|  22k   17k|   0   869k|   0  60.0 |2228  3894 |1.65 2.02 1.59|  0   0   0|   0     0 |   0     0 | 25  295    0    7    0
Sep 19 12:09:52 ubuntu dstat.sh[72712]: 19-09 12:09:52|  8   1  89   0   0|5130M  141M  176M 2402M|9033  4316 |   0   456k|   0  16.0 |1548  2488 |1.65 2.02 1.59|1.0   0   0|   0     0 |   0     0 | 25  295    0    7    0
Sep 19 12:09:53 ubuntu dstat.sh[72712]: 19-09 12:09:53|  8   2  88   1   0|5132M  138M  176M 2403M|  20k   13k|   0   900k|   0  51.0 |1900  3101 |1.65 2.02 1.59|1.0   0   0|   0     0 |   0     0 | 25  295    0    7    0
Sep 19 12:09:54 ubuntu dstat.sh[72712]: 19-09 12:09:54| 11   1  86   0   0|5132M  137M  176M 2404M|  26k   19k|   0   348k|   0  24.0 |1936  3040 |1.65 2.02 1.59|  0   0   0|   0     0 |   0     0 | 25  295    0    7    0
Sep 19 12:09:55 ubuntu dstat.sh[72712]: 19-09 12:09:55|  7   1  91   0   0|5133M  136M  176M 2404M|  10k 4221 |   0   348k|   0  9.01 |1565  2571 |1.65 2.02 1.59|  0   0   0|   0     0 |   0     0 | 25  295    0    7    0
Sep 19 12:09:56 ubuntu dstat.sh[72712]: 19-09 12:09:56|  6   1  90   1   0|5133M  136M  176M 2404M|  13k 4452 |   0    16M|   0   139 |1891  2730 |1.52 1.99 1.58|  0   0   0|   0     0 |   0     0 | 25  295    0    7    0
Sep 19 12:09:57 ubuntu dstat.sh[72712]: 19-09 12:09:57| 11   2  85   2   0|5135M  133M  176M 2405M|  20k   12k|   0   652k|   0  33.0 |1927  3135 |1.52 1.99 1.58|2.0   0   0|   0     0 |   0     0 | 25  295    0    8    0
Sep 19 12:09:58 ubuntu dstat.sh[72712]: 19-09 12:09:58|  5   1  91   0   0|5136M  132M  176M 2405M|  16k 9292 |   0   440k|   0  21.0 |1795  3003 |1.52 1.99 1.58|3.0   0   0|   0     0 |   0     0 | 25  295    0    8    0
Sep 19 12:09:59 ubuntu dstat.sh[72712]: 19-09 12:09:59| 10   1  87   0   0|5136M  132M  176M 2405M|8595  4139 |   0   244k|   0  6.00 |1665  2644 |1.52 1.99 1.58|  0   0 2.0|   0     0 |   0     0 | 25  295    0    7    0
Sep 19 12:10:00 ubuntu dstat.sh[72712]: 19-09 12:10:00| 11   1  83   2   0|5138M  130M  176M 2405M|  94k   15k|   0   736k|   0  37.0 |1968  3392 |1.52 1.99 1.58|  0 1.0   0|   0     0 |   0     0 | 25  295    0    7    0
Sep 19 12:10:01 ubuntu dstat.sh[72712]: 19-09 12:10:01|  7   2  88   2   1|5139M  128M  176M 2406M| 563k   30k|4098B 2545k|1.00  57.0 |2945  3976 |1.48 1.97 1.58|  0   0 1.0|   0     0 |   0     0 | 25  295    0    7    0
Sep 19 12:10:02 ubuntu dstat.sh[72712]: 19-09 12:10:02|  4   1  92   1   0|5138M  128M  177M 2407M| 122k 8286 |   0   628k|   0  28.0 |1982  3065 |1.48 1.97 1.58|  0   0 1.0|   0     0 |   0     0 | 25  295    0    7    0
Sep 19 12:10:03 ubuntu dstat.sh[72712]: 19-09 12:10:03|  7   2  89   1   0|5139M  126M  177M 2409M|1337k   43k|   0   412k|   0  29.0 |3442  4067 |1.48 1.97 1.58|1.0   0 1.0|   0     0 |   0     0 | 25  295    0    7    0
Sep 19 12:10:04 ubuntu dstat.sh[72712]: 19-09 12:10:04| 10   5  82   1   0|5149M  121M  176M 2404M|4820k   92k|   0   312k|   0  26.0 |6351  5685 |1.48 1.97 1.58|1.0   0  17|   0     0 |   0     0 | 25  295    0    7    0
Sep 19 12:10:05 ubuntu dstat.sh[72712]: 19-09 12:10:05|  8   4  86   0   0|5150M  145M  176M 2381M|3870k   59k|   0  9447k|   0  18.0 |4834  4242 |1.48 1.97 1.58|4.0   0   0|   0     0 |   0     0 | 25  295    0    7    0
Sep 19 12:10:06 ubuntu dstat.sh[72712]: 19-09 12:10:06|  5   1  89   4   0|5150M  145M  176M 2381M| 162k 7911 |   0    11M|   0   419 |2605  2798 |1.44 1.95 1.57|2.0   0 1.0|   0     0 |   0     0 | 25  295    0    7    0
Sep 19 12:10:07 ubuntu dstat.sh[72712]: 19-09 12:10:07|  4   2  91   1   0|5149M  145M  176M 2382M| 167k   14k|   0   796k|   0  36.0 |2029  3129 |1.44 1.95 1.57|  0   0 1.0|   0     0 |   0     0 | 25  295    0    7    0
Sep 19 12:10:08 ubuntu dstat.sh[72712]: 19-09 12:10:08|  6   1  90   1   0|5139M  155M  176M 2383M| 563k   22k|   0   388k|   0  24.0 |2378  3334 |1.44 1.95 1.57|  0   0 1.0|   0     0 |   0     0 | 25  295    0    7    0
Sep 19 12:10:09 ubuntu dstat.sh[72712]: 19-09 12:10:09|  8   2  88   0   0|5137M  156M  176M 2384M| 740k   21k|   0  1586k|   0  17.0 |2429  3103 |1.44 1.95 1.57|1.0   0 3.0|   0     0 |   0     0 | 25  295    0    7    0
Sep 19 12:10:10 ubuntu dstat.sh[72712]: 19-09 12:10:10|  6   1  91   1   0|5136M  156M  176M 2384M| 215k   18k|   0   877k|   0  50.0 |2197  3312 |1.44 1.95 1.57|1.0   0 2.0|   0     0 |   0     0 | 25  295    0    7    0
Sep 19 12:10:11 ubuntu dstat.sh[72712]: 19-09 12:10:11|  7   2  90   1   0|5136M  155M  176M 2386M| 648k   37k|   0  2608k|   0  42.1 |2933  3878 |1.32 1.92 1.56|  0   0 1.0|   0     0 |   0     0 | 25  295    0    7    0
Sep 19 12:10:12 ubuntu dstat.sh[72712]: 19-09 12:10:12|  8   1  90   0   0|5136M  155M  176M 2386M| 114k 9756 |   0   456k|   0  15.0 |1908  2782 |1.32 1.92 1.56|  0   0 1.0|   0     0 |   0     0 | 25  295    0    7    0
Sep 19 12:10:13 ubuntu dstat.sh[72712]: 19-09 12:10:13| 10   1  88   0   0|5136M  154M  176M 2386M|  17k   12k|   0   796k|   0  51.0 |2036  3235 |1.32 1.92 1.56|1.0   0   0|   0     0 |   0     0 | 25  295    0    7    0
Sep 19 12:10:14 ubuntu dstat.sh[72712]: 19-09 12:10:14| 11   1  86   0   0|5137M  153M  176M 2386M|  77k   11k|   0   404k|   0  18.0 |2086  3199 |1.32 1.92 1.56|  0   0   0|   0     0 |   0     0 | 25  295    0    7    0
Sep 19 12:10:15 ubuntu dstat.sh[72712]: 19-09 12:10:15| 15   1  83   0   1|5138M  152M  176M 2386M|  12k 5335 |   0   232k|   0  6.00 |1818  2715 |1.32 1.92 1.56|1.0   0   0|   0     0 |   0     0 | 25  295    0    7    0
Sep 19 12:10:16 ubuntu dstat.sh[72712]: 19-09 12:10:16| 24   4  71   1   0|5139M  145M  176M 2391M|  11k 2248 |   0  4432k|   0  55.8 |2171  3080 |1.30 1.90 1.56|  0 1.0   0|   0     0 |   0     0 | 25  295    0    7    0
Sep 19 12:10:17 ubuntu dstat.sh[72712]: 19-09 12:10:17| 19   5  70   6   0|5137M  127M  179M 2409M|  13k 7746 |   0  4928k|   0   141 |2462  3764 |1.30 1.90 1.56|1.0   0   0|   0     0 |   0     0 | 25  295    0    7    0
Sep 19 12:10:18 ubuntu dstat.sh[72712]: 19-09 12:10:18| 24   5  70   1   0|5158M  163M  179M 2353M|  16k 7732 |   0   689k|   0  24.0 |2015  3058 |1.30 1.90 1.56|2.0   0   0|   0     0 |   0     0 | 25  295    0    7    0
Sep 19 12:10:19 ubuntu dstat.sh[72712]: 19-09 12:10:19| 19   6  69   5   0|5148M  163M  180M 2362M|9485  1733 |  24k 2661k|5.00   243 |2521  3247 |1.30 1.90 1.56|1.0   0 4.0|   0     0 |   0     0 | 25  295    0    7    0
Sep 19 12:10:20 ubuntu dstat.sh[72712]: 19-09 12:10:20| 22   4  70   2   0|5148M  128M  180M 2397M|  15k 7844 |   0  1943k|   0  63.9 |2052  3258 |1.30 1.90 1.56|1.0   0   0|   0     0 |   0     0 | 25  295    0    7    0
Sep 19 12:10:21 ubuntu dstat.sh[72712]: 19-09 12:10:21| 22   5  70   3   0|5148M  128M  181M 2397M|  22k   14k|   0  2291k|   0   107 |2437  3806 |1.27 1.89 1.56|  0 1.0   0|   0     0 |   0     0 | 25  295    0    7    0
Sep 19 12:10:22 ubuntu dstat.sh[72712]: 19-09 12:10:22| 22   5  71   1   0|5149M  133M  181M 2392M|7836  1731 |   0   744k|   0  18.0 |1778  2756 |1.27 1.89 1.56|1.0   0   0|   0     0 |   0     0 | 25  295    0    7    0
Sep 19 12:10:23 ubuntu dstat.sh[72712]: 19-09 12:10:23| 22   4  70   3   0|5148M  149M  182M 2378M|  21k   14k|4100B 3736k|1.00   110 |2277  3628 |1.27 1.89 1.56|1.0   0   0|   0     0 |   0     0 | 25  295    0    7    0
Sep 19 12:10:24 ubuntu dstat.sh[72712]: 19-09 12:10:24| 18   2  73   5   0|5147M  144M  182M 2383M|  16k 8756 |   0  1573k|   0  73.9 |2054  3329 |1.27 1.89 1.56|  0   0 1.0|   0     0 |   0     0 | 25  295    1    7    0
Sep 19 12:10:25 ubuntu dstat.sh[72712]: 19-09 12:10:25| 16   5  78   0   0|5182M  119M  182M 2374M|  13k 2719 |8212B  385k|1.00  4.01 |1846  2712 |1.27 1.89 1.56|1.0   0 3.0|   0     0 |   0     0 | 25  296    0    7    0
Sep 19 12:10:26 ubuntu dstat.sh[72712]: 19-09 12:10:26| 33   6  61   1   0|5186M  153M  182M 2337M|  19k 3239 | 513k  833k|4.00  21.0 |2063  2910 |1.33 1.89 1.56|2.0   0 5.0|   0     0 |   0     0 | 25  293    0    7    0
Sep 19 12:10:27 ubuntu dstat.sh[72712]: 19-09 12:10:27| 42  10  46   1   0|5148M  190M  182M 2337M|  17k 9411 | 255k 1097k|2.00  26.9 |2411  3329 |1.33 1.89 1.56|5.0   0  12|   0     0 |   0     0 | 25  293    0    7    0
Sep 19 12:10:28 ubuntu dstat.sh[72712]: 19-09 12:10:28| 42  10  46   0   0|5140M  196M  182M 2339M|  27k   18k| 360k 1276k|6.00  17.0 |6825    13k|1.33 1.89 1.56|2.0   0 9.0|   0     0 |   0     0 | 25  293    0    7    0
Sep 19 12:10:29 ubuntu dstat.sh[72712]: 19-09 12:10:29| 23   5  70   0   0|5141M  196M  182M 2339M|9852  1619 |   0     0 |   0     0 |2986  6144 |1.33 1.89 1.56|1.0   0  10|   0     0 |   0     0 | 25  293    0    7    0
Sep 19 12:10:30 ubuntu dstat.sh[72712]: 19-09 12:10:30| 27   3  70   1   0|5107M  230M  182M 2339M|  20k   11k|   0  2499k|   0  33.1 |2066  3032 |1.33 1.89 1.56|2.0   0   0|   0     0 |   0     0 | 25  293    0    7    0
Sep 19 12:10:31 ubuntu dstat.sh[72712]: 19-09 12:10:31| 25   8  63   2   0|5143M  194M  182M 2339M|  30k   24k|   0   600k|   0  38.0 |9487    21k|1.38 1.89 1.56|1.0   0 7.0|   0     0 |   0     0 | 25  293    0    7    0
Sep 19 12:10:32 ubuntu dstat.sh[72712]: 19-09 12:10:32| 32   5  61   0   0|5148M  188M  182M 2339M| 171k  163k|   0   663k|   0  77.9 |2940  4616 |1.38 1.89 1.56|1.0   0 7.0|   0     0 |   0     0 | 25  293    0    7    0
Sep 19 12:10:33 ubuntu dstat.sh[72712]: 19-09 12:10:33| 26   4  70   0   0|5087M  250M  182M 2339M|  17k   11k|   0   388k|   0  25.0 |2137  3277 |1.38 1.89 1.56|1.0   0 2.0|   0     0 |   0     0 | 25  293    0    7    0
Sep 19 12:10:34 ubuntu dstat.sh[72712]: 19-09 12:10:34| 24   4  70   1   0|5111M  225M  182M 2340M|  16k 9499 |  76k  796k|1.00  30.0 |2051  3246 |1.38 1.89 1.56|1.0   0 7.0|   0     0 |   0     0 | 25  293    0    7    0
Sep 19 12:10:35 ubuntu dstat.sh[72712]: 19-09 12:10:35| 24   4  70   2   0|5126M  207M  182M 2342M| 265k  258k| 488k 1612k|11.0  41.0 |2896  5275 |1.38 1.89 1.56|1.0   0   0|   0     0 |   0     0 | 25  314    0    8    0
Sep 19 12:10:36 ubuntu dstat.sh[72712]: 19-09 12:10:36| 24   3  66   4   0|5127M  205M  182M 2343M| 458k  452k|  36k  592k|6.00  74.0 |4034  7775 |1.27 1.86 1.55|2.0   0   0|   0     0 |   0     0 | 25  317    0   14    0
Sep 19 12:10:37 ubuntu dstat.sh[72712]: 19-09 12:10:37| 25   3  59  10   0|5068M  265M  182M 2343M| 273k  266k| 128k   14M|1.00   803 |5451  7650 |1.27 1.86 1.55|1.0   0 6.0|   0     0 |   0     0 | 25  315    0   17    0
Sep 19 12:10:38 ubuntu dstat.sh[72712]: 19-09 12:10:38| 12  18  68   0   0|5070M  262M  182M 2343M|  16k 7838 |   0   304k|   0  24.0 |3851  6515 |1.27 1.86 1.55|3.0   0 412|   0     0 |   0     0 | 25  315    0   16    0
Sep 19 12:10:39 ubuntu dstat.sh[72712]: 19-09 12:10:39| 15   6  64  14   0|5078M  251M  182M 2346M|  30k   16k|3019k  292k|67.0  14.0 |2425  3630 |1.27 1.86 1.55|  0 1.0  29|   0     0 |   0     0 | 25  315    0   18    0
Sep 19 12:10:40 ubuntu dstat.sh[72712]: 19-09 12:10:40| 14   6  60  19   0|5073M  251M  183M 2350M|  14k 7799 |4027k 5054k| 630   265 |3749  6070 |1.27 1.86 1.55|2.0 2.0  10|   0     0 |   0     0 | 25  315    0   18    0
Sep 19 12:10:41 ubuntu dstat.sh[72712]: 19-09 12:10:41| 11   3  67  18   0|5051M  249M  183M 2374M|  22k   15k|  24M  580k|1029  48.0 |4680  6142 |1.25 1.85 1.55|1.0 1.0   0|   0     0 |   0     0 | 25  315    0   18    0
Sep 19 12:10:42 ubuntu dstat.sh[72712]: 19-09 12:10:42| 14   7  66  13   0|5052M  236M  183M 2386M| 109k  103k|  12M 1340k|1510  19.0 |5847  8773 |1.25 1.85 1.55|  0   0 5.0|   0     0 |   0     0 | 25  315    0   18    0
Sep 19 12:10:43 ubuntu dstat.sh[72712]: 19-09 12:10:43|  5   1  91   2   0|5056M  233M  183M 2386M|  37k   26k|4096B  396k|1.00  20.0 |2010  3269 |1.25 1.85 1.55|  0   0   0|   0     0 |   0     0 | 25  316    0   18    0
Sep 19 12:10:44 ubuntu dstat.sh[72712]: 19-09 12:10:44|  4   1  94   0   0|5056M  233M  183M 2386M| 118k 8423 |   0   176k|   0  20.0 |1939  3052 |1.25 1.85 1.55|  0   0   0|   0     0 |   0     0 | 25  316    0   18    0
Sep 19 12:10:45 ubuntu dstat.sh[72712]: 19-09 12:10:45|  5   1  93   0   0|5059M  229M  183M 2386M|3055k   59k|   0     0 |   0     0 |3392  2810 |1.25 1.85 1.55|1.0   0   0|   0     0 |   0     0 | 25  316    0   18    0
Sep 19 12:10:46 ubuntu dstat.sh[72712]: 19-09 12:10:46| 19   9  67   5   0|5154M  132M  183M 2389M|2885k   30k|2463k  349k|28.1  28.1 |6076    11k|1.23 1.83 1.55|2.0   0  35|   0     0 |   0     0 | 25  316    0   18    0
Sep 19 12:10:47 ubuntu dstat.sh[72712]: 19-09 12:10:47|  9   3  87   1   0|5133M  153M  183M 2388M|  46k   19k|   0    18M|   0   171 |2927  4808 |1.23 1.83 1.55|3.0   0 2.0|   0     0 |   0     0 | 25  316    0   19    0
Sep 19 12:10:48 ubuntu dstat.sh[72712]: 19-09 12:10:48| 20   6  69   4   0|5072M  213M  183M 2389M|  19k 9376 | 448k 6615k|16.0  47.0 |3463  5931 |1.23 1.83 1.55|5.0   0  79|   0     0 |   0     0 | 25  315    0   18    0
Sep 19 12:10:49 ubuntu dstat.sh[72712]: 19-09 12:10:49| 23   4  70   2   0|5082M  203M  183M 2389M|  18k 1728 | 188k 4086B|23.9  1.00 |2096  3056 |1.23 1.83 1.55|4.0   0 6.0|   0     0 |   0     0 | 25  315    0   18    0
Sep 19 12:10:50 ubuntu dstat.sh[72712]: 19-09 12:10:50| 20   8  69   1   0|5089M  176M  184M 2408M|  18k   11k| 220k 1650k|19.0  48.1 |2170  3242 |1.23 1.83 1.55|3.0   0 4.0|   0     0 |   0     0 | 25  315    0   18    0
Sep 19 12:10:51 ubuntu dstat.sh[72712]: 19-09 12:10:51| 11  11  68   9   0|5086M  127M  185M 2456M|  21k   13k|7969k 2872k| 575  34.0 |3020  3913 |1.21 1.82 1.54|2.0   0   0|   0     0 |   0     0 | 25  315    0   18    0
Sep 19 12:10:52 ubuntu dstat.sh[72712]: 19-09 12:10:52|  4  14  63  17   0|5088M  124M  180M 2469M|  11k 2795 |  61M  116M|4595   585 |7562  4883 |1.21 1.82 1.54|3.0   0 1.0|   0     0 |   0     0 | 25  315    0   18    0
Sep 19 12:10:53 ubuntu dstat.sh[72712]: 19-09 12:10:53| 25   6  65   2   0|5117M  120M  180M 2446M|  19k   11k|  76k 1945k|5.01  45.1 |5498    13k|1.21 1.82 1.54|1.0   0 5.0|   0     0 |   0     0 | 25  315    0   18    0
Sep 19 12:10:54 ubuntu dstat.sh[72712]: 19-09 12:10:54| 25   6  67   0   0|5118M  129M  179M 2436M|  27k 8010 |  12k  471k|1.00  12.0 |6454    13k|1.21 1.82 1.54|2.0   0 8.0|   0     0 |   0     0 | 25  315    0   18    0
Sep 19 12:10:55 ubuntu dstat.sh[72712]: 19-09 12:10:55| 25   3  72   0   0|5092M  155M  179M 2436M|  13k 1620 |   0   184k|   0  1.00 |1760  2723 |1.21 1.82 1.54|1.0   0   0|   0     0 |   0     0 | 25  315    0   18    0
Sep 19 12:10:56 ubuntu dstat.sh[72712]: 19-09 12:10:56| 27   2  70   0   0|5106M  141M  180M 2436M|  11k 1931 |   0   678k|   0  15.0 |1867  2654 |1.28 1.82 1.55|1.0   0 1.0|   0     0 |   0     0 | 25  315    0   18    0
Sep 19 12:10:57 ubuntu dstat.sh[72712]: 19-09 12:10:57| 27   6  63   1   0|5117M  130M  180M 2437M|  19k 9524 |4091B 2289k|1.00   329 |  13k   25k|1.28 1.82 1.55|1.0 1.0 6.0|   0     0 |   0     0 | 25  315    0   19    0
Sep 19 12:10:58 ubuntu dstat.sh[72712]: 19-09 12:10:58| 23  10  65   3   0|5120M  250M  180M 2318M|  16k 8538 |  20k  207M|2.00   402 |4160  5908 |1.28 1.82 1.55|3.0   0   0|   0     0 |   0     0 | 25  315    0   18    0
Sep 19 12:10:59 ubuntu dstat.sh[72712]: 19-09 12:10:59| 25   7  65   2   0|5130M  238M  180M 2320M|  11k 1621 |  16k  208k|1.00  7.01 |7035    17k|1.28 1.82 1.55|1.0   0  11|   0     0 |   0     0 | 25  315    0   18    0
Sep 19 12:11:00 ubuntu dstat.sh[72712]: 19-09 12:11:00| 27  10  57   1   0|5138M  229M  180M 2321M|  21k   14k|8158B 2127k|1.00  43.8 |  18k   44k|1.28 1.82 1.55|1.0   0 3.0|   0     0 |   0     0 | 25  315    0   18    0
Sep 19 12:11:01 ubuntu dstat.sh[72712]: 19-09 12:11:01| 22   8  67   2   0|5137M  199M  181M 2350M|  21k   15k|4100B 2466k|1.00  38.0 |3814  8280 |1.25 1.81 1.54|2.0   0   0|   0     0 |   0     0 | 25  315    0   18    0
Sep 19 12:11:02 ubuntu dstat.sh[72712]: 19-09 12:11:02| 25   4  70   1   0|5092M  269M  181M 2326M|8331  2906 |   0   984k|   0  21.0 |2176  4249 |1.25 1.81 1.54|1.0   0   0|   0     0 |   0     0 | 25  315    0   18    0
Sep 19 12:11:03 ubuntu dstat.sh[72712]: 19-09 12:11:03| 26   3  70   0   0|5094M  250M  181M 2343M|  19k   12k|   0   944k|   0  27.0 |2076  3157 |1.25 1.81 1.54|1.0   0   0|   0     0 |   0     0 | 25  315    0   18    0
Sep 19 12:11:04 ubuntu dstat.sh[72712]: 19-09 12:11:04| 23   6  70   1   1|5099M  227M  182M 2359M|  13k 6148 |   0  2141k|   0  23.0 |1918  3083 |1.25 1.81 1.54|1.0   0   0|   0     0 |   0     0 | 25  315    0   18    0
Sep 19 12:11:05 ubuntu dstat.sh[72712]: 19-09 12:11:05| 23   5  70   0   0|5100M  221M  182M 2364M|  17k 1620 |   0   652k|   0  9.00 |1705  2696 |1.25 1.81 1.54|1.0   0   0|   0     0 |   0     0 | 25  315    0   18    0
Sep 19 12:11:06 ubuntu dstat.sh[72712]: 19-09 12:11:06| 26   3  70   1   0|5100M  214M  182M 2370M|9015  1909 |   0  1021k|   0  24.0 |1699  2703 |1.23 1.79 1.54|1.0   0   0|   0     0 |   0     0 | 25  315    0   18    0
Sep 19 12:11:07 ubuntu dstat.sh[72712]: 19-09 12:11:07| 22   8  68   1   0|5099M  167M  184M 2413M|  15k 7885 |   0  3120k|   0  37.0 |2195  3443 |1.23 1.79 1.54|1.0   0   0|   0     0 |   0     0 | 25  315    0   19    0
Sep 19 12:11:08 ubuntu dstat.sh[72712]: 19-09 12:11:08| 17  10  69   1   0|5065M  485M  185M 2133M|  24k   16k|   0  3711k|   0  26.0 |2010  3039 |1.23 1.79 1.54|4.0   0 2.0|   0     0 |   0     0 | 25  315    0   18    0
Sep 19 12:11:09 ubuntu dstat.sh[72712]: 19-09 12:11:09| 32   6  61   0   1|5079M  471M  185M 2133M|8773  3277 |   0  4107B|   0  1.00 |9164    21k|1.23 1.79 1.54|1.0   0 8.0|   0     0 |   0     0 | 25  315    0   18    0
Sep 19 12:11:10 ubuntu dstat.sh[72712]: 19-09 12:11:10| 28   7  62   0   0|5082M  468M  185M 2133M|  15k 7950 |   0  1353k|   0  40.9 |  13k   28k|1.23 1.79 1.54|4.0   0 4.0|   0     0 |   0     0 | 25  315    0   18    0
Sep 19 12:11:11 ubuntu dstat.sh[72712]: 19-09 12:11:11| 28  10  61   1   0|5095M  444M  185M 2144M|  28k   20k|   0   241k|   0  35.1 |  20k   43k|1.21 1.78 1.54|1.0   0 1.0|   0     0 |   0     0 | 25  315    0   18    0
Sep 19 12:11:12 ubuntu dstat.sh[72712]: 19-09 12:11:12| 20   9  71   0   0|5097M  405M  185M 2182M|  12k 4494 |4096B 1468k|1.00  15.0 |1955  2902 |1.21 1.78 1.54|1.0   0 7.0|   0     0 |   0     0 | 25  315    0   18    0
Sep 19 12:11:13 ubuntu dstat.sh[72712]: 19-09 12:11:13| 23   6  69   0   0|5099M  391M  185M 2192M|  18k   11k|   0  2721k|   0  53.9 |2107  3099 |1.21 1.78 1.54|1.0   0   0|   0     0 |   0     0 | 25  315    0   18    0
Sep 19 12:11:14 ubuntu dstat.sh[72712]: 19-09 12:11:14| 28   4  66   0   0|5099M  387M  185M 2198M|  21k 7105 |   0   572k|   0  19.0 |2164  2845 |1.21 1.78 1.54|1.0   0   0|   0     0 |   0     0 | 25  315    0   18    0
Sep 19 12:11:15 ubuntu dstat.sh[72712]: 19-09 12:11:15| 27   2  71   0   0|5099M  378M  185M 2205M|  17k 5125 |   0     0 |   0     0 |1933  2470 |1.21 1.78 1.54|3.0   0   0|   0     0 |   0     0 | 25  315    0   18    0
Sep 19 12:11:16 ubuntu dstat.sh[72712]: 19-09 12:11:16| 36   6  56   1   0|5053M  420M  185M 2208M|  26k 2709 | 148k 2068k|3.01  21.0 |2257  2993 |1.60 1.85 1.56|3.0   0  17|   0     0 |   0     0 | 25  315    0   19    0
Sep 19 12:11:17 ubuntu dstat.sh[72712]: 19-09 12:11:17| 56  12  32   0   0|4849M  623M  185M 2209M|  19k   11k| 408k  328k|7.00  31.0 |3210  4950 |1.60 1.85 1.56|6.0   0  20|   0     0 |   0     0 | 25  293    0   24    0
Sep 19 12:11:18 ubuntu dstat.sh[72712]: 19-09 12:11:18| 85  15   0   0   0|4629M  844M  185M 2209M|  20k   12k|   0   905k|   0  23.0 |3788  5937 |1.60 1.85 1.56|5.0   0 9.0|   0     0 |   0     0 | 25  274    0   25    0
Sep 19 12:11:19 ubuntu dstat.sh[72712]: 19-09 12:11:19| 89  11   0   0   0|4843M  630M  185M 2209M|9085  1732 | 120k 4097B|1.00  1.00 |3041  4359 |1.60 1.85 1.56|7.0   0 5.0|   0     0 |   0     0 | 25  274    0   25    0
Sep 19 12:11:20 ubuntu dstat.sh[72712]: 19-09 12:11:20| 87  13   0   0   0|4987M  483M  185M 2212M|  40k   34k|  84k  976k|5.00  26.0 |4046  7589 |1.60 1.85 1.56|5.0   0 5.0|   0     0 |   0     0 | 25  286    0   25    0
Sep 19 12:11:21 ubuntu dstat.sh[72712]: 19-09 12:11:21| 59  10  30   1   0|5074M  391M  185M 2215M| 330k  298k| 558k 1141k|33.9  79.8 |8796    19k|1.63 1.85 1.56|1.0   0 4.0|   0     0 |   0     0 | 25  298    0   42    0
Sep 19 12:11:22 ubuntu dstat.sh[72712]: 19-09 12:11:22| 21   4  74   0   0|5091M  375M  185M 2216M| 230k  169k|   0   132k|   0  8.00 |3440  5169 |1.63 1.85 1.56|  0   0 2.0|   0     0 |   0     0 | 25  308    0   42    0
